event,t,origin_utc,n,status,g0,forcing_mean,u,r,b_net,mse_dual_fit_to_mean,mse_net_fit_to_mean,sigma2,mean_path_peak,S_plug,nu2_plug,S_hat,nu2_hat,NET,ASYM,n_train_events,delta_cv,lam,net_better,w
2021-12-15,72,2021-12-16 00:00:00,47,OK,0.0675828175563425,0.2952127659574468,0.0091038860273729,0.11256008636092,-1.4932891231914345,5.381724341070475e-05,5.25246046886627e-05,0.0023610877581118,0.0843093788434423,6.951221300296731e-06,0.0030179445375819,7.968264749064397e-05,0.0033852591621404,0.002982064097790152,0.0036780560438571205,14,8.96534367763285e-06,0.329533725909387,1.0,0.047619047619047616
2021-12-15,78,2021-12-16 06:00:00,47,OK,0.049870746676505,0.1347517730496454,9.111808037577876e-21,0.0523447097966908,0.2904159186657279,4.084159496794138e-06,3.9149146134470775e-06,0.0009027100569756,0.0451126783511584,2.4687355144034328e-05,0.0029181204320674,-5.7798264129469874e-05,0.0029705104454034,0.0019203404341961554,0.0013772211196792015,14,8.96534367763285e-06,0.0,0.0,0.047619047619047616
2021-12-15,84,2021-12-16 12:00:00,47,OK,0.0339047674150889,0.0664893617021276,4.9369349333016103e-20,0.0460784948614306,0.5265132971692357,4.7114916835869025e-06,4.568729052976014e-06,0.0006237485285258,0.0372664578851639,7.04159510284029e-05,0.0009987746247851,3.7938908924862053e-05,0.001000627251045,0.0010329224500972714,0.0007813205286601275,14,8.96534367763285e-06,0.5308117727089388,0.0,0.047619047619047616
2021-12-15,90,2021-12-16 18:00:00,47,OK,0.0269111859211798,0.0283687943262411,2.153917648633029e-22,0.047554447845483,-2.5828351470232507,4.156257710678849e-06,2.424308526039838e-06,0.0004967771191675,0.0230530202082671,1.3419131594761623e-06,0.0002013753680872,6.739859042041295e-06,0.0002658715761107,0.0008381076963753126,0.0006864748533865144,14,8.96534367763285e-06,0.3549007681411217,0.0,0.047619047619047616
2021-12-15,96,2021-12-17 00:00:00,47,OK,0.017925841042471,0.0115248226950354,8.674852556573765e-12,0.0381946708143182,5.194387446557922,3.876256580014589e-06,3.0364637926738206e-06,0.0002398046933457,0.0171319116196054,3.819423586484412e-06,0.0001398624326761,1.3689499165672643e-05,0.0002570414138042,0.0004241445619762405,0.0003295458982500749,14,8.96534367763285e-06,0.7456113218604054,0.0,0.047619047619047616
2021-12-15,102,2021-12-17 06:00:00,48,OK,0.0140528745924465,0.0130208333333333,4.921408957593906e-22,0.052072124813088,17.63393375055156,5.88614059317207e-06,1.829035977023976e-06,0.000204220807616,0.0156901799728776,5.260330604888348e-06,0.0001378866431612,5.274794532701825e-07,0.0001225258591851,0.0004151007072346413,0.000509912495788197,14,8.96534367763285e-06,0.060270643233168095,1.0,0.047619047619047616
2021-12-15,108,2021-12-17 12:00:00,48,OK,0.0115450870477887,0.0138888888888888,1.2610569743241473e-18,0.0790395316754402,19.99999999999477,4.179308613211773e-06,2.123173323099133e-06,0.0001483622008794,0.0156901799728776,1.4186606525016176e-05,0.0001655823883497,9.680481690664715e-06,0.0001287383313009,0.0004925222823918814,0.0006853750618532627,14,8.96534367763285e-06,1.052730311942132,1.0,0.047619047619047616
2021-12-15,114,2021-12-17 18:00:00,47,OK,0.0071423071573967,0.0124113475177304,0.0098114547623847,0.1508201101858808,18.281337043172467,1.3242525151608545e-06,1.2462212177476917e-06,6.32483578619187e-05,0.009783109144643,1.779602152842975e-06,9.491252048050852e-05,2.0256030973894126e-06,0.0001853587880053,0.0002985290198552624,0.0002119275792298956,14,8.96534367763285e-06,0.15299217085213632,0.0,0.047619047619047616
2021-12-15,120,2021-12-18 00:00:00,48,OK,0.0036281013011463,0.0026041666666666,3.988562069866926e-09,0.1102264879167936,-19.99999999407003,1.7035842217960557e-07,1.0857185402629002e-07,4.477924122926448e-06,0.0033488398319989,2.877927584369203e-06,4.569309168326361e-05,2.1015988057895716e-06,4.6043241209934384e-05,0.0001911539707173402,5.013849936386214e-05,14,8.96534367763285e-06,0.6390163356854593,0.0,0.047619047619047616
2021-12-15,126,2021-12-18 06:00:00,48,OK,0.0012046062073268,0.0008680555555555,0.0160242347134956,0.0689491192701782,19.999951524050324,3.66831314788407e-08,3.2767968277823434e-08,1.863270848692289e-06,0.0013307589978538,4.863037499130745e-07,6.893979458583592e-06,2.290156127246118e-07,5.250310517855925e-06,0.00018789890688578875,4.324588790047805e-06,14,8.96534367763285e-06,0.6106721816243912,0.0,0.047619047619047616
2021-12-15,132,2021-12-18 12:00:00,48,OK,0.0010104751161413,0.0,0.2,0.0748799317184454,19.99999999947209,3.6098082345227776e-08,3.3057758403807446e-08,8.798507995100644e-07,0.0010331267472579,5.024967993528556e-07,8.43893725130282e-06,3.0069749142984354e-07,8.04896553990079e-06,0.00019748377300489106,1.642862493739198e-06,14,8.96534367763285e-06,0.5230193692778188,0.0,0.047619047619047616
2021-12-15,138,2021-12-18 18:00:00,48,OK,0.0009612998310065,0.0095486111111111,0.0025408170448727,0.1577242614084132,3.23149005357855,1.19721418698842e-08,1.1971426654405856e-08,8.175616579324101e-07,0.0009381064767258,1.5856248020381468e-11,1.7215164416707516e-06,-8.38654545443725e-10,1.661353318844827e-06,0.00022196829121631412,3.5832845067070264e-06,14,8.96534367763285e-06,0.0,0.0,0.047619047619047616
2021-12-15,144,2021-12-19 00:00:00,48,OK,0.0002415030033417,0.0295138888888888,0.0026507372163595,0.3508295160317736,-19.99013981120357,1.7690848546212816e-08,1.7320928495473964e-08,3.1422104280687904e-06,0.0009438422019478,1.382060172289938e-07,1.681454325353377e-06,6.780831964996701e-08,7.764991445131507e-06,0.0001600822573070626,3.2624132064799227e-06,14,8.96534367763285e-06,0.12225595891605784,0.0,0.047619047619047616
2022-01-16,24,2022-01-15 00:00:00,188,OK,0.0003979751096897,0.0339095744680851,0.0010320642260815,0.1839772462467784,-19.82222659278064,2.689435346171048e-08,2.6838789499751754e-08,6.020646200337749e-06,0.0005928561155242,2.0124117495014587e-08,1.898202108995652e-05,2.2031804638164177e-07,4.264913519318459e-05,8.859200816291371e-05,2.2494381273096654e-05,17,7.700864597995398e-05,0.08781905592042187,0.0,0.047619047619047616
2022-01-16,30,2022-01-15 06:00:00,191,OK,5.552833840724484e-05,0.056719022687609,0.0004431528201208,0.00387320260642,-19.99994952974223,2.3314393992074527e-08,2.3120490202661373e-08,1.1706748657636393e-05,0.0007602131473552,4.835981935449637e-08,1.1094012612194611e-05,1.347874412267422e-08,1.1866822266012952e-05,9.609590963142274e-05,1.2131987655375732e-05,17,7.700864597995398e-05,0.01930918361706014,0.0,0.047619047619047616
2022-01-16,36,2022-01-15 12:00:00,191,OK,6.425389958536106e-05,0.1204188481675392,0.0055511385124956,0.941688385101056,19.996404645943496,1.771668795820735e-07,1.7135299494415437e-07,4.2062072791528926e-05,0.0034567765894298,2.4709141810973444e-06,0.0002504581957859,6.208220091952336e-07,0.0001974665634718,0.00013757959797532063,4.3934967852799875e-05,17,7.700864597995398e-05,0.05344689232831144,0.0,0.047619047619047616
2022-01-16,42,2022-01-15 18:00:00,191,OK,0.0004018990847221,0.2432373472949389,0.0020827160220032,8.352512603994027e-16,19.999999999999996,3.976576286074131e-06,1.5492222030200149e-06,0.0004088016570042,0.0156944708326517,3.3573447250240314e-05,0.0003352663066346,4.332664660264795e-05,0.0007184968877192,0.0004919413924203884,0.000416295108695356,17,7.700864597995398e-05,1.0251303865534234,0.0,0.047619047619047616
2022-01-16,48,2022-01-16 00:00:00,191,OK,0.0003698798282283,0.3917975567190226,0.0054480438433596,0.2243787328642065,19.999999999641503,5.520935629468164e-06,5.470740636115493e-06,0.0007407573801469,0.0160644062244879,6.339799722372757e-07,0.0001442653231173,3.886171538844539e-05,0.0005138769901092,0.0007720072898049092,0.0007865151162931058,17,7.700864597995398e-05,1.2856173253898413,1.0,0.047619047619047616
2022-01-16,54,2022-01-16 06:00:00,190,OK,0.0004866890408691,0.5142543859649122,0.0061235495935719,0.259253069804634,-11.215075761524195,4.734315636474828e-06,3.768147926449798e-06,0.0009842292991635,0.0161479953215039,6.855137245452275e-05,0.0010501979069626,4.639439783560568e-05,0.0011181449424304,0.001071065312719758,0.0010821409814175066,17,7.700864597995398e-05,0.7053689850717992,1.0,0.047619047619047616
2022-01-16,60,2022-01-16 12:00:00,190,OK,0.0034749701504268,0.5618421052631578,0.0029591154997995,0.0782480247369838,-4.7365499686861146,1.1732574191218165e-05,1.1560259175122708e-05,0.0011248905062491,0.0220362085346323,2.749296079222592e-06,0.0009791159738557,0.0001854858788098,0.0022106380864452,0.001372529656721289,0.0012939992829295848,17,7.700864597995398e-05,1.4264026115813357,0.0,0.047619047619047616
2022-01-16,66,2022-01-16 18:00:00,191,OK,0.0156942879336722,0.5700261780104712,0.0001749954427603,7.151672984671153e-17,3.727153978397222,6.544467541608161e-06,6.125725396948523e-06,0.0014926589975994,0.0219208357150792,2.025110748362827e-05,0.0005545672766789,1.9840061950902893e-05,0.000711253659566,0.0014617217136929598,0.0014352932050317418,17,7.700864597995398e-05,0.4742064221801751,0.0,0.047619047619047616
2022-01-16,72,2022-01-17 00:00:00,191,OK,0.0116612275478356,0.5196335078534031,0.0039787309833645,0.1257360139417596,-8.010933901700282,1.659949803310873e-05,1.4549613090444224e-05,0.000880731289089,0.0219208357150792,0.0003116470526597,0.001411005994966,0.0002875504521849,0.0015201098406854,0.001135444223362921,0.0009236394212456323,17,7.700864597995398e-05,3.2157924094085177,0.0,0.047619047619047616
2022-01-16,78,2022-01-17 06:00:00,191,OK,0.0146238348214632,0.4275741710296684,0.0162455325703283,0.5290160394403574,-19.99999999999349,2.06856762025198e-05,1.7275309171131645e-05,0.0009117251809777,0.0219208357150792,0.0001267355392618,0.0006319278754224,0.0001911259605106,0.0009274883392989,0.0007917848005025284,0.0005536991106563716,17,7.700864597995398e-05,3.5031613778953457,0.0,0.047619047619047616
2022-01-16,84,2022-01-17 12:00:00,191,OK,0.0196486902320469,0.3363874345549738,1.931750195953661e-12,0.0612310947773994,3.4228357957896356,2.1051022189518924e-06,1.490569508648129e-06,0.0003160662179875,0.0186623063165075,2.5001504077862493e-05,0.0009117958292372,1.350560221845069e-05,0.0008615498415375,0.000505829062670146,0.0004928448639995956,17,7.700864597995398e-05,0.2664909522865582,0.0,0.047619047619047616
2022-01-16,90,2022-01-17 18:00:00,191,OK,0.0158820026554998,0.2087696335078534,2.986873791442459e-18,0.0725048679209442,-7.641292553548514,3.322671617470049e-06,1.2862350693982888e-06,0.000211869599553,0.0139395504772278,1.9503445139631046e-06,0.0002990565877565,-4.3518430754954045e-08,0.0003674777648603,0.0003755200354141861,0.00025228542882638243,17,7.700864597995398e-05,0.0,0.0,0.047619047619047616
2022-01-16,96,2022-01-18 00:00:00,191,OK,0.0090067097973751,0.0970767888307155,4.213636929073235e-16,0.0391795138922928,-6.3495036040209305,1.9844193641219685e-06,1.5336773469447952e-06,0.000258416031935,0.0075231276230185,1.281433857873132e-06,8.200269715765289e-05,3.734390496491881e-06,0.0001371633322212,0.00034908788314223267,0.0002473681033470098,17,7.700864597995398e-05,0.46283972117257866,0.0,0.047619047619047616
2022-01-16,102,2022-01-18 06:00:00,191,OK,0.0051517769263309,0.0405759162303664,0.0061600207984812,0.0830811018589418,19.999999999999996,7.813970240837564e-07,5.795946333281977e-07,0.0001112198679403,0.006775593501316,5.770110064159464e-06,0.0001975367199923,4.233433149673728e-06,0.0001944119288754,0.00015556986763313086,6.250516971444923e-05,17,7.700864597995398e-05,0.3701849159193231,0.0,0.047619047619047616
2022-01-16,108,2022-01-18 12:00:00,191,OK,0.0049201440543892,0.0194153577661431,0.024302496619151,0.1668210743102556,11.939743204632698,1.6817013738956196e-07,1.2847328210803236e-07,0.0001150104045283,0.0067460780481665,1.052121212663921e-06,7.590130324973497e-05,4.4536257758914874e-08,7.718054320433316e-05,0.00011142987151967402,5.663104757927173e-05,17,7.700864597995398e-05,0.009809679363063177,0.0,0.047619047619047616
2022-01-16,114,2022-01-18 18:00:00,190,OK,0.0067811478798936,0.0179824561403508,0.0094233758834414,0.1437371751483354,-8.2736009859703,6.555855790805408e-08,5.1248020292708854e-08,3.932307756914568e-05,0.0061264577857977,3.427421454924466e-07,7.493291943751032e-05,1.9850674205254805e-07,8.411482379777396e-05,0.00016645862693040218,8.815242982127096e-05,17,7.700864597995398e-05,0.04011914264965296,0.0,0.047619047619047616
2022-01-16,120,2022-01-19 00:00:00,190,OK,0.0025802103581874,0.0350877192982456,0.0013270936030401,0.0501526376872154,-19.999815169800264,2.864160455158291e-07,2.691705455584445e-07,5.816982615093633e-05,0.0029817135852526,2.294481831662767e-06,6.328815325812626e-05,2.30389893232977e-06,7.147223081416048e-05,0.00013830141048076685,6.865809120784276e-05,17,7.700864597995398e-05,0.547992995369696,0.0,0.047619047619047616
2022-01-16,126,2022-01-19 06:00:00,190,OK,0.0015373481391757,0.1092105263157894,1.4432858437539204e-11,0.0138339469702356,19.99999999152229,3.022025877482833e-07,2.924312987938572e-07,5.948639756486198e-05,0.0029817135852526,1.650676516693168e-07,4.855779225849096e-05,-1.0361600244128902e-07,4.360649683657535e-05,0.00011915509146565212,5.711310649956926e-05,17,7.700864597995398e-05,0.0,0.0,0.047619047619047616
2022-01-16,132,2022-01-19 12:00:00,187,OK,0.001422224743698,0.1762477718360071,2.8812758031118565e-11,0.0242047144081831,19.999999999981203,3.316225505364209e-07,3.21439907286876e-07,6.341155581728047e-05,0.0030295485625561,2.183497320348185e-06,0.0001039745415545,1.2575491309011087e-06,9.1402415302084e-05,0.00012767569020262642,6.62671473170039e-05,17,7.700864597995398e-05,0.2338924540961383,0.0,0.047619047619047616
2022-01-16,138,2022-01-19 18:00:00,187,OK,0.0019289413419318,0.1911764705882352,0.0002389044303471,0.1056855961301721,-19.99999962830366,2.384927426759648e-07,2.366419773412842e-07,6.457646341291163e-05,0.0030295485625561,1.3389951572052925e-07,0.0001155739917093,3.9512031884112907e-07,0.0001473978515309,0.0001480014015492448,0.00010010879895469403,17,7.700864597995398e-05,0.04557085025687131,0.0,0.047619047619047616
2022-01-16,144,2022-01-20 00:00:00,186,OK,0.0009468027075634,0.1774193548387096,2.0000859884023077e-05,0.0262499329159681,-19.996726153681458,1.1548306389572217e-07,1.149420414454162e-07,3.4278203185072614e-05,0.0016552216448369,1.9065213285405465e-07,8.166908294210898e-05,-1.1305123766323009e-07,7.438735463831193e-05,0.00010149908237312313,4.278555813442055e-05,17,7.700864597995398e-05,0.0,0.0,0.047619047619047616
2022-03-12,24,2022-03-11 00:00:00,156,OK,6.585327827873372e-05,0.0216346153846153,0.0008407035392138,7.382391420701948e-12,19.956999595578846,5.7628611321743583e-08,5.7564663390239025e-08,4.663654551395661e-06,0.0009262090887492,1.7312008699769188e-10,4.523418647651558e-06,-4.584781755020161e-09,5.352048379599357e-06,4.415413512079269e-05,5.576992900029944e-06,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,30,2022-03-11 06:00:00,154,OK,0.0001128955662137,0.1074134199134199,0.0046355978592882,0.9999999999999722,-19.999999999999996,1.6957459351305658e-07,1.329009292817212e-07,1.5801773136679874e-05,0.002493738804716,8.374897085611743e-07,3.3111432320625833e-05,8.894075041569315e-08,3.3694736906800174e-05,8.621897808399146e-05,1.737026104823479e-05,17,0.0001463899858053,0.0448732619948618,0.0,0.047619047619047616
2022-03-12,36,2022-03-11 12:00:00,154,OK,3.3703509649303424e-05,0.2740800865800865,0.004391509022467,0.9999999999999868,-19.99999999999953,2.2295456397537327e-07,2.190610312350918e-07,4.2610104430593114e-05,0.0036922232864918,2.2778861923614593e-07,5.0070376176477e-05,5.750209804423724e-07,4.9767503780307624e-05,0.00015348243198619118,4.493457083202883e-05,17,0.0001463899858053,0.19642047370252708,0.0,0.047619047619047616
2022-03-12,42,2022-03-11 18:00:00,152,OK,0.0001005052605839,0.4950657894736842,0.0010522714670489,5.115827089376535e-17,4.053020201036907,2.4489375426989335e-06,2.294373001200109e-06,0.0005718083010918,0.0135614491688461,1.3439365826515246e-05,0.00075319912144,1.4461049025225732e-05,0.0007769875023177,0.0008247540155412336,0.0005987319978344649,17,0.0001463899858053,0.3163986971418719,0.0,0.047619047619047616
2022-03-12,48,2022-03-12 00:00:00,152,OK,0.0004012301516534,0.6661184210526315,0.0042816943219864,0.4414414075090367,19.99999999999999,7.27321707022099e-06,6.479400335986492e-06,0.0008002924126321,0.0135614491688461,6.405897667094037e-05,0.0027615807705442,3.334546904640972e-05,0.0017501776829703,0.001164654155605783,0.0008444094482369812,17,0.0001463899858053,0.323894527569853,0.0,0.047619047619047616
2022-03-12,54,2022-03-12 06:00:00,156,OK,0.0037984662111008,0.6485042735042734,0.0097904491644662,0.9999994665793032,19.999999999997836,5.090833162996422e-06,4.64692740818366e-06,0.0008246743311711,0.0132287634339463,3.523418987180577e-05,0.0030179741684886,3.801445714413608e-06,0.00191944948132,0.001656407216163957,0.0013846276153272876,17,0.0001463899858053,0.03366828758659967,0.0,0.047619047619047616
2022-03-12,60,2022-03-12 12:00:00,154,OK,0.0037383193416968,0.5091991341991342,0.0114120278672747,1.0,-1.890023522348624,2.1243342191585623e-06,2.1225464325047976e-06,0.0008331963171093,0.0133976623671701,3.404514826589308e-06,0.0018856032343159,-1.067636535124274e-06,0.0016057722802869,0.0022322336177139045,0.0011037776482714116,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,66,2022-03-12 18:00:00,154,OK,0.0110664486443924,0.3168290043290043,1.6499157580153507e-11,0.1283387100598411,-10.038013022963778,1.1228724908605084e-06,9.145642524591854e-07,0.000237391387674,0.0112708407561111,2.6740776227995376e-06,0.0004528039226962,-3.529385424717126e-06,0.0004250765186315,0.0017639455250510778,0.0018139107765468637,17,0.0001463899858053,0.0,1.0,0.047619047619047616
2022-03-12,72,2022-03-13 00:00:00,154,OK,0.0031887466334537,0.1785714285714285,0.0003032950085746,0.056293781797377,-19.999999999999996,3.336297007627977e-07,2.565915857221962e-07,7.553318223557057e-05,0.0034349162909209,4.254614950239024e-06,0.000175495713488,3.824576849731252e-06,0.0002789399668959,0.00026953133503106397,4.5174141543157266e-05,17,0.0001463899858053,0.23308888707832906,0.0,0.047619047619047616
2022-03-12,78,2022-03-13 06:00:00,156,OK,0.0022003900602612,0.1052350427350427,0.0008739128667481,0.0748147803376142,19.999999734535145,1.581634297186305e-07,1.5694888432557806e-07,8.751561958654802e-05,0.0031935435576064,3.0952072659081254e-08,2.8171785596387044e-05,-1.872989410845147e-07,8.250662827285313e-05,0.00017773499602429083,3.9544516485898415e-05,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,84,2022-03-13 12:00:00,156,OK,0.0018563334322538,0.0763888888888889,0.0007300909227364,0.0605485678852116,-17.374549447013376,1.550934118769633e-07,1.5397044537623776e-07,7.542530502150085e-05,0.0031935435576064,5.022270426758017e-08,1.4923790604618798e-05,-5.076481474707086e-07,0.0001586881404964,0.00015764436434292096,4.192548492245534e-05,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,90,2022-03-13 18:00:00,158,OK,0.0016410194471529,0.0474683544303797,0.0006089490663043,0.0431955456535526,-19.99999999983172,2.1901483641348818e-07,2.066860015530437e-07,6.627182120946293e-05,0.0031532536147447,1.0074646236043571e-06,0.0002121506989137,1.2042475137104986e-06,0.000214537474173,0.00021538985850582193,6.674720308655398e-05,17,0.0001463899858053,0.09542485671556838,0.0,0.047619047619047616
2022-03-12,96,2022-03-14 00:00:00,158,OK,0.0013890273106954,0.0013185654008438,2.078708936287241e-07,0.0291052154095417,19.997471706202784,1.0456053042333241e-07,1.0076338626342927e-07,3.9556686312359813e-05,0.0019371018351616,2.977487526264474e-07,4.2079010071735656e-05,-1.229217615938093e-07,7.054488687649707e-05,0.00011955523652332537,6.291200795415509e-05,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,102,2022-03-14 06:00:00,157,OK,0.0011500009356065,0.0045116772823779,5.90534261955649e-08,0.0355991458049962,19.999999998129628,1.2461468643011738e-07,1.2074689419604604e-07,5.033280494811775e-05,0.0019491690297415,2.4833360428701785e-07,2.2368490355724704e-05,-1.9525846736270415e-06,0.000251915278916,0.00011029466241499141,9.159597421193124e-05,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,108,2022-03-14 12:00:00,158,OK,0.0011154748669811,0.01292194092827,0.0003941056617655,0.0634793352162214,19.999999999823956,1.0691743729277425e-07,1.0616729307215756e-07,5.1157983635131386e-05,0.0019378896376206,5.3707465485484615e-08,0.0001438390412531,-3.363732100839436e-09,5.941074271159587e-05,0.0001240930613889126,0.0001358268183650416,17,0.0001463899858053,0.0,1.0,0.047619047619047616
2022-03-12,114,2022-03-14 18:00:00,158,OK,0.0019378896376206,0.0181962025316455,0.0061903389257778,0.3007534327781834,-19.999999999999996,1.875463015747132e-07,1.808048807569968e-07,2.002501569217099e-05,0.0013304297360513,2.590063552139819e-06,7.112567096538051e-05,1.062523040355126e-06,0.0001052974418045,0.00015607037323629882,0.0001450784318379068,17,0.0001463899858053,0.1715416004082371,0.0,0.047619047619047616
2022-03-12,120,2022-03-15 00:00:00,158,OK,0.0002516713560853,0.0242616033755274,0.0017946895907432,0.0423211507636753,-19.99999999978106,8.324190218077708e-08,8.213659516143135e-08,1.534244320795427e-05,0.0013304297360513,2.335517259256404e-07,4.596040533669713e-05,-2.071522401954564e-07,5.017986261711155e-05,6.707159963220306e-05,1.580084199382435e-05,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,126,2022-03-15 06:00:00,154,OK,0.0003862072005316,0.0273268398268398,0.0018408967066885,0.053227318363543,-19.999999986205047,7.411007742818657e-08,7.382574186408588e-08,2.9476077542429045e-05,0.0013628661267633,1.3147683306228774e-07,4.581444789988789e-05,-8.230079994764908e-07,0.000122162102765,9.987998196882273e-05,3.580000761393359e-05,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-03-12,132,2022-03-15 12:00:00,150,OK,0.000397105320569,0.0247222222222222,0.0043979639826061,0.1509485436670274,-12.661611194643283,1.3557201307415904e-07,1.355180920276422e-07,2.608350036882522e-05,0.0013965276408911,4.474473525572138e-09,0.0001296033028315,2.1696412457129186e-07,5.854131725701555e-05,9.597815572417369e-05,2.725032603276719e-05,17,0.0001463899858053,0.06300490474990035,0.0,0.047619047619047616
2022-03-12,138,2022-03-15 18:00:00,150,OK,0.0013965276408911,0.0238888888888888,0.0063257959737162,0.2869063385188024,-19.999999999999996,1.5020070909194406e-07,1.453471340574605e-07,3.3081567068593014e-05,0.001519323364765,1.5016317408403237e-06,6.581517678963568e-05,2.2412709654646637e-06,9.959560107007598e-05,9.09492084921387e-05,5.037444994145805e-05,17,0.0001463899858053,0.38256314539525493,0.0,0.047619047619047616
2022-03-12,144,2022-03-16 00:00:00,150,OK,0.0006793171815877,0.0225,0.0027743950512905,0.0767542530573802,19.999732236785015,2.120791314301133e-07,2.115141089048939e-07,3.4312598833441296e-05,0.0020626280923262,2.2188872076753335e-07,7.773263786179109e-05,-1.5656281892459049e-07,4.977771968822418e-05,7.503119220524687e-05,4.473784333680757e-05,17,0.0001463899858053,0.0,0.0,0.047619047619047616
2022-04-13,24,2022-04-12 00:00:00,130,OK,0.0001441058314739,0.3426282051282052,0.0001055453903096,0.0209687345839034,-19.999996411074292,6.046031728023047e-08,5.9672739547101e-08,9.596550228114593e-06,0.0014805953582151,8.905461615542108e-08,1.656172481327244e-05,3.023698420822038e-08,1.8462304783736413e-05,0.000290510882336178,2.5486556555028107e-05,15,0.0001927759637063,0.024566529934163236,0.0,0.047619047619047616
2022-04-13,30,2022-04-12 06:00:00,130,OK,0.0001780393191842,0.4403846153846154,0.0013249332688108,1.176137049916966e-14,19.999999999999982,3.253427420982154e-05,1.2197524255840617e-05,0.0005616834299009,0.0249244306176232,4.9198211102263605e-05,0.000966108252848,3.9967831915906015e-05,0.000948636798426,0.0007792745765870793,0.0006030508826080469,15,0.0001927759637063,0.6319778863030862,0.0,0.047619047619047616
2022-04-13,36,2022-04-12 12:00:00,131,OK,0.0001426841189158,0.5970101781170484,0.0015170376504397,4.075265348806607e-18,1.8765571246208268,3.091768063411279e-05,2.9476127925819965e-05,0.0010946645463571,0.0247348626871102,0.0002863621194869,0.0022706543876628,0.0002588975058097,0.0022822402071652,0.0013037010306934302,0.0011761143247061006,15,0.0001927759637063,1.7016011614172724,0.0,0.047619047619047616
2022-04-13,42,2022-04-12 18:00:00,131,OK,0.0004424359486338,0.6809796437659031,0.0039234853680218,0.135673856959003,-6.162012073335235,3.451795833451272e-05,2.8452782068179512e-05,0.0014835767671111,0.0247348626871102,0.0005391398775431,0.003380071649392,0.0004900786659426,0.0032806592091951,0.001752545136239807,0.0015812722615359959,15,0.0001927759637063,2.240763066317574,0.0,0.047619047619047616
2022-04-13,48,2022-04-13 00:00:00,128,OK,0.0007377384341692,0.7001953125,0.0109892034120638,0.4086479585602103,-19.724679535468223,3.7259532215364665e-05,2.4232433411287895e-05,0.0018897220005706,0.0269279141780893,0.0007297911280785,0.0024425580061895,0.000614117904365,0.0024189245080925,0.002026150959453124,0.0018573458021833881,15,0.0001927759637063,3.808208373042264,0.0,0.047619047619047616
2022-04-13,54,2022-04-13 06:00:00,127,OK,0.0236774660987972,0.6076115485564304,2.725691659897766e-21,0.0137566025376526,-1.4144404150884422,1.722194849896545e-05,1.6611484292064673e-05,0.0013308839573813,0.0271531447738083,0.0001245377602522,0.0035439227654124,8.401859652390732e-05,0.003422924640913,0.0014813925742330474,0.0011023916944209694,15,0.0001927759637063,0.3681877575670069,0.0,0.047619047619047616
2022-04-13,60,2022-04-13 12:00:00,127,OK,0.0201735181696286,0.4514435695538057,0.0011994308501235,0.048100135024799,12.221741177988754,1.5483862878872166e-05,1.333279016805165e-05,0.0007811078556544,0.0271531447738083,0.0001300897917622,0.0016730661174385,8.836006219502879e-05,0.0013351892790408,0.0011721807853362826,0.0009321569339994501,15,0.0001927759637063,0.9926689449435961,0.0,0.047619047619047616
2022-04-13,66,2022-04-13 18:00:00,119,OK,0.0154836097220955,0.2563025210084033,0.0058804874161458,0.1085482396128261,-0.5606589925291264,8.027525460153528e-06,8.005517869993447e-06,0.0007906613089603,0.0289467101743381,7.748918234395744e-07,0.0011304761702174,-8.889013565735497e-06,0.0011180700395246,0.0014955714575802367,0.0010039969262406348,15,0.0001927759637063,0.0,0.0,0.047619047619047616
2022-04-13,72,2022-04-14 00:00:00,118,OK,0.0281685117613848,0.1126412429378531,1.3438886077020437e-18,0.0763435823279405,-1.5112765350466226,2.600247520750946e-06,2.2115491742996343e-06,0.0005399125261321,0.0291961800684667,6.41385756823699e-08,0.0013636797435854,-1.8446999498633295e-05,0.0015658444607716,0.002472861287988539,0.0011450049847613328,15,0.0001927759637063,0.0,0.0,0.047619047619047616
2022-04-13,78,2022-04-14 06:00:00,118,OK,0.0154298382630136,0.0617937853107344,1.4508074480330127e-26,0.0673557630642532,10.304987783752926,2.5871603925401214e-06,7.041948488036191e-07,0.0001641047486672,0.0144508833968446,5.173470762227702e-07,0.0001759256659259,-6.265502188408105e-07,0.0001789144790936,0.0007791466409324581,0.0003726683407613276,15,0.0001927759637063,0.0,0.0,0.047619047619047616
2022-04-13,84,2022-04-14 12:00:00,116,OK,0.0121105548467062,0.0524425287356321,8.297855829670138e-12,0.0945534086184793,19.99999999999999,1.212717147442526e-06,6.065660252390731e-07,0.0001322250628835,0.0134842817395377,1.2869548182745548e-05,0.0002088628507724,9.626807113376403e-06,0.0002047106346662,0.00035938527630014524,0.00029830680787230776,15,0.0001927759637063,0.7053962142030741,0.0,0.047619047619047616
