event,t,origin_utc,n,status,g0,forcing_mean,u,r,b_net,mse_dual_fit_to_mean,mse_net_fit_to_mean,sigma2,mean_path_peak,S_plug,nu2_plug,S_hat,nu2_hat
2020-02-06,108,2020-02-08 12:00:00,87,OK,0.017464653928491048,0.035919540229885055,1.530300843192623e-11,0.06006529219328573,7.471957342418056,5.344368635304774e-06,3.493553013969457e-06,0.000344432379486589,0.017788200538518446,6.377696702200278e-05,0.002852760642282209,2.4594683381769862e-05,0.0025040970243261607
2020-02-06,114,2020-02-08 18:00:00,88,OK,0.01578997467818539,0.022253787878787876,5.894985315181075e-15,0.08998317284701866,-12.937645833119351,4.333358227091843e-06,1.8095182538027437e-06,0.00035833943580703635,0.015193435399704412,6.243897604422225e-05,0.0026292112063554625,3.890684399189696e-05,0.0027522244856050364
2020-02-06,120,2020-02-09 00:00:00,88,OK,0.0054605809486925954,0.023200757575757572,3.9783235651235655e-11,0.018930122138261073,19.999999999999932,5.602576406909854e-07,4.9194989738197e-07,2.8608096825809257e-05,0.005584184639103617,1.6310640798865843e-06,4.4486045521858046e-05,7.4012128527062484e-06,0.00021591269681951682
2020-02-06,126,2020-02-09 06:00:00,88,OK,0.004335886709265834,0.05729166666666666,8.640647167368477e-20,0.025847196138838825,19.999999999998796,1.2981776599150936e-06,9.218212356593586e-07,4.974810885976277e-05,0.005555432808989223,6.246436280764311e-06,0.00016190755305525175,3.2283554064829868e-06,0.00014243351130211954
2020-02-06,132,2020-02-09 12:00:00,69,OK,0.0057140645460233164,0.1497584541062802,4.761395932431076e-12,0.05035340282165227,19.999999999999996,1.234456088030691e-06,9.092782587570146e-07,4.645237133612926e-05,0.0070665966155625684,2.6329007113267303e-05,0.0006566115735269673,1.3130683673688559e-05,0.0005873453168764766
2020-02-06,138,2020-02-09 18:00:00,64,OK,0.006212582983042325,0.20833333333333334,0.0009512784701231937,0.15061144476553356,19.9999999999148,1.9887031686443126e-07,1.4633293514483453e-07,3.878826768325542e-05,0.005525110831920101,1.6611924567760652e-06,4.578535673265517e-05,3.845721749420517e-06,0.00013089240608817022
2020-02-06,144,2020-02-10 00:00:00,64,OK,0.002063592262743355,0.2942708333333333,8.150608734218745e-05,0.025737506002435476,-15.311712624786827,1.8726369124115348e-07,1.8630773646035343e-07,1.7658143870809766e-05,0.0024468607932161854,2.6354211676990683e-07,9.534733391632568e-06,1.0954231711020645e-06,0.00011667102792343247
2020-08-04,24,2020-08-03 00:00:00,63,OK,0.0015561681689584778,0.0925925925925926,0.0016630729806095305,0.30959184146028634,-19.99999999999787,1.285574786037954e-07,1.273322780478894e-07,9.401646906832458e-06,0.0015911515816832721,1.9093979185702404e-07,1.2824886443854299e-05,3.5129723844605304e-06,0.00016593193484926941
2020-08-04,30,2020-08-03 06:00:00,63,OK,0.00022232722664088127,0.10052910052910052,0.000573282963732838,0.036786511374043984,19.999999608044636,5.338634362600986e-08,5.283815925233886e-08,1.2371593916599215e-05,0.0015911515816832721,4.707300027116233e-08,1.4543332978430976e-05,-2.487941986318625e-07,1.67664813305623e-05
2020-08-04,36,2020-08-03 12:00:00,63,OK,0.00034605798966246275,0.2222222222222222,0.024107054621759376,0.577004165986457,19.999999999999883,3.034023977961649e-05,1.1631023836730535e-05,0.0013570093159623517,0.04473356015034382,0.0006372778280584832,0.004818249728349033,0.00047491285768382665,0.004422789471769337
2020-08-04,42,2020-08-03 18:00:00,63,OK,0.0007139690473808054,0.3558201058201058,0.010819818820011382,3.768922603628966e-17,6.131159063209826,7.277829803138581e-05,1.3731524365744554e-05,0.004802211170415068,0.10905074548208561,0.0009018113772048094,0.005959022336239797,0.000804396063254589,0.0059802125106587205
2020-08-04,48,2020-08-04 00:00:00,63,OK,0.0010153268340198742,0.4093915343915344,0.013314076248685287,0.004650019656729669,-0.04730036712404381,4.1351091663968026e-05,4.1102714629443424e-05,0.011023109048422625,0.1198540973172484,0.00027029427284284464,0.018470723046648863,-3.0943422372461345e-05,0.016077533358917907
2020-08-04,54,2020-08-04 06:00:00,63,OK,0.0012620869275119671,0.4259259259259259,0.01617412099333866,0.03099807385799219,-0.2696801102121334,4.295326451104516e-05,4.217814405648215e-05,0.01715599124165285,0.1198540973172484,4.692375025692563e-05,0.013361853865094144,-0.00017623192890744922,0.023097056097507306
2020-08-04,60,2020-08-04 12:00:00,74,OK,0.06168658150910553,0.25957207207207206,0.014798152794286045,0.034602818322506515,-0.12050063140102926,2.6027325794469067e-05,2.590606191712513e-05,0.020360627395999087,0.11144971909777444,3.9437220309460745e-06,0.012524165468000935,-0.00014317181994408438,0.011885926672246716
2020-08-04,66,2020-08-04 18:00:00,73,OK,0.10553996749867245,0.10901826484018264,0.00844671702196058,0.028788788658880297,-0.23983044457264804,8.26079084063436e-06,8.073242572237669e-06,0.01169147917807166,0.11297396432780402,3.311258226239512e-06,0.0030229435881248034,-3.422829137425646e-05,0.0029377241852638616
2020-08-04,72,2020-08-05 00:00:00,73,OK,0.10272236705506702,0.04737442922374429,1.2479420550245562e-24,0.02862138928918224,0.50106921234193,1.3845980415784895e-05,6.483282962455576e-06,0.0020443586628269687,0.09797509753970082,0.0002953595709545855,0.0020047111166933106,0.0002094851484147656,0.0021188627737544342
2020-08-04,78,2020-08-05 06:00:00,73,OK,0.08638928318519043,0.021118721461187217,4.148297816089809e-27,0.034208635718489686,1.1699276062619879,2.935745500354722e-05,2.642832924953331e-06,0.0014949040768159297,0.08351967045998822,0.00016978430888496784,0.0016117081945990757,0.00012911672319726068,0.0014573600474226092
2020-08-04,84,2020-08-05 12:00:00,73,OK,0.07758758904483146,0.024543378995433785,2.5841399581653046e-18,0.04500317853551409,0.057834698872340634,8.062826546174831e-06,8.019990179505703e-06,0.0014430192249938179,0.07727382676563484,1.2684446298923144e-05,0.0008848687260453987,-1.3104141374251831e-06,0.0008265523511879411
2020-08-04,90,2020-08-05 18:00:00,73,OK,0.060021644110421254,0.06050228310502282,0.007762225333495031,0.04905140208325153,-1.0608129560030464,9.861533346028394e-06,4.7006084686611e-06,0.0011733081160085464,0.05812760948455281,0.00014367087540938803,0.0012500229244750063,0.00014850133015412381,0.0015336792394779093
2020-08-04,96,2020-08-06 00:00:00,73,OK,0.043225595835290884,0.09018264840182648,0.0012287314919289017,0.034810558038090876,-0.9808715262736573,6.071938592740811e-06,4.756845672722397e-06,0.0007018492030770967,0.04184954940247966,0.00011370212341877145,0.0007470825904952211,0.00011746066699281988,0.0008834352888529419
2020-08-04,102,2020-08-06 06:00:00,65,OK,0.034743877274953205,0.0903846153846154,2.556172423585985e-13,0.022516817389448933,2.768661258862032,4.566967704150522e-06,1.446133127423927e-06,0.00024030865276443336,0.034318687259911,2.178273913481771e-05,0.0010465707623129072,5.454418511967541e-06,0.0010155010924563536
2020-08-04,108,2020-08-06 12:00:00,65,OK,0.03419439017730976,0.08782051282051283,2.6804606986723284e-20,0.03078595077724991,-1.1637123096117317,3.707972563657212e-06,2.494826728955919e-06,0.0004635443287904219,0.033779766250271855,1.5234702382716498e-07,0.0006358845262834134,5.466123654594996e-06,0.0008142123541289893
2020-08-04,114,2020-08-06 18:00:00,65,OK,0.02702636884510498,0.05705128205128205,2.2878917286410276e-18,0.022955738432436836,-1.0389942502960439,5.9245485515440885e-06,5.4978678201574245e-06,0.0004229254957461956,0.026464795015509367,6.2102047723398485e-06,0.0007412635484122618,-7.607310803553705e-06,0.0007474128693557784
2020-08-04,120,2020-08-07 00:00:00,65,OK,0.023139819208012655,0.042948717948717956,7.450184080997694e-14,0.02414130161140442,3.288331036961979,6.569926126163724e-06,5.955177850567709e-06,0.0003219181650973459,0.0233834950564299,2.319918045643899e-06,0.000546037309790789,-1.319190446976097e-06,0.0005883562246656784
2020-08-04,126,2020-08-07 06:00:00,65,OK,0.01857953311744396,0.05897435897435898,4.4337540717168564e-13,0.021517965117541255,19.999999997452715,7.4782609378986665e-06,5.816874063397714e-06,0.0003195369669811526,0.0233834950564299,8.480152909701269e-06,0.00013143854811227963,8.054117677608534e-06,0.00015434692634197416
2020-08-04,132,2020-08-07 12:00:00,65,OK,0.022849676037658966,0.06346153846153846,0.008505313166990446,0.09558074340095205,-4.267254673775971,1.978975525394262e-06,1.660129270821971e-06,0.0006761317705702518,0.0233834950564299,7.479325511273983e-06,0.00039609578896484436,7.179088378449722e-06,0.0005739396007480042
2020-08-04,138,2020-08-07 18:00:00,65,OK,0.01290710948996072,0.05512820512820513,0.003531265114924696,0.04942966114922659,7.1205089400518675,3.635269636191486e-07,2.615053524976017e-07,0.00012366531733198793,0.012733917253953045,3.8020969821942186e-06,9.780286491362554e-05,6.306667820025959e-06,0.00023148270015595383
2020-08-04,144,2020-08-08 00:00:00,65,OK,0.01263616789621867,0.03974358974358975,2.988107244786557e-20,0.03922992559195715,-3.665080359221797,3.1411918517478754e-07,2.6883334953473865e-07,9.430126264358593e-05,0.011878480700333352,1.0994060342540647e-06,0.0003852824766232497,-3.1169222057617966e-06,0.0003638219353406268
2020-10-29,24,2020-10-28 00:00:00,73,OK,2.4863272265776292e-05,0.13584474885844747,0.001298477872477199,0.5844625553837415,-19.720781041815968,7.124522190377163e-08,7.115384904902726e-08,6.880928801514397e-06,0.001282991567995988,7.580981441652611e-08,8.49307558382057e-06,2.4669776114285103e-08,9.742277351165844e-06
2020-10-29,30,2020-10-28 06:00:00,73,OK,6.095313512035741e-06,0.16210045662100458,0.0029370493691111012,0.9999999999999408,-19.99999999999946,3.2967128831303603e-07,3.287586644411739e-07,2.2649179934947512e-05,0.00188346082432955,1.030533267811443e-06,5.1794251867436825e-05,6.987500488806952e-07,7.239228590956911e-05
2020-10-29,36,2020-10-28 12:00:00,74,OK,0.0008161451825844205,0.2578828828828829,0.04037881157329266,0.4886234721736969,19.999999999999897,0.0003217155619856361,0.00012154568772928306,0.003145247347088096,0.09225903110816938,0.00685856126089474,0.027852382405631374,0.006418025691768683,0.027808950085149962
2020-10-29,42,2020-10-28 18:00:00,66,OK,0.00028084183158449987,0.4141414141414141,0.03275924989668931,0.1789371999119423,1.8754700848523118,0.0003147037085717808,0.00027459224849223866,0.011527708934673192,0.1209285217216193,0.0019581611073514636,0.007086275831912859,0.0015417041323828695,0.006167118084277315
2020-10-29,48,2020-10-29 00:00:00,66,OK,4.8301509755107676e-05,0.4501262626262626,0.03247148806624041,0.1713641833822857,-1.3307235911751385,0.00022389143023641964,0.00020047879754357299,0.01708634316690268,0.1209285217216193,0.000746234007837407,0.013092961877705181,0.0007100868422612044,0.01303714423976624
2020-10-29,54,2020-10-29 06:00:00,66,OK,0.002083692394026303,0.5214646464646465,0.03706678420227389,0.19722039028600172,-1.6239762882423976,0.00017303386544325478,0.00014575389337089314,0.021372833710172994,0.1209285217216193,0.0005465606985718609,0.012964585364205505,0.00043648009696392164,0.013110921854829798
2020-10-29,60,2020-10-29 12:00:00,106,OK,0.12310100406507074,0.3722484276729559,0.03771330306245815,0.10351494741448382,-1.0442185799153871,0.0001415835820354844,5.90603848849785e-05,0.028441327779615676,0.17630193399057587,0.0026605356475981785,0.007361411363243754,0.002864289288154453,0.008292831626674583
2020-10-29,66,2020-10-29 18:00:00,105,OK,0.17418003578064678,0.24682539682539684,2.717387693821004e-21,0.03077078622337211,-0.299214072642626,8.144147627843456e-05,3.389547887346629e-05,0.003458383549233944,0.1607500964668508,0.00040292314882169484,0.0015886298778975143,0.00039343914489575315,0.001596144131427659
2020-10-29,72,2020-10-30 00:00:00,105,OK,0.12846487069157214,0.15833333333333335,0.005680832524734626,0.028348043037921645,0.3083295706761736,5.4606939111737685e-06,4.104627997995186e-06,0.002514333273998405,0.12265156481334165,3.296676657274113e-05,0.002817598957981143,7.478673242890221e-07,0.002883511407477294
2020-10-29,78,2020-10-30 06:00:00,104,OK,0.11377370511542505,0.08493589743589743,0.012743680648393436,0.03406186483471247,0.3596192590344242,6.549989523497148e-06,6.247002619340817e-06,0.002790705587575014,0.11354224872272825,6.3926531380034684e-06,0.001889798635915978,-1.1527747625034102e-05,0.0019132182292973504
2020-10-29,84,2020-10-30 12:00:00,104,OK,0.10520421834100979,0.04326923076923076,5.330472863658659e-21,0.024518930706152395,-0.31454796657092243,9.578303784930224e-06,7.053772210000145e-06,0.0025970163387434033,0.10598932334492452,0.00013551043648315323,0.0006762955473642817,0.000143749898728019,0.0007629778047683416
2020-10-29,90,2020-10-30 18:00:00,112,OK,0.08708597187334767,0.0037202380952380946,2.753721676833916e-20,0.024324185745706706,-0.3471010563776612,1.6862828333245944e-05,9.398991988399564e-06,0.0012683821449435576,0.08510063648509936,6.217531410545458e-05,0.0004576964648803178,6.286839655144523e-05,0.0004882539266491762
2020-10-29,96,2020-10-31 00:00:00,112,OK,0.0692792652454332,0.0,0.05,0.016796475977639037,0.5559642597633865,4.030486346803846e-06,3.0263550550377405e-06,0.0005511284630542007,0.06471773646067576,2.0566560757971168e-05,0.0013547161866277876,1.5808306199690658e-06,0.0013158153056131651
2020-10-29,102,2020-10-31 06:00:00,112,OK,0.06284902930444382,0.0,0.02,0.019093268182685707,0.89383171026244,4.179117163449019e-06,1.5611752048800397e-06,0.00042093078566052196,0.06140221162153533,6.646098523722504e-05,0.0016847858607870554,4.9566457790894513e-05,0.0016778203799803194
2020-10-29,108,2020-10-31 12:00:00,110,OK,0.06033420581625652,0.0015151515151515152,0.12850792070076178,0.022845079314745328,-0.45537414440083884,3.2511080803284575e-06,2.2171310505389634e-06,0.0006789907287852044,0.05952700678590715,3.1035988699435795e-05,0.0006648842021047071,3.184756440370217e-05,0.000720082062327949
2020-10-29,114,2020-10-31 18:00:00,109,OK,0.0533896713718281,0.045107033639143736,0.0042014831962833375,0.020768687871282634,-0.45671271991418605,5.169636496364008e-06,3.684133077418272e-06,0.00044624985356694923,0.05309297591985327,0.00011159458794815997,0.0004973613086790195,0.0001131103707922308,0.0005209061188869915
2020-10-29,120,2020-11-01 00:00:00,109,OK,0.04317572547156174,0.10397553516819573,4.2470190089220505e-13,0.011314806010519225,1.7629454993713318,1.851853808606823e-06,9.429144239545347e-07,0.00018796585221776736,0.04216888529638322,4.991978177064475e-06,0.00021534642435486103,3.4001305908343512e-06,0.00021275688325653527
2020-10-29,126,2020-11-01 06:00:00,109,OK,0.03982540583811257,0.2419724770642202,1.2552352905018863e-11,0.014924707690000564,16.56489823923147,5.882927522352277e-06,7.230464366004789e-07,0.00024069236074297575,0.0399531862933919,1.9682166772602478e-05,0.00020216265874703807,1.7799053511892254e-05,0.00020369420078864806
2020-10-29,132,2020-11-01 12:00:00,96,OK,0.04490006744597818,0.2860243055555556,6.815595680718881e-14,0.024157898360664423,0.4520551605707709,2.1411858948961704e-06,1.925929408747281e-06,0.00028907698092853646,0.04515610049387847,5.952463404857278e-06,0.0005455329253292414,-7.975793510835162e-07,0.0005341323054979464
2020-10-29,138,2020-11-01 18:00:00,96,OK,0.039877064025071796,0.2703993055555556,4.936893555863329e-22,0.023910899371494283,-0.7375807190649905,3.457911737410917e-06,2.3448230041363558e-06,0.00029396112588960134,0.040465885037175624,3.909313205960112e-05,0.0010115742650087826,2.586915020149728e-05,0.00100772810211905
2021-02-15,24,2021-02-14 00:00:00,222,OK,0.009548030851272956,0.039602102102102105,0.0008701558169733562,0.003450923341188826,-0.381844240258254,5.240645426063791e-07,5.223542646923229e-07,0.0001878781065654386,0.010743743661849011,1.0658572514876104e-05,0.0004008433239926851,6.71093830612614e-06,0.00035211029252353446
2021-02-15,30,2021-02-14 06:00:00,215,OK,0.008831836044961287,0.0810077519379845,0.00047737908992321866,5.728404412942028e-18,0.4875959333670652,6.857717865875463e-07,4.904073951628087e-07,0.00021655759123795628,0.011093539967118513,4.124826937759721e-07,0.0001560079578039441,-6.338318119224469e-07,0.0002048987860089421
2021-02-15,36,2021-02-14 12:00:00,200,OK,0.009618929554532467,0.13604166666666664,0.008369219834601852,0.04509930082279362,19.999999999999865,2.2393277137473642e-05,5.903013478627904e-06,0.0010014718419892208,0.03492044129793379,0.0004098617854689824,0.003275687937828101,0.00038170370203700443,0.00311895326358863
2021-02-15,42,2021-02-14 18:00:00,196,OK,0.01217395041928646,0.19366496598639457,0.00656074816892915,3.2112379948667094e-16,9.469689421020712,6.524357607794584e-05,2.4953396905979342e-05,0.0031943552466673583,0.05130368122336864,0.0006575586184090811,0.0033826784733580685,0.0007530714978202883,0.0038666772855392093
2021-02-15,48,2021-02-15 00:00:00,193,OK,0.00964310001483018,0.2530224525043178,0.009766501653192289,1.902597842227992e-15,0.042810499914853195,2.9079773422988276e-05,2.904826719532378e-05,0.005227362513092454,0.06809647754492157,9.60501557747784e-05,0.008447291787375336,4.9372995378319625e-05,0.008464260155717366
2021-02-15,54,2021-02-15 06:00:00,194,OK,0.010351224548086008,0.29467353951890035,0.014445839229478768,4.719554181455094e-17,2.1086063843876044,6.170750216881255e-05,2.2203139593203025e-05,0.010886374191618177,0.11727533302748028,0.0009043807561081043,0.013931206315755848,0.0008347572804711375,0.014691008808146385
2021-02-15,60,2021-02-15 12:00:00,194,OK,0.03600715915057468,0.2452749140893471,0.014097868447390033,1.0126019521168613e-15,2.4329664982812074,9.669921196924923e-05,1.650226121776617e-05,0.014527063450709534,0.12168394843589976,0.0013166752425812476,0.029437197111772954,0.00124541440127243,0.029380860890735744
2021-02-15,66,2021-02-15 18:00:00,192,OK,0.05237253989438439,0.19900173611111113,0.016803760400129868,2.185782720996732e-19,4.227755838291972,7.807876232326385e-05,2.6366308478511437e-05,0.022667645483813014,0.12828286503333072,0.0010275203325598886,0.01230903695911793,0.0009427282922935063,0.01236354767132534
2021-02-15,72,2021-02-16 00:00:00,193,OK,0.06810239479428885,0.1204663212435233,0.037894186903548926,0.02321512252616619,3.652286589325113,0.00010526902374527637,4.428268161977932e-05,0.01941675421139513,0.1276181869761632,0.0008919302882164465,0.006360045563699298,0.0008000128728920137,0.006127890638552703
2021-02-15,78,2021-02-16 06:00:00,198,OK,0.1175784375343835,0.03851010101010101,2.754122376925127e-11,0.010581557616176806,1.5444910800047773,0.00012097065656483396,5.4329403586276304e-05,0.0033799973798614782,0.12663334459843567,0.0020257368269499475,0.011344562927048074,0.0019280870229971467,0.011305375456914303
2021-02-15,84,2021-02-16 12:00:00,202,OK,0.11836828236989165,0.0457920792079208,0.005965895735274192,0.023390089660688035,0.3045507757418781,4.466274817216439e-05,4.005485886892599e-05,0.004774675850766342,0.12439538514505054,0.00014867941072943343,0.010454518297106877,6.528885222800887e-05,0.010102606819915172
2021-02-15,90,2021-02-16 18:00:00,207,OK,0.1149799503217694,0.038446054750402574,0.05637249810307937,0.04645610788206806,-0.46510050500824196,3.3951708356213076e-05,1.6435516214391014e-05,0.005630681143329357,0.10605815663805859,0.0006996963910950174,0.00999668283136798,0.0006658226854438466,0.010258637500017573
2021-02-15,96,2021-02-17 00:00:00,210,OK,0.08569316120100909,0.06170634920634921,0.01127236486139682,0.018010204199342794,0.8277081413183448,5.999641417184666e-06,5.740302845055476e-06,0.002204421496835911,0.08633350230343736,3.822758572580635e-06,0.0019042132027760406,-8.286812710545785e-06,0.0018726407227300582
2021-02-15,102,2021-02-17 06:00:00,207,OK,0.08020650406411065,0.12681159420289856,0.011490478510746516,0.019408716752345036,-0.2555518536222814,7.233564462347699e-06,7.091629903372168e-06,0.004566815354881998,0.07659140036810826,4.09327574454987e-06,0.0038230075461411117,-7.4203394561014296e-06,0.003693531285392901
2021-02-15,108,2021-02-17 12:00:00,209,OK,0.07362765958252782,0.1891945773524721,0.00549372735257735,0.0107836279939821,-0.15556094907313606,7.717171305581356e-06,7.563534997002776e-06,0.00738284580483016,0.0770458182026621,2.9088874133026935e-05,0.008184592611070384,-1.851966550290235e-05,0.00668540270329884
2021-02-15,114,2021-02-17 18:00:00,207,OK,0.0704524623541009,0.20209339774557167,0.006881006860194959,0.01602961089691028,-0.25327827190411445,8.180767462492787e-06,7.892768931508145e-06,0.010685353368393305,0.0772801152782736,1.0166842028097425e-05,0.015863957112505062,-4.563001006039966e-05,0.013175046665843687
2021-02-15,120,2021-02-18 00:00:00,207,OK,0.06964085050141984,0.1708937198067633,0.008599966168881689,0.0222100430456924,0.7229971825505159,5.470997571207281e-06,5.2742929136429815e-06,0.006386021915290133,0.0772801152782736,3.0689883490616256e-06,0.003597875664054221,1.4731118799154023e-05,0.0037053686692319746
2021-02-15,126,2021-02-18 06:00:00,207,OK,0.07428189061379742,0.10487117552334944,0.010193699972511143,0.028459338978019583,1.2477658884179883,7.622902397348996e-06,4.8588221140937635e-06,0.0028132827918701613,0.0772801152782736,8.143702340460409e-05,0.0015425430355996206,6.502904074331606e-05,0.0014919595689569095
2021-02-15,132,2021-02-18 12:00:00,208,OK,0.07542118003272692,0.030849358974358976,0.014595392488749028,0.02678564170208455,-0.4551300055513875,1.0628415933176602e-05,9.0718407530096e-06,0.002169586755957303,0.07698246653910101,6.65502635711517e-05,0.0019503596859944273,6.394189428934659e-05,0.0019953763133583385
2021-02-15,138,2021-02-18 18:00:00,209,OK,0.07455854928693663,0.004984051036682615,2.3878781774490668e-17,0.022823389668855772,-0.38099380677264455,3.127548305984593e-05,2.229962659303895e-05,0.002358604963712949,0.07536219112241388,1.1299690982843564e-05,0.0007145935199490001,9.756771476262052e-06,0.0007130469750690468
2021-02-15,144,2021-02-19 00:00:00,209,OK,0.05825516561651909,0.001993620414673046,2.6879681876355135e-13,0.01133593914619693,-0.21519954588717144,1.0149921969403368e-05,9.933754817528828e-06,0.0008129295621939675,0.055654961618651994,3.631785321464788e-05,0.0006729872572271642,3.299834649014352e-05,0.0006717445184632703
2021-05-04,24,2021-05-03 00:00:00,187,OK,0.0007468674446440568,0.16354723707664884,0.0005221927916305264,0.051610297494282954,19.999999999999698,1.592123018371552e-07,1.49608925823279e-07,9.504566963690682e-05,0.0021185216629109925,8.147829425698269e-07,0.0005267569769397008,-8.661392766033255e-07,0.00016329552892543504
2021-05-04,30,2021-05-03 06:00:00,185,OK,0.0014232254401474612,0.15563063063063062,0.00016119990317342613,8.142106291140328e-16,19.99999999541412,9.810551164821786e-07,8.971489972194194e-07,0.0002471802703994259,0.0053064264743356545,9.713750623289137e-06,0.0006292922799491359,5.828262301270549e-06,0.0004885943298849774
2021-05-04,36,2021-05-03 12:00:00,182,OK,0.0004753157171090142,0.14262820512820515,0.003031021395890674,5.50020660704258e-17,17.816993219093757,3.8470094958479145e-05,9.663874065981722e-06,0.0008618722328536914,0.024807390996074624,0.0002028539023151297,0.0023530054805078046,0.00019653219376013334,0.0023435182791732645
2021-05-04,42,2021-05-03 18:00:00,181,OK,0.0008145032646983142,0.16758747697974216,0.006146874660894239,6.624913045654694e-18,1.9870460143763813,3.542063981369344e-05,3.36910687459264e-05,0.0017109171348989986,0.024944448404892714,0.00019279272333883794,0.00290368729700013,0.00017218405055866061,0.002896818822516019
2021-05-04,48,2021-05-04 00:00:00,171,OK,0.0023116835095681465,0.18250487329434695,0.009813733764967752,1.0178936360150423e-13,0.3483294004999248,5.228550174237901e-05,5.190430273007197e-05,0.003963478817745444,0.047365725646204865,0.00026858733182154884,0.017586289462458216,0.0001774794343820816,0.017800398505429377
2021-05-04,54,2021-05-04 06:00:00,168,OK,0.005842487055767391,0.1783234126984127,0.01653720668446731,0.0824430064687537,-2.1237458072986226,9.308852325659741e-05,8.612131476397404e-05,0.004675178989156898,0.04821127387509193,0.0003568629013644651,0.022759482030116664,0.00017965474828897496,0.022770299013844118
2021-05-04,60,2021-05-04 12:00:00,174,OK,0.027315456374088085,0.16091954022988506,0.009498822629855748,0.05748290918770008,3.302983827615579,5.4560910193244714e-05,5.0898541162294426e-05,0.004413792440907257,0.049444722325617974,0.0001948651944240885,0.006962561975269627,0.00015120270356064786,0.006961284567105932
2021-05-04,66,2021-05-04 18:00:00,174,OK,0.021945301357045754,0.11159003831417624,0.03249841300760448,0.11810306720649072,-0.009960693841150958,7.273330088008611e-05,7.273327209427419e-05,0.004199739442577711,0.04945946162343097,6.349849951223532e-10,0.0013439589047256127,4.0563216493807755e-05,0.0015908367922308556
2021-05-04,72,2021-05-05 00:00:00,172,OK,0.04357109914836633,0.09205426356589148,0.000530529709957286,0.06453635601456562,-2.310867938490638,1.1538584415429897e-05,6.6374776939173035e-06,0.000942410767152594,0.0331127532749908,0.00022772611019614516,0.00280548829886775,0.00024918190536452777,0.0029031162038294575
2021-05-04,78,2021-05-05 06:00:00,172,OK,0.023662619542014048,0.07315891472868218,1.0503786759675174e-10,0.04284334977958429,6.450894048786835,6.297848468065803e-06,9.195218177717296e-07,0.0004986248304657464,0.024063792622502907,4.934994476093667e-05,0.001216491163051187,3.706574066657198e-05,0.0012332369976506678
2021-05-04,84,2021-05-05 12:00:00,169,OK,0.023444788465574636,0.0631163708086785,0.00035723564940656966,0.07373409197358893,1.319128168598951,5.411209439390809e-07,3.8593646847185355e-07,0.0004787742307865771,0.02184504288630465,6.2458541741397145e-06,0.0009706871325171283,-1.9897282623843416e-06,0.0010200484620076242
2021-05-04,90,2021-05-05 18:00:00,200,OK,0.023617736001253338,0.02416666666666667,1.3970699866103858e-20,0.08041794090389237,-7.255840053825427,1.2562037408641601e-06,3.775000542114779e-07,0.00034112476307176734,0.02090899499281572,1.2980116772346083e-05,0.000779264202039574,1.0679164813497049e-05,0.000813457556148409
2021-05-04,96,2021-05-06 00:00:00,199,OK,0.01447124449557845,0.01277219430485762,0.008660504358202566,0.07814889674974283,-8.165937600727789,1.5776356739314735e-06,7.12361481544318e-07,0.0002863048068726665,0.01264810020643475,2.470256614573845e-05,0.0003405748659695021,2.5952640307262898e-05,0.00038177933601021553
2021-05-04,102,2021-05-06 06:00:00,191,OK,0.0073001130305425785,0.01156195462478185,7.373816940450535e-11,0.03969017320391039,19.99999999999992,1.1565449288457872e-06,7.306972485551173e-07,0.00020312756161452485,0.007052930879561601,5.102707447029663e-06,0.00023817533351174917,3.458260915885536e-06,0.00022755878011189527
2021-05-04,108,2021-05-06 12:00:00,207,OK,0.005704882629113096,0.013486312399355877,0.0005354299966946596,0.06182399956618088,19.99999999999986,9.487669104811606e-07,6.628780140562845e-07,0.00017284035664481292,0.006512950535886719,7.729765558170312e-06,0.0001485587287104207,6.728299128580921e-06,0.00014453740514763072
2021-05-04,114,2021-05-06 18:00:00,207,OK,0.004771744087435402,0.02818035426731079,0.0011183338756512312,0.09591959606484236,18.215909263647,6.603999620869647e-07,6.259022667783395e-07,0.000157061638141054,0.006512950535886719,7.04631202452062e-07,0.00034543820628241806,-1.195541325245863e-06,0.0003169075423868564
2021-05-04,120,2021-05-07 00:00:00,212,OK,0.006752604950766222,0.041863207547169816,0.0016345715803726133,0.3162296767051569,-19.99999999990266,3.747239105322382e-07,2.506690203172399e-07,0.00011832501257877327,0.0028705527080412118,6.996677039880214e-06,0.0007204421524389347,4.087740084750219e-06,0.002527691019239509
2021-05-04,126,2021-05-07 06:00:00,212,OK,0.0012421112544380017,0.04147012578616352,0.00011013481838939901,0.0806063272840133,19.615099385115,1.789687160963938e-08,1.7189949325860262e-08,4.68205639671851e-06,0.0011124369300054052,3.994961772683053e-08,9.37351279487339e-06,-2.3540687515958372e-08,9.602120216741629e-06
2021-05-04,132,2021-05-07 12:00:00,233,OK,0.0005340223398883288,0.04345493562231759,4.465666872982568e-05,0.04771103924975957,15.456087545331474,2.5060865592603786e-08,2.4905430242703062e-08,4.840447560317576e-06,0.0007847483209775582,5.7620566255306276e-08,6.880008157650122e-06,1.3592117175750276e-07,7.4747937933082605e-06
2021-05-04,138,2021-05-07 18:00:00,229,OK,0.0004281740141111186,0.06804949053857351,1.1905921887135085e-06,0.017591309942080417,-18.968773774903035,3.705472551672705e-08,3.73538112627469e-08,7.646011447577404e-06,0.0007800896818794917,2.411871605142476e-07,1.6251766333776324e-05,3.096205627886544e-07,2.154641187338355e-05
