event,fold,type,type_group,population,n_windows,n_counties,NET_path_mse,ASYM_path_mse,PERSISTENCE_path_mse,NET_path_rmse,ASYM_path_rmse,PERSISTENCE_path_rmse,delta_rmse_seed_mean,seeds_delta_rmse_positive,delta_rmse_1h,delta_rmse_6h,delta_rmse_24h,delta_seed_mean,delta_seed_sd,seeds_delta_positive,delta_mse_1h,delta_mse_6h,delta_mse_24h,NET_mean_signed_error,ASYM_mean_signed_error,PERSISTENCE_mean_signed_error,NET_oob_fraction,delta_untrained_seed_mean
2022-06-17,3,convective,convective_flood,all,6143,342,0.0012268017321387273,0.0012803857986471482,0.0014988576309380981,0.03501888321960024,0.03577951717277427,0.03871508273190306,-0.0007606339531740294,1,-0.000286377830837993,-0.0012176004183261236,4.788192516180373e-05,-5.358406650842096e-05,8.317037202465374e-05,1,-1.0184670663194941e-05,-7.288426795842436e-05,4.697725642380029e-06,5.424204396060421e-05,-0.005053663012122111,-0.0013009358421430903,0.31689170419965984,3.6125662840339694e-05
2022-06-17,3,convective,convective_flood,unaffected,970,53,0.0001578506145741698,2.1901617124439514e-06,1.0802714793068864e-06,0.012382001715219823,0.0014376952612825448,0.0010393610918765848,0.010944306453937281,5,0.0010239217550483573,0.006400528512146958,0.01559018386734529,0.00015566045286172589,6.161791702115769e-05,5,2.3759626675301173e-06,5.540392389656219e-05,0.00031992065752597476,0.003419391911024258,0.00010211178180560975,-6.330268213845472e-06,0.3877238542655623,4.3055040409292657e-08
2022-07-23,4,convective,convective_flood,affected,2719,136,0.000656668620731235,0.0006959492655814142,0.0008793776593613521,0.02561430484140677,0.026332535263810415,0.029654302543835897,-0.0007182304224036429,2,-0.00014668072683858107,-1.9158666770725115e-05,-0.0010509860647359656,-3.928064485017929e-05,0.00012898619997041633,2,-3.154667152221159e-06,-2.279154036925117e-06,-6.937076419300953e-05,-0.001544118556636733,0.0006196805256756951,8.732803958986772e-05,0.436381916654408,2.7672884486567933e-05
2022-07-23,4,convective,convective_flood,all,3536,178,0.0005311024944054461,0.0005438394153739994,0.0006722080580959101,0.02303441207747438,0.023283465585243992,0.025926975490710637,-0.00024905350776961157,2,-0.00011357714556612837,0.0001214979680020975,-0.00024854044394891013,-1.2736920968553272e-05,9.811603824009331e-05,2,-2.141560364829335e-06,4.3507211550332514e-06,-1.681614526057296e-05,-0.0008169225826598799,0.0009732428411969678,6.0875650204122696e-05,0.4417609013699909,2.124651186282431e-05
2022-07-23,4,convective,convective_flood,unaffected,817,42,0.00012450741868384442,5.129323374998934e-05,1.3731587601926614e-06,0.011120933681547651,0.006474437427038035,0.0011718185696568651,0.004646496254509617,4,0.0004481080339031367,0.0025450041837481252,0.007131891796939009,7.321418493385509e-05,6.028611876465733e-05,4,1.138975899106092e-06,2.5818888443279448e-05,0.0001533607160444597,0.001537807237836597,0.0021181112914563267,-2.4779705902099474e-05,0.45917856616330743,4.3730527165441415e-07
2024-01-09,4,winter,winter,affected,2163,103,0.00111242975298901,0.0007614170550350166,0.0009237712862813968,0.03326570546101588,0.027566255046167543,0.03039360600984024,0.005699450414848333,5,-6.484922740252649e-05,0.001246657090950925,0.009859013248443368,0.00035101269795399315,0.00022508024244783167,5,-1.4811551658263331e-06,6.266454978949947e-05,0.0007798622242410709,0.009854917662318613,-0.0007115664387333572,-0.0004596410151639083,0.26099167822468794,2.305206865903075e-05
2024-01-09,4,winter,winter,all,2520,120,0.001058163511832459,0.0006549473396957432,0.0007931638010856013,0.032426540495669946,0.0255669532965827,0.02816316390403609,0.00685958719908725,5,2.082552068990301e-06,0.0018506636330357761,0.011477904476160972,0.0004032161721367159,0.00022271759517342374,5,4.84736374091509e-08,8.778441001159882e-05,0.0008701583149664981,0.010110425513790402,-0.0004854069116566171,-0.00039525925702537854,0.26745701058201055,1.981427329716863e-05
2024-01-09,4,winter,winter,unaffected,357,17,0.0007293739330604164,9.866123228380967e-06,1.836096664015976e-06,0.02667272191991324,0.0028013123633351725,0.0013550264440282986,0.023871409556578068,5,0.002270333539655213,0.013837602646556807,0.033461355613357786,0.0007195078098320354,0.00024571378851206163,5,9.316224621718366e-06,0.00023998121018078844,0.001417246394067615,0.011658502496237106,0.0008848537523965742,-5.181545950756645e-06,0.3066293183940243,1.970425752977506e-07
2024-01-12,4,winter,winter,affected,3951,192,0.0009032299672632775,0.0007730059722560121,0.0008493520380868702,0.02986365935518771,0.027653974092034427,0.029143644900507387,0.0022096852631532833,4,-0.00046815983237016997,-0.0002193319579312368,0.004554828810916019,0.0001302239950072655,0.00012856153192065825,4,-9.735126199994683e-06,-1.4591100525324867e-05,0.00034723371979208023,0.006734099227567417,0.00026949899634240177,0.0005431673773278749,0.26084139384920635,3.253568209447321e-05
2024-01-12,4,winter,winter,all,5967,288,0.0008564283371700496,0.0005387660685539167,0.0005664915102403172,0.02881844280926457,0.023055318443800817,0.023801082123305176,0.00576312436546375,5,-0.00023159336086469757,0.0014667353204823332,0.010207081891821554,0.00031766226861613294,0.00024070325029210176,5,-4.3344131823683815e-06,5.7123062292728425e-05,0.0007402906075622112,0.00884354144607305,0.0007366496213219878,0.00036456615319191963,0.2540047674162258,2.1742221083283004e-05
2024-01-12,4,winter,winter,unaffected,2016,96,0.0007628250769835938,7.028626114972584e-05,7.704545472117952e-07,0.026244778742578016,0.006774347637028136,0.0008777554028382823,0.019470431105549878,5,0.0015946870081557326,0.010055932314617298,0.029437180392714223,0.000692538815833868,0.0005404431201158867,5,6.467012852884226e-06,0.00020055138792883504,0.0015264043831024724,0.013062425883084313,0.0016709508712811599,7.363704920008782e-06,0.24033151455026455,1.5529906090256723e-07
2024-05-08,0,convective,convective_flood,affected,2478,118,0.00045415179275358833,0.0003812418349269385,0.000385243703462434,0.021234866705658575,0.019497308148167407,0.019627626027169817,0.0017375585574911686,3,5.647245061907377e-05,0.0014619314494875289,0.002686721175978496,7.29099578266498e-05,0.00013093534565423754,3,1.4124003235698563e-06,5.0658389730161766e-05,0.0001331778166478963,0.004314868461223358,0.0019213447973976828,-2.7685926690592297e-05,0.3055118375033629,1.0158099453524777e-05
2024-05-08,0,convective,convective_flood,all,3481,166,0.00038763831978257037,0.0003028355592638148,0.00027410967631239777,0.019595262180753206,0.017359934713043514,0.016556257919964817,0.0022353274677096957,3,8.706258893395324e-05,0.0017604975571764304,0.003638048325165116,8.48027605187556e-05,0.00013120632773935156,3,1.8437934101413622e-06,5.363415970782277e-05,0.00016585170870370662,0.004563820633052769,0.0021394340785451985,-2.3067617225834517e-05,0.3198339488908013,7.2501119548448275e-06
2024-05-08,0,convective,convective_flood,unaffected,1003,48,0.00022412603206215144,0.00011008679825863567,9.051929018921384e-07,0.01474203857280613,0.010240138956995095,0.0009514162611034869,0.004501899615811034,3,0.0008156203858612479,0.0039375730961441,0.0072868277195900595,0.00011403923380351578,0.00013668569380178861,3,2.9043014146297513e-06,6.0949594236239414e-05,0.00024617502667424035,0.005175828055466739,0.002675570228032843,-1.1714273124971599e-05,0.3550424727182539,1.0130935392312364e-07
2024-05-26,1,convective,convective_flood,affected,3933,207,0.0041899559241833865,0.004266177765356609,0.004732693761730868,0.06472860155556606,0.06529244478980854,0.06879457654300132,-0.0005638432342424907,2,0.0057627602078948546,0.00277395491612238,-0.002686025020896063,-7.622184117322145e-05,0.0003009305512904249,2,0.00026721835270810616,0.00030007412593642416,-0.0004304347306942631,-0.0097748997457998,-0.00964422835452564,4.455788871529723e-06,0.272008221035681,0.00014522680988525698
2024-05-26,1,convective,convective_flood,all,4864,256,0.003427832419010029,0.0034549882031315567,0.0038270958367428954,0.05854576461325571,0.0587584709358705,0.061863525899700345,-0.00021270632261479182,2,0.005752114809606322,0.002667842614521103,-0.0019715685448935733,-2.7155784121527925e-05,0.00023434144465263977,2,0.00024321590442834994,0.00026011105311923475,-0.00028571021677886027,-0.007205060833536034,-0.007477891400682066,-2.421830445336801e-06,0.30198053728070173,0.0001174562206302087
2024-05-26,1,convective,convective_flood,unaffected,931,49,0.00020824944817563726,2.812617495634046e-05,1.4066434263602444e-06,0.01371894145588507,0.005147804290077536,0.0011860199940811472,0.008571137165807532,5,0.010974634867635015,0.0075504089302796725,0.009565408820686027,0.00018012327321929677,0.0001802305036019499,5,0.0001418178065934617,9.128745978947443e-05,0.0003256770154760084,0.0036511974284762078,0.001673776955350988,-3.1476263069650544e-05,0.42859828141783024,1.3964969561831035e-07
2024-06-26,2,convective,convective_flood,affected,2079,99,0.0004664488059200228,0.00045785772113020654,0.0005822803838738086,0.021566664749008344,0.021297332899255693,0.02413048660665194,0.00026933184975264714,3,0.0012559022385974523,-0.0007225439046215463,0.0018014788940579098,8.591084789816154e-06,0.00011043822453152643,3,2.6002828505717312e-05,-3.291639119000605e-05,9.898688340865163e-05,0.0009209316807071627,-0.0002736227814857514,0.0005516182870329482,0.3833092833092833,1.9058348150477553e-05
2024-06-26,2,convective,convective_flood,all,2940,140,0.000374636760719385,0.0003491909931767903,0.0004121656606588465,0.019308224631456226,0.01852285496614498,0.02030186347749503,0.0007853696653112475,3,0.0010890034741181088,-0.00045743687595831486,0.0024833604648467726,2.5445767542594753e-05,0.0001193056563207464,3,1.905010043587583e-05,-1.9902466269465567e-05,0.00011919527634587525,0.0016895136751607965,0.00023359442566216892,0.00040232769863666746,0.3835657596371882,1.3415054600255836e-05
2024-06-26,2,convective,convective_flood,unaffected,861,41,0.00015294426133247938,8.680060128927284e-05,1.4008411885719492e-06,0.012127168407119223,0.00759736477708676,0.0011835713702907607,0.004529803630032463,4,0.0007854903834892248,0.0020170560192636507,0.007808017210306012,6.614366004320654e-05,0.00014170897768910371,4,2.2618058282097957e-06,1.1521401221595617e-05,0.00016799115197478116,0.003545358003231764,0.0014583384136534878,4.184554616759894e-05,0.3841850561362757,-2.1143470393799483e-07
2024-09-27,0,wind,wind_tropical,affected,5103,243,0.007790222483671699,0.013422976814008104,0.01098611241518889,0.08822507398085928,0.11536763612443739,0.10481465744440942,-0.027142562143578113,0,-0.004420894285741352,-0.014979170205556374,-0.03498563704707172,-0.005632754330336403,0.0025795512342424295,0,-0.00021394717192912022,-0.002305053636140829,-0.009743519693896101,-0.010504608191049696,-0.0076494876450961605,-0.004270302894096639,0.16342021033379056,0.0002745736259503813
2024-09-27,0,wind,wind_tropical,all,5658,270,0.00713708371864286,0.012188237227094448,0.00988764328596744,0.08445123797037016,0.10992243926535387,0.09943662949822586,-0.025471201294983703,0,-0.004180402307832677,-0.014165360124595683,-0.032733306286082176,-0.005051153508451588,0.002390869970967783,0,-0.00019230078135590707,-0.0020794703729888056,-0.008707622051039653,-0.007807044643680301,-0.006108054435262516,-0.003842793858283972,0.17089359200470314,0.0002471306739559833
2024-09-27,0,wind,wind_tropical,unaffected,555,27,0.0012588348333833182,0.001075580944871541,1.4211229744078328e-06,0.035125698422479916,0.03082813668727828,0.0011921086252551958,0.004297561735201636,3,0.0006338153454885465,2.923806625901998e-05,0.008341042137383002,0.0001832538885117773,0.001016374709484075,3,2.5167338030121455e-06,-4.922100462060597e-05,0.0006154567346683846,0.01647102728264426,0.007764844453240297,4.787464030029655e-06,0.23815402704291594,1.441060064044385e-07
