event,fold,type,type_group,population,n_windows,n_counties,model,seed,path_mse,mse_1h,mse_6h,mse_24h,mean_signed_error,oob_fraction
2021-05-04,2,convective,convective_flood,all,5547,339,ASYM,9203,0.0007210000612898289,0.00018070114154989894,0.0006481661167962307,0.0009196503866142219,-0.001860737124223104,0.0
2021-05-04,2,convective,convective_flood,all,5547,339,ASYM,9204,0.0008545248337741343,0.00023068032252504729,0.0007703023633757257,0.0011094694200591225,0.00019047822090364092,0.0
2021-05-04,2,convective,convective_flood,all,5547,339,ASYM,9205,0.0007770106901769402,0.000227717165702505,0.0007245866373983474,0.0009649421788772278,-0.0007605568949457796,0.0
2021-05-04,2,convective,convective_flood,all,5547,339,PERSISTENCE,0,0.0011081276611406596,0.0002457683220015486,0.0009088408935208321,0.0015757773278761095,0.0011161447591867737,0.0
2021-05-04,2,convective,convective_flood,affected,4054,250,NET,9201,0.0009716388181421973,0.0003011069373458147,0.0009358128543510478,0.0012345135208194197,-0.00017809976229772622,0.4171853378046103
2021-05-04,2,convective,convective_flood,affected,4054,250,NET,9202,0.0010164111942985979,0.00030437944992218064,0.0009554175700706641,0.0013298671223422299,0.001460134784971416,0.4133504605473645
2021-05-04,2,convective,convective_flood,affected,4054,250,NET,9203,0.0010556384267272135,0.00030609448437399656,0.0009592320835605595,0.0014228559727953193,-0.003109497010810417,0.5654516257220591
2021-05-04,2,convective,convective_flood,affected,4054,250,NET,9204,0.0010222778046799674,0.0003017977030035345,0.0009315320470166584,0.0013615522685147584,0.0014665359933240378,0.2879353052606149
2021-05-04,2,convective,convective_flood,affected,4054,250,NET,9205,0.0010912660333221543,0.00030503674066169567,0.0009680116471286244,0.0015226436136663636,-0.0006805907443582009,0.46749969449195455
2021-05-04,2,convective,convective_flood,affected,4054,250,ASYM,9201,0.0009781061415331245,0.00030252794710146277,0.0009094122591072915,0.0012143736771147173,-0.002394757966557797,0.0
2021-05-04,2,convective,convective_flood,affected,4054,250,ASYM,9202,0.000976597041862256,0.0002595352607314848,0.0009139271395468394,0.0012045939067666712,-0.00275278036290581,0.0
2021-05-04,2,convective,convective_flood,affected,4054,250,ASYM,9203,0.0009449722547545711,0.0002446788700570182,0.0008718625276432974,0.0011878807990492143,-0.0028544035690454476,0.0
2021-05-04,2,convective,convective_flood,affected,4054,250,ASYM,9204,0.0010924998987599816,0.0003123822094856367,0.0010346184385666617,0.0013293186072983927,-0.00031431151264664064,0.0
2021-05-04,2,convective,convective_flood,affected,4054,250,ASYM,9205,0.001049387110294147,0.0003086144118896052,0.0009816235460981526,0.0012952954337176444,-0.0013210260933260974,0.0
2021-05-04,2,convective,convective_flood,affected,4054,250,PERSISTENCE,0,0.001502221871423059,0.0003331268629949506,0.001232083411219849,0.002136333038727595,0.0015179439349635921,0.0
2021-05-04,2,convective,convective_flood,unaffected,1493,89,NET,9201,0.0002506002391333139,4.3278145586973605e-06,9.206237759087949e-05,0.00043218196400235544,0.0026422269174792286,0.45895522329123006
2021-05-04,2,convective,convective_flood,unaffected,1493,89,NET,9202,0.0002332323898185586,4.839947841684378e-06,0.00010299537646121035,0.0004083914721550531,0.004853326732052708,0.41141160823948375
2021-05-04,2,convective,convective_flood,unaffected,1493,89,NET,9203,0.0001644695744153889,3.490896640032579e-06,6.333327073426695e-05,0.00032781706756739606,-0.0012666477326712833,0.6244760967890772
2021-05-04,2,convective,convective_flood,unaffected,1493,89,NET,9204,9.755817172654184e-05,2.1265049615045767e-06,4.0897927269243e-05,0.0001758887452694287,0.0027348349551651672,0.36747302794944725
2021-05-04,2,convective,convective_flood,unaffected,1493,89,NET,9205,0.00040785323751084027,7.851544051188784e-06,0.00016569293507416174,0.0007283727910968403,0.004623558898770285,0.42765319332254575
2021-05-04,2,convective,convective_flood,unaffected,1493,89,ASYM,9201,7.09583624835629e-05,6.412585368046284e-07,8.518791336156964e-06,0.0001852456479408148,0.0008933374006595291,0.0
2021-05-04,2,convective,convective_flood,unaffected,1493,89,ASYM,9202,2.826316726649744e-05,5.084360210891801e-07,5.454328852054778e-06,8.493560756013961e-05,0.0011782839036787993,0.0
2021-05-04,2,convective,convective_flood,unaffected,1493,89,ASYM,9203,9.186468638886774e-05,9.884210242831241e-07,1.9805412169638966e-05,0.0001661941719091876,0.0009304607544913455,0.0
2021-05-04,2,convective,convective_flood,unaffected,1493,89,ASYM,9204,0.00018605555010602442,1.1806400514817954e-06,2.784147800792805e-05,0.0004919155233195996,0.0016084269106516227,0.0
2021-05-04,2,convective,convective_flood,unaffected,1493,89,ASYM,9205,1.1908386476920908e-05,4.777101207628328e-07,2.572848915748312e-06,3.698359786482182e-05,0.0008137947858978097,0.0
2021-05-04,2,convective,convective_flood,unaffected,1493,89,PERSISTENCE,0,1.1214524822347486e-06,3.791619077226799e-07,8.562932426950454e-07,1.1826344730602337e-06,-1.250461097282892e-05,0.0
2021-06-21,3,convective,convective_flood,all,5098,255,NET,9201,0.00041615977625640154,4.139073685504334e-05,0.000257742190247601,0.000519052211728641,0.004379784639008892,0.2999341150332925
2021-06-21,3,convective,convective_flood,all,5098,255,NET,9202,0.0003771542602473799,4.102113969772787e-05,0.00025447405188958283,0.00043935829525786453,0.00044293038156761725,0.45131077636791533
2021-06-21,3,convective,convective_flood,all,5098,255,NET,9203,0.0004494989490307318,4.178124723055331e-05,0.0002735286778487711,0.0005566768074918134,0.006560938108361826,0.21982411205046348
2021-06-21,3,convective,convective_flood,all,5098,255,NET,9204,0.0004453214339357855,4.1157438926184236e-05,0.0002572634464325659,0.0006418052538260829,0.004687194839359388,0.3144851915136055
2021-06-21,3,convective,convective_flood,all,5098,255,NET,9205,0.0004244205860906751,4.101555841136579e-05,0.00025656851559673126,0.0005614183904663392,0.006868796817195757,0.10999999743663617
2021-06-21,3,convective,convective_flood,all,5098,255,ASYM,9201,0.0003208266081899888,4.5745166389612724e-05,0.00023899311487501752,0.0002721276314034658,-0.0007560922680828719,0.0
2021-06-21,3,convective,convective_flood,all,5098,255,ASYM,9202,0.0003210889121091128,4.174026108197122e-05,0.00023999969039927433,0.000279035196138337,-0.0004603288844901881,0.0
2021-06-21,3,convective,convective_flood,all,5098,255,ASYM,9203,0.00032663905603440806,4.128396237220747e-05,0.00023352241935341544,0.0003007267928222284,-0.0010051245388784508,0.0
2021-06-21,3,convective,convective_flood,all,5098,255,ASYM,9204,0.0003377839893613353,4.3746034025259035e-05,0.00025499812704387844,0.0002930468492573995,-0.0007364550433358348,0.0
2021-06-21,3,convective,convective_flood,all,5098,255,ASYM,9205,0.00031790781725766744,4.564290240022399e-05,0.000228858971805541,0.0002739237585096282,-0.0010461973782126554,0.0
2021-06-21,3,convective,convective_flood,all,5098,255,PERSISTENCE,0,0.00046837154099637886,4.163231395958738e-05,0.00028381213540057024,0.0005630968639433959,9.978490899390366e-05,0.0
2021-06-21,3,convective,convective_flood,affected,3827,190,NET,9201,0.0004902565572381441,5.450455949910015e-05,0.00032386779266344956,0.0005601604671056018,0.004011866952922634,0.2903853395064492
2021-06-21,3,convective,convective_flood,affected,3827,190,NET,9202,0.00047013103080090885,5.427561094732244e-05,0.0003269264449044089,0.0005040707237377686,0.00016256856669653684,0.4381773797072396
2021-06-21,3,convective,convective_flood,affected,3827,190,NET,9203,0.0005335199154227852,5.5036947788173085e-05,0.00034518331245128467,0.000606049063641215,0.0062065162240817085,0.21588355107888266
2021-06-21,3,convective,convective_flood,affected,3827,190,NET,9204,0.0005245381266259278,5.438502743821752e-05,0.0003267922992248354,0.0006825918945934595,0.00427413813652502,0.3084270449366384
2021-06-21,3,convective,convective_flood,affected,3827,190,NET,9205,0.0005142087036631191,5.441922064724987e-05,0.00033140428647211083,0.0006093022920482114,0.006538632188794152,0.10246990703850731
2021-06-21,3,convective,convective_flood,affected,3827,190,ASYM,9201,0.00042884115157764265,6.125962170769184e-05,0.00032023717747352163,0.00035921704644623954,-0.0011747522976053618,0.0
2021-06-21,3,convective,convective_flood,affected,3827,190,ASYM,9202,0.0004275711036767621,5.5893690198205814e-05,0.000321516418155456,0.0003647917293050339,-0.000883212613423286,0.0
2021-06-21,3,convective,convective_flood,affected,3827,190,ASYM,9203,0.0004380568577356193,5.528776776914189e-05,0.0003130976489031791,0.00040325616883032077,-0.0013586437211203731,0.0
2021-06-21,3,convective,convective_flood,affected,3827,190,ASYM,9204,0.00045124396926345746,5.858358730440417e-05,0.0003417488522170374,0.0003864797665320619,-0.0011801196235284208,0.0
2021-06-21,3,convective,convective_flood,affected,3827,190,ASYM,9205,0.00042613297590328426,6.113957505441927e-05,0.000306831714305252,0.0003664883702301138,-0.0014853760628025495,0.0
2021-06-21,3,convective,convective_flood,affected,3827,190,PERSISTENCE,0,0.0006282165936265157,5.575131089268879e-05,0.00038055429897476255,0.0007553040449281993,0.00013787358416288186,0.0
2021-06-21,3,convective,convective_flood,unaffected,1271,65,NET,9201,0.0001995691856943847,3.058024510877284e-06,6.44519678012745e-05,0.0003988896190882938,0.005455236336799492,0.3278459204194498
2021-06-21,3,convective,convective_flood,unaffected,1271,65,NET,9202,0.00010537600786014118,2.2773006604514292e-06,4.269013384624505e-05,0.0002501988889319914,0.001262449532729237,0.48970070506835217
2021-06-21,3,convective,convective_flood,unaffected,1271,65,NET,9203,0.00020389920111549883,3.033814831357063e-06,6.407666901065447e-05,0.00041235790490125486,0.007596940539334479,0.231342674890469
2021-06-21,3,convective,convective_flood,unaffected,1271,65,NET,9204,0.00021376494761075394,2.492180198702328e-06,5.402526134747031e-05,0.0005225827654291356,0.00589459135533677,0.3321936199693552
2021-06-21,3,convective,convective_flood,unaffected,1271,65,NET,9205,0.00016196301164814604,1.8356226449354086e-06,3.7817800730236905e-05,0.00042145006276548224,0.007833893423292763,0.13201103090808974
2021-06-21,3,convective,convective_flood,unaffected,1271,65,ASYM,9201,5.091789056846384e-06,3.9522007522764494e-07,1.5104703563132298e-06,1.7558572047665734e-05,0.000467683202829022,0.0
2021-06-21,3,convective,convective_flood,unaffected,1271,65,ASYM,9202,9.833275219060985e-06,3.6869904990088434e-07,1.720024650435351e-06,2.8362253035684647e-05,0.0007757927846988674,0.0
2021-06-21,3,convective,convective_flood,unaffected,1271,65,ASYM,9203,9.562510616367705e-07,3.497619811683836e-07,9.179022079525218e-07,1.0255398754971565e-06,2.823922459793833e-05,0.0
2021-06-21,3,convective,convective_flood,unaffected,1271,65,ASYM,9204,6.131740416670504e-06,3.747244400655787e-07,1.4190842300291922e-06,1.9935244916078694e-05,0.0005604106526117236,0.0
2021-06-21,3,convective,convective_flood,unaffected,1271,65,ASYM,9205,1.5573535243259422e-06,3.449361802685676e-07,9.386475756165093e-07,3.3502780959009968e-06,0.0002375556998193421,0.0
2021-06-21,3,convective,convective_flood,unaffected,1271,65,PERSISTENCE,0,1.132156385210047e-06,3.6139984744477893e-07,1.0273495683156889e-06,1.260488757046833e-06,-1.1551218423109388e-05,0.0
2021-08-11,4,convective,convective_flood,all,4540,249,NET,9201,0.0010535933325627853,9.488983415738611e-05,0.0005692708804448599,0.002046188047999788,-0.001617172447261187,0.37470185582038956
2021-08-11,4,convective,convective_flood,all,4540,249,NET,9202,0.0011196565103940854,9.481417716602694e-05,0.0005842405011546261,0.002118216784056428,0.0009183140556479273,0.26967025323213234
2021-08-11,4,convective,convective_flood,all,4540,249,NET,9203,0.0011095593678742159,9.43410296088883e-05,0.0005811988657654052,0.002193514105707116,-0.002964278764218648,0.3992754141917552
2021-08-11,4,convective,convective_flood,all,4540,249,NET,9204,0.0012013420233723763,9.66238777578537e-05,0.0006260829224640323,0.0023012235832680686,-0.008356863978850304,0.5956182729860646
2021-08-11,4,convective,convective_flood,all,4540,249,NET,9205,0.00116887595659136,9.514486608832696e-05,0.000600849044800768,0.0023499107719780034,-0.00216736923607206,0.31498005179917427
2021-08-11,4,convective,convective_flood,all,4540,249,ASYM,9201,0.0011554197584745418,0.00010124707115049634,0.0006064086666534796,0.002202885590483583,-0.0008771840438303185,0.0
2021-08-11,4,convective,convective_flood,all,4540,249,ASYM,9202,0.0011376286427581502,9.651038348140425e-05,0.000612529611580235,0.0022327604430218617,0.000725510464718363,0.0
2021-08-11,4,convective,convective_flood,all,4540,249,ASYM,9203,0.0010765417678478416,9.274986222262734e-05,0.0005826907467727888,0.0020897697239124005,-0.0011104812972624145,0.0
2021-08-11,4,convective,convective_flood,all,4540,249,ASYM,9204,0.0011220261012474715,0.0001083659844804829,0.0006231396237591903,0.002066510741497587,-0.0032700267357286547,0.0
2021-08-11,4,convective,convective_flood,all,4540,249,ASYM,9205,0.0011418064896662032,9.573693717919026e-05,0.0005964520576802471,0.0022623495760208993,0.0007146769698996782,0.0
2021-08-11,4,convective,convective_flood,all,4540,249,PERSISTENCE,0,0.0011822975756881117,9.688389564572267e-05,0.0006228532597521931,0.0023490151568554387,0.0007770290896359276,0.0
2021-08-11,4,convective,convective_flood,affected,3369,187,NET,9201,0.0013518671476670098,0.0001255472075271509,0.0007419883730853277,0.0026089581763931668,-0.002766787313314887,0.34107725448858567
2021-08-11,4,convective,convective_flood,affected,3369,187,NET,9202,0.0014196012740566124,0.00012523012632119186,0.0007571144724963922,0.00267237148635532,-0.0007691421482678548,0.2606908071177082
2021-08-11,4,convective,convective_flood,affected,3369,187,NET,9203,0.001434222587797345,0.00012500564131730287,0.0007620187377670595,0.002824154530317042,-0.004348153974599017,0.37452905488308985
2021-08-11,4,convective,convective_flood,affected,3369,187,NET,9204,0.0015323944348759528,0.00012731675499993655,0.0008086228482950261,0.002935347744227563,-0.009713593285733105,0.5715991156830816
2021-08-11,4,convective,convective_flood,affected,3369,187,NET,9205,0.001510717625108184,0.00012600750894455423,0.0007872608680065059,0.0030237603950365594,-0.0040742692662798065,0.2929156345337628
2021-08-11,4,convective,convective_flood,affected,3369,187,ASYM,9201,0.00152121537673554,0.00013448452947521447,0.0008013081314623861,0.002899319048501052,-0.00208767694528191,0.0
2021-08-11,4,convective,convective_flood,affected,3369,187,ASYM,9202,0.0015143608928276245,0.00012838086231219313,0.0008152346305242346,0.0029725449299473584,0.0008742874767538136,0.0
2021-08-11,4,convective,convective_flood,affected,3369,187,ASYM,9203,0.001426377085426353,0.00012333947635087894,0.0007743243254708393,0.00276400982011768,-0.0020566920993406144,0.0
2021-08-11,4,convective,convective_flood,affected,3369,187,ASYM,9204,0.0014831925281489893,0.00014409116332617515,0.0008268912581584705,0.0027298793017633957,-0.004852505383596789,0.0
2021-08-11,4,convective,convective_flood,affected,3369,187,ASYM,9205,0.001488646953049027,0.00012703420528477693,0.0007850585419495994,0.002937426327300941,-0.00033552861816483093,0.0
2021-08-11,4,convective,convective_flood,affected,3369,187,PERSISTENCE,0,0.0015738655199828604,0.00012887801011802412,0.0008289833830782531,0.0031274402124038037,0.001044447676863009,0.0
2021-08-11,4,convective,convective_flood,unaffected,1171,62,NET,9201,0.0001539610192645604,2.423240284063266e-06,4.833263651312666e-05,0.000348800725264922,0.0018502143261588432,0.47611799209534655
2021-08-11,4,convective,convective_flood,unaffected,1171,62,NET,9202,0.000214984400637754,3.075749875448946e-06,6.283029726897725e-05,0.00044681469809041585,0.006007899702942301,0.29675342135144384
2021-08-11,4,convective,convective_flood,unaffected,1171,62,NET,9203,0.00013033320455768107,1.8526039722185481e-06,3.582280021202802e-05,0.0002914212121255648,0.0012096674348318233,0.47391362694531075
2021-08-11,4,convective,convective_flood,unaffected,1171,62,NET,9204,0.00020284523383739438,4.050199624474854e-06,7.551895261893734e-05,0.0003886232913418509,-0.004264793327445732,0.6680631506579648
2021-08-11,4,convective,convective_flood,unaffected,1171,62,NET,9205,0.0001378373757422297,2.059152957447901e-06,3.8606932873784144e-05,0.0003174933604949386,0.0035840873066513034,0.381529181293238
2021-08-11,4,convective,convective_flood,unaffected,1171,62,ASYM,9201,5.2132974364756835e-05,9.986081388464827e-07,1.8566732471777674e-05,0.00010235241872121746,0.0027738187395801245,0.0
2021-08-11,4,convective,convective_flood,unaffected,1171,62,ASYM,9202,1.3555659357032017e-06,3.8490700789575367e-07,1.1451189588170778e-06,1.4749743917337942e-06,0.0002767797993856327,0.0
2021-08-11,4,convective,convective_flood,unaffected,1171,62,ASYM,9203,2.1393309990072836e-05,4.876389648362012e-07,4.699146506088047e-06,5.617459503518736e-05,0.0017434125735218337,0.0
2021-08-11,4,convective,convective_flood,unaffected,1171,62,ASYM,9204,3.2701555592893074e-05,6.14235381378958e-07,8.598403877490364e-06,6.570556779264913e-05,0.0015029330570349123,0.0
2021-08-11,4,convective,convective_flood,unaffected,1171,62,ASYM,9205,9.569089849542811e-05,1.340338215565929e-06,2.759056480333002e-05,0.00022623098748270973,0.0038822325339006956,0.0
2021-08-11,4,convective,convective_flood,unaffected,1171,62,PERSISTENCE,0,1.2781307991104784e-06,3.855181244263756e-07,1.1382103655276498e-06,1.1847473789183095e-06,-2.953987506510746e-05,0.0
2021-12-11,0,convective,convective_flood,all,4611,247,NET,9201,0.0007399952491921191,0.00011700465917024285,0.0005129395889370722,0.0012355873785461445,-0.008783473827139,0.7117857441925045
2021-12-11,0,convective,convective_flood,all,4611,247,NET,9202,0.0006572843387520112,0.00011524247887207702,0.0004971452595701803,0.0010182406352026484,-0.0032368100109482194,0.49561525806813694
2021-12-11,0,convective,convective_flood,all,4611,247,NET,9203,0.0006693475336965966,0.00011494052911770127,0.0004981254111945042,0.0010451104961454627,-0.001970745258142393,0.41168959790377335
2021-12-11,0,convective,convective_flood,all,4611,247,NET,9204,0.0006635552794416262,0.00011531306120230065,0.0004989393354609497,0.0010467279440509198,-0.005680562889858119,0.7157473905928661
2021-12-11,0,convective,convective_flood,all,4611,247,NET,9205,0.0006571048303825011,0.00011515229884749132,0.0005000635186007912,0.001021891732177543,-0.003771880946363156,0.5172728886826699
2021-12-11,0,convective,convective_flood,all,4611,247,ASYM,9201,0.0006327678552106792,0.00011681971362894526,0.0004856424428662846,0.000925155690438357,-0.0017796318964677191,0.0
2021-12-11,0,convective,convective_flood,all,4611,247,ASYM,9202,0.0006264948892814107,0.00011708691321630737,0.0004965637169923059,0.0009236722212649609,-0.0015430555975371042,0.0
2021-12-11,0,convective,convective_flood,all,4611,247,ASYM,9203,0.0006405099343620911,0.00011791294266696577,0.0005056406670710155,0.000946890789130046,-0.0017878091504086996,0.0
2021-12-11,0,convective,convective_flood,all,4611,247,ASYM,9204,0.0006451790998667894,0.00011663840869862409,0.000499656954702896,0.0009447054482634722,-0.002034679708434356,0.0
2021-12-11,0,convective,convective_flood,all,4611,247,ASYM,9205,0.0006455680763811386,0.00011802931899591817,0.0004989603711849908,0.0009421496572598487,-0.0011716395522111246,0.0
2021-12-11,0,convective,convective_flood,all,4611,247,PERSISTENCE,0,0.0008120337892291832,0.00011825069605488494,0.0005764668904885153,0.0012317831054285023,2.2766749809152047e-06,0.0
2021-12-11,0,convective,convective_flood,affected,3344,178,NET,9201,0.000979869177781539,0.00016081084874882133,0.0006900909438240763,0.001618114418249876,-0.009913466260249991,0.6811836591416853
2021-12-11,0,convective,convective_flood,affected,3344,178,NET,9202,0.0008596598420442325,0.00015892650856419197,0.0006699753626977665,0.0013196600844996463,-0.004168124781884447,0.4736990317962354
2021-12-11,0,convective,convective_flood,affected,3344,178,NET,9203,0.0008823985985353094,0.00015822006643005909,0.000671520394488942,0.0013636159150245718,-0.00311595618400983,0.39036873831906793
2021-12-11,0,convective,convective_flood,affected,3344,178,NET,9204,0.0008516346133895607,0.00015872586694114653,0.0006641052905912135,0.0013317979887319921,-0.006542995573202288,0.6881961206506485
2021-12-11,0,convective,convective_flood,affected,3344,178,NET,9205,0.0008619235166665611,0.00015852700309363252,0.0006684350871729109,0.0013435491765370709,-0.004701517435733967,0.4954436573249514
2021-12-11,0,convective,convective_flood,affected,3344,178,ASYM,9201,0.0008752155218825512,0.00016196207684780213,0.0006733918221973336,0.0012755430800514152,-0.0027082885317243973,0.0
2021-12-11,0,convective,convective_flood,affected,3344,178,ASYM,9202,0.0008617795093530848,0.0001623201504111205,0.0006879703589729537,0.001261744846024814,-0.0026101820313039915,0.0
2021-12-11,0,convective,convective_flood,affected,3344,178,ASYM,9203,0.000880974027906102,0.00016347020862048743,0.0007006404004180337,0.0012934013727349811,-0.0029196070039673324,0.0
2021-12-11,0,convective,convective_flood,affected,3344,178,ASYM,9204,0.0008916235770327829,0.00016170839112173742,0.000692683997113278,0.0013019400390968318,-0.003121364533858655,0.0
2021-12-11,0,convective,convective_flood,affected,3344,178,ASYM,9205,0.0008927745548649737,0.00016363875975769864,0.0006918403544326433,0.0012984674493860472,-0.0018894914894095117,0.0
2021-12-11,0,convective,convective_flood,affected,3344,178,PERSISTENCE,0,0.0011263614212691194,0.00016394887391560475,0.000799587011919978,0.001708790313144572,-1.1425945488898752e-06,0.0
2021-12-11,0,convective,convective_flood,unaffected,1267,69,NET,9201,0.00012119004210636884,3.997387503765092e-06,5.5940441547410203e-05,0.00024877849351332895,-0.005868420883751219,0.7907302534540386
2021-12-11,0,convective,convective_flood,unaffected,1267,69,NET,9202,0.00013521419982425172,2.550344304012353e-06,5.12936891830733e-05,0.00024066582397271223,-0.0008342878482431682,0.5521527693202886
2021-12-11,0,convective,convective_flood,unaffected,1267,69,NET,9203,0.00011973754034455545,3.2918676452418944e-06,5.081661371030186e-05,0.00022345883584863017,0.0009835669853996904,0.46669123567301324
2021-12-11,0,convective,convective_flood,unaffected,1267,69,NET,9204,0.00017836511360492583,3.320605818031568e-06,7.285904541476243e-05,0.00031132985777221263,-0.0034557365473180867,0.7868216811684415
2021-12-11,0,convective,convective_flood,unaffected,1267,69,NET,9205,0.000128731987504781,3.2581342704894358e-06,6.571367503793211e-05,0.00019210875977180536,-0.0013736882636384577,0.5735859782721461
2021-12-11,0,convective,convective_flood,unaffected,1267,69,ASYM,9201,7.323149883240745e-06,3.655012672565108e-07,1.3034643021288424e-06,2.12577867988731e-05,0.000616033046658205,0.0
2021-12-11,0,convective,convective_flood,unaffected,1267,69,ASYM,9202,1.952876793709198e-05,3.982723369344444e-07,2.7900608683158303e-06,5.154284144968751e-05,0.0012098212895716766,0.0
2021-12-11,0,convective,convective_flood,unaffected,1267,69,ASYM,9203,2.0182272755802154e-05,3.884015115041011e-07,2.5978766975485125e-06,5.299392127963406e-05,0.0011319012544237163,0.0
2021-12-11,0,convective,convective_flood,unaffected,1267,69,ASYM,9204,9.423781960312681e-06,3.709178100127345e-07,1.7031351514753835e-06,2.3143750171616593e-05,0.0007686521600515172,0.0
2021-12-11,0,convective,convective_flood,unaffected,1267,69,ASYM,9205,7.847015944578797e-06,3.701819582815578e-07,1.385921647568259e-06,2.2953034093713718e-05,0.0006802103727354391,0.0
2021-12-11,0,convective,convective_flood,unaffected,1267,69,PERSISTENCE,0,1.1596080247103212e-06,3.6264302288313156e-07,8.816496943070033e-07,1.242772479799508e-06,1.1097399275195001e-05,0.0
2021-12-15,0,wind,wind_tropical,all,1405,69,NET,9201,0.0011519029877472757,0.0001789339111286194,0.0008439271007606079,0.0017921037367095703,0.00570670154404054,0.21969664072543552
2021-12-15,0,wind,wind_tropical,all,1405,69,NET,9202,0.0010553026510065286,0.00017826896877670166,0.0008322247099891261,0.0016620048880923114,-0.00996616397484434,0.6790996404364065
2021-12-15,0,wind,wind_tropical,all,1405,69,NET,9203,0.001077588925553723,0.00017897603016906399,0.0008376918664412928,0.0016581444992609094,-0.010776585372082223,0.694680224208018
2021-12-15,0,wind,wind_tropical,all,1405,69,NET,9204,0.0012545142437058359,0.00018047385341374425,0.0008459473627720895,0.002109985820869009,-0.015170229915504107,0.7613351024928542
2021-12-15,0,wind,wind_tropical,all,1405,69,NET,9205,0.0009988158601778184,0.000176760905663387,0.000802539390642112,0.001484627156701944,0.002565663271808495,0.3040827524225217
2021-12-15,0,wind,wind_tropical,all,1405,69,ASYM,9201,0.0010221536665567601,0.00020104734394662234,0.000864955851639991,0.001399653680997502,-0.002651942587822425,0.0
2021-12-15,0,wind,wind_tropical,all,1405,69,ASYM,9202,0.0009544775319506024,0.00019425004841429208,0.0008205636508994377,0.0012712887661986245,-0.0021517505565613365,0.0
2021-12-15,0,wind,wind_tropical,all,1405,69,ASYM,9203,0.0010390912156532073,0.0002805370255445102,0.0009399464460021622,0.001300103143276161,-0.0036622750975132783,0.0
2021-12-15,0,wind,wind_tropical,all,1405,69,ASYM,9204,0.0009648334114423441,0.0001912015509500732,0.0008170088573728524,0.0013221771697015231,-0.0026403497877653726,0.0
2021-12-15,0,wind,wind_tropical,all,1405,69,ASYM,9205,0.001008343326073209,0.00020233761738775176,0.0008616774551306638,0.0013609770652708603,-0.0029811257885497566,0.0
2021-12-15,0,wind,wind_tropical,all,1405,69,PERSISTENCE,0,0.0012737820455928652,0.00018035647570626096,0.000967610366181425,0.0019437875527675804,6.912475225414047e-05,0.0
2021-12-15,0,wind,wind_tropical,affected,1000,49,NET,9201,0.0014615396003748089,0.00024987455281515794,0.0011354479352908382,0.0021856770146970223,0.002452178693002604,0.261240011877767
2021-12-15,0,wind,wind_tropical,affected,1000,49,NET,9202,0.0013975371683303298,0.0002499864977119739,0.001146054226381849,0.002143760683785413,-0.010123421860568499,0.6202893855955081
2021-12-15,0,wind,wind_tropical,affected,1000,49,NET,9203,0.0013628901526940942,0.00025001244713873183,0.0011272926026732032,0.0020146607181314026,-0.010180274882101705,0.6343469927653602
2021-12-15,0,wind,wind_tropical,affected,1000,49,NET,9204,0.0015199553393522459,0.00025186742845839357,0.0011261425893983035,0.002397336395524645,-0.013863402591623494,0.6944646906381601
2021-12-15,0,wind,wind_tropical,affected,1000,49,NET,9205,0.0013258829142488548,0.0002477166413985601,0.0011025251675137813,0.001918504228267039,0.0007577215596702136,0.32582874419609115
2021-12-15,0,wind,wind_tropical,affected,1000,49,ASYM,9201,0.0014390330777472493,0.00028288980176193834,0.0012176026781364404,0.001970570849884235,-0.0037320685899604688,0.0
2021-12-15,0,wind,wind_tropical,affected,1000,49,ASYM,9202,0.001343200911326207,0.0002733169256478521,0.001155016883349841,0.0017878367406668745,-0.003139487094875317,0.0
2021-12-15,0,wind,wind_tropical,affected,1000,49,ASYM,9203,0.0014628388845981397,0.0003948092235521766,0.0013231875226609718,0.001830281562078281,-0.005167659541498975,0.0
2021-12-15,0,wind,wind_tropical,affected,1000,49,ASYM,9204,0.0013582697102805918,0.00026902267486323295,0.0011500854565341756,0.0018613300415628825,-0.003725804161152292,0.0
2021-12-15,0,wind,wind_tropical,affected,1000,49,ASYM,9205,0.0014196358726599816,0.0002847131941552091,0.0012130409864789934,0.0019161540095604902,-0.004192326632077482,0.0
2021-12-15,0,wind,wind_tropical,affected,1000,49,PERSISTENCE,0,0.001793250564521236,0.0002537628678125683,0.0013620771848574795,0.0027366347450720665,8.866145771422776e-05,0.0
2021-12-15,0,wind,wind_tropical,unaffected,405,20,NET,9201,0.00039329328680981794,5.129338996600045e-06,0.00012970105616154386,0.0008278492056403143,0.013680282529083484,0.11791538140222349
2021-12-15,0,wind,wind_tropical,unaffected,405,20,NET,9202,0.00021682808356321472,2.561022885284727e-06,6.334239482695542e-05,0.0004817031886442109,-0.009580882154820152,0.8231847647966068
2021-12-15,0,wind,wind_tropical,unaffected,405,20,NET,9203,0.00037860091905981424,4.936808593377794e-06,0.00012817006267311254,0.000784679763028201,-0.012237546072534494,0.8424966412425293
2021-12-15,0,wind,wind_tropical,unaffected,405,20,NET,9204,0.0006041835593721318,5.5595945543534334e-06,0.0001594690575378647,0.0014059769129627013,-0.018371956859011607,0.925167611536855
2021-12-15,0,wind,wind_tropical,unaffected,405,20,NET,9205,0.0001975015777037794,2.919353112212899e-06,6.757423730652212e-05,0.00042162833136746077,0.006995120466547285,0.2508050725772765
