event,population,model,seed,lead_h,mse
2021-05-04,affected,ASYM,9203,15,0.0010523581458601666
2021-05-04,affected,ASYM,9203,16,0.0011865362413634993
2021-05-04,affected,ASYM,9203,17,0.0010788484253870909
2021-05-04,affected,ASYM,9203,18,0.0011339037256948474
2021-05-04,affected,ASYM,9203,19,0.0009872719731121957
2021-05-04,affected,ASYM,9203,20,0.0011345694213484782
2021-05-04,affected,ASYM,9203,21,0.0011289298177903908
2021-05-04,affected,ASYM,9203,22,0.0012708476712491108
2021-05-04,affected,ASYM,9203,23,0.0011365918608606121
2021-05-04,affected,ASYM,9203,24,0.0011878807990492143
2021-05-04,affected,ASYM,9204,1,0.0003123822094856367
2021-05-04,affected,ASYM,9204,2,0.0005314149842447943
2021-05-04,affected,ASYM,9204,3,0.0006361312089748598
2021-05-04,affected,ASYM,9204,4,0.0008966402612560222
2021-05-04,affected,ASYM,9204,5,0.0008723130720231751
2021-05-04,affected,ASYM,9204,6,0.0010346184385666617
2021-05-04,affected,ASYM,9204,7,0.0009251952845670023
2021-05-04,affected,ASYM,9204,8,0.0010952174324877842
2021-05-04,affected,ASYM,9204,9,0.0011183773215117582
2021-05-04,affected,ASYM,9204,10,0.001263047456466596
2021-05-04,affected,ASYM,9204,11,0.0011604958894638564
2021-05-04,affected,ASYM,9204,12,0.0012230488505059179
2021-05-04,affected,ASYM,9204,13,0.0010802373335346417
2021-05-04,affected,ASYM,9204,14,0.0012285707711048594
2021-05-04,affected,ASYM,9204,15,0.001219790548478818
2021-05-04,affected,ASYM,9204,16,0.001350970334654408
2021-05-04,affected,ASYM,9204,17,0.0012488312108164387
2021-05-04,affected,ASYM,9204,18,0.0013077787247341593
2021-05-04,affected,ASYM,9204,19,0.0011367424158345255
2021-05-04,affected,ASYM,9204,20,0.0012671044842083963
2021-05-04,affected,ASYM,9204,21,0.0012775144851871827
2021-05-04,affected,ASYM,9204,22,0.0014177476486571616
2021-05-04,affected,ASYM,9204,23,0.0012865085961765127
2021-05-04,affected,ASYM,9204,24,0.0013293186072983927
2021-05-04,affected,ASYM,9205,1,0.0003086144118896052
2021-05-04,affected,ASYM,9205,2,0.0005245110781592693
2021-05-04,affected,ASYM,9205,3,0.0006182280952720678
2021-05-04,affected,ASYM,9205,4,0.0008732589358166741
2021-05-04,affected,ASYM,9205,5,0.0008349696535954315
2021-05-04,affected,ASYM,9205,6,0.0009816235460981526
2021-05-04,affected,ASYM,9205,7,0.0008593483234438262
2021-05-04,affected,ASYM,9205,8,0.0010348016119931416
2021-05-04,affected,ASYM,9205,9,0.0010562632376371801
2021-05-04,affected,ASYM,9205,10,0.0011970118394344826
2021-05-04,affected,ASYM,9205,11,0.0010971401319787358
2021-05-04,affected,ASYM,9205,12,0.0011588759733909206
2021-05-04,affected,ASYM,9205,13,0.0010162455962025193
2021-05-04,affected,ASYM,9205,14,0.0011753290354851312
2021-05-04,affected,ASYM,9205,15,0.0011763918594143938
2021-05-04,affected,ASYM,9205,16,0.0013057631754639228
2021-05-04,affected,ASYM,9205,17,0.0012019846405554695
2021-05-04,affected,ASYM,9205,18,0.0012523430847363234
2021-05-04,affected,ASYM,9205,19,0.0011045943545492157
2021-05-04,affected,ASYM,9205,20,0.0012434665443305237
2021-05-04,affected,ASYM,9205,21,0.0012403257618037015
2021-05-04,affected,ASYM,9205,22,0.0013824831618644575
2021-05-04,affected,ASYM,9205,23,0.0012464211602267366
2021-05-04,affected,ASYM,9205,24,0.0012952954337176444
2021-05-04,affected,PERSISTENCE,0,1,0.0003331268629949506
2021-05-04,affected,PERSISTENCE,0,2,0.000573141399844038
2021-05-04,affected,PERSISTENCE,0,3,0.0007108123290473393
2021-05-04,affected,PERSISTENCE,0,4,0.0010162318837768297
2021-05-04,affected,PERSISTENCE,0,5,0.0010375116833545896
2021-05-04,affected,PERSISTENCE,0,6,0.001232083411219849
2021-05-04,affected,PERSISTENCE,0,7,0.0011586574835118473
2021-05-04,affected,PERSISTENCE,0,8,0.0013623417319189582
2021-05-04,affected,PERSISTENCE,0,9,0.0014185053931154786
2021-05-04,affected,PERSISTENCE,0,10,0.001581796619411879
2021-05-04,affected,PERSISTENCE,0,11,0.0015095083560214646
2021-05-04,affected,PERSISTENCE,0,12,0.0016020310844645999
2021-05-04,affected,PERSISTENCE,0,13,0.0014996469061965647
2021-05-04,affected,PERSISTENCE,0,14,0.0016834532025565264
2021-05-04,affected,PERSISTENCE,0,15,0.0017085011724840247
2021-05-04,affected,PERSISTENCE,0,16,0.0018595542860731032
2021-05-04,affected,PERSISTENCE,0,17,0.0017827272793094527
2021-05-04,affected,PERSISTENCE,0,18,0.0018899254008635938
2021-05-04,affected,PERSISTENCE,0,19,0.001775375612639405
2021-05-04,affected,PERSISTENCE,0,20,0.001955309154595698
2021-05-04,affected,PERSISTENCE,0,21,0.0019958055349390182
2021-05-04,affected,PERSISTENCE,0,22,0.0021697926726447505
2021-05-04,affected,PERSISTENCE,0,23,0.002061152414441855
2021-05-04,affected,PERSISTENCE,0,24,0.002136333038727595
2021-05-04,unaffected,NET,9201,1,4.3278145586973605e-06
2021-05-04,unaffected,NET,9201,2,1.5340620543645286e-05
2021-05-04,unaffected,NET,9201,3,3.094560453242335e-05
2021-05-04,unaffected,NET,9201,4,4.9059346830464284e-05
2021-05-04,unaffected,NET,9201,5,6.991265197495345e-05
2021-05-04,unaffected,NET,9201,6,9.206237759087949e-05
2021-05-04,unaffected,NET,9201,7,0.00011520294064049072
2021-05-04,unaffected,NET,9201,8,0.00014260744087880698
2021-05-04,unaffected,NET,9201,9,0.00017189061120512946
2021-05-04,unaffected,NET,9201,10,0.0001989023541211318
2021-05-04,unaffected,NET,9201,11,0.00022614636652284881
2021-05-04,unaffected,NET,9201,12,0.000256147595769085
2021-05-04,unaffected,NET,9201,13,0.000283721914301267
2021-05-04,unaffected,NET,9201,14,0.00031342261463447217
2021-05-04,unaffected,NET,9201,15,0.000338086714164333
2021-05-04,unaffected,NET,9201,16,0.0003496664737123964
2021-05-04,unaffected,NET,9201,17,0.00036050311812621977
2021-05-04,unaffected,NET,9201,18,0.00038307091529369316
2021-05-04,unaffected,NET,9201,19,0.00041160029184928213
2021-05-04,unaffected,NET,9201,20,0.00044356576817535334
2021-05-04,unaffected,NET,9201,21,0.0004526531952555992
2021-05-04,unaffected,NET,9201,22,0.0004423414123805824
2021-05-04,unaffected,NET,9201,23,0.000431045632135424
2021-05-04,unaffected,NET,9201,24,0.00043218196400235544
2021-05-04,unaffected,NET,9202,1,4.839947841684378e-06
2021-05-04,unaffected,NET,9202,2,1.7112950984160443e-05
2021-05-04,unaffected,NET,9202,3,3.439473444443607e-05
2021-05-04,unaffected,NET,9202,4,5.44157531347412e-05
2021-05-04,unaffected,NET,9202,5,7.731859534483435e-05
2021-05-04,unaffected,NET,9202,6,0.00010299537646121035
2021-05-04,unaffected,NET,9202,7,0.0001294050606915969
2021-05-04,unaffected,NET,9202,8,0.00015567830502037923
2021-05-04,unaffected,NET,9202,9,0.00018225963182429657
2021-05-04,unaffected,NET,9202,10,0.0002057137329026578
2021-05-04,unaffected,NET,9202,11,0.00022769770901310784
2021-05-04,unaffected,NET,9202,12,0.0002510607588893401
2021-05-04,unaffected,NET,9202,13,0.0002713255073865427
2021-05-04,unaffected,NET,9202,14,0.0002902700238696729
2021-05-04,unaffected,NET,9202,15,0.00030677224520481167
2021-05-04,unaffected,NET,9202,16,0.0003182640695125219
2021-05-04,unaffected,NET,9202,17,0.00032890243930471484
2021-05-04,unaffected,NET,9202,18,0.00034169485893290616
2021-05-04,unaffected,NET,9202,19,0.00035522222033022036
2021-05-04,unaffected,NET,9202,20,0.00036892221406395904
2021-05-04,unaffected,NET,9202,21,0.00038000605507781845
2021-05-04,unaffected,NET,9202,22,0.0003881649095888293
2021-05-04,unaffected,NET,9202,23,0.00039674878366591037
2021-05-04,unaffected,NET,9202,24,0.0004083914721550531
2021-05-04,unaffected,NET,9203,1,3.490896640032579e-06
2021-05-04,unaffected,NET,9203,2,1.1512575753847584e-05
2021-05-04,unaffected,NET,9203,3,2.226695339287435e-05
2021-05-04,unaffected,NET,9203,4,3.4044578314655795e-05
2021-05-04,unaffected,NET,9203,5,4.792721127400755e-05
2021-05-04,unaffected,NET,9203,6,6.333327073426695e-05
2021-05-04,unaffected,NET,9203,7,7.934072438931823e-05
2021-05-04,unaffected,NET,9203,8,9.523436349833225e-05
2021-05-04,unaffected,NET,9203,9,0.00011190259602709395
2021-05-04,unaffected,NET,9203,10,0.0001269815594461258
2021-05-04,unaffected,NET,9203,11,0.000142465865608376
2021-05-04,unaffected,NET,9203,12,0.00015896556226131935
2021-05-04,unaffected,NET,9203,13,0.00017659975873856638
2021-05-04,unaffected,NET,9203,14,0.0001951630079791938
2021-05-04,unaffected,NET,9203,15,0.00021002645134509797
2021-05-04,unaffected,NET,9203,16,0.00022052677376502365
2021-05-04,unaffected,NET,9203,17,0.00023146691491233708
2021-05-04,unaffected,NET,9203,18,0.00024541765336128277
2021-05-04,unaffected,NET,9203,19,0.00026185113106417173
2021-05-04,unaffected,NET,9203,20,0.000277685633078923
2021-05-04,unaffected,NET,9203,21,0.00029052822834647847
2021-05-04,unaffected,NET,9203,22,0.00030035284946482784
2021-05-04,unaffected,NET,9203,23,0.00031236815900578395
2021-05-04,unaffected,NET,9203,24,0.00032781706756739606
2021-05-04,unaffected,NET,9204,1,2.1265049615045767e-06
2021-05-04,unaffected,NET,9204,2,7.316741443229048e-06
2021-05-04,unaffected,NET,9204,3,1.4348276536656835e-05
2021-05-04,unaffected,NET,9204,4,2.2444504609411687e-05
2021-05-04,unaffected,NET,9204,5,3.1568867257341754e-05
2021-05-04,unaffected,NET,9204,6,4.0897927269243e-05
2021-05-04,unaffected,NET,9204,7,5.067643298927403e-05
2021-05-04,unaffected,NET,9204,8,6.087425694269307e-05
2021-05-04,unaffected,NET,9204,9,7.202560980768654e-05
2021-05-04,unaffected,NET,9204,10,8.068534616264541e-05
2021-05-04,unaffected,NET,9204,11,8.905420168599317e-05
2021-05-04,unaffected,NET,9204,12,9.855922051308383e-05
2021-05-04,unaffected,NET,9204,13,0.0001078228917695531
2021-05-04,unaffected,NET,9204,14,0.00011797391272593031
2021-05-04,unaffected,NET,9204,15,0.00012663438304757015
2021-05-04,unaffected,NET,9204,16,0.00013109972547569723
2021-05-04,unaffected,NET,9204,17,0.00013603301580696964
2021-05-04,unaffected,NET,9204,18,0.00014304547755565576
2021-05-04,unaffected,NET,9204,19,0.00015437832393382542
2021-05-04,unaffected,NET,9204,20,0.00016469218213414728
2021-05-04,unaffected,NET,9204,21,0.0001697492614907047
2021-05-04,unaffected,NET,9204,22,0.0001712217980339812
2021-05-04,unaffected,NET,9204,23,0.00017227851401477732
2021-05-04,unaffected,NET,9204,24,0.0001758887452694287
2021-05-04,unaffected,NET,9205,1,7.851544051188784e-06
2021-05-04,unaffected,NET,9205,2,2.8046002845937806e-05
2021-05-04,unaffected,NET,9205,3,5.535798184210993e-05
2021-05-04,unaffected,NET,9205,4,8.785132385593302e-05
2021-05-04,unaffected,NET,9205,5,0.00012470436144579889
2021-05-04,unaffected,NET,9205,6,0.00016569293507416174
2021-05-04,unaffected,NET,9205,7,0.00021184361004592483
2021-05-04,unaffected,NET,9205,8,0.00025929761573577993
2021-05-04,unaffected,NET,9205,9,0.00030460431341423113
2021-05-04,unaffected,NET,9205,10,0.0003459484398373606
2021-05-04,unaffected,NET,9205,11,0.0003831433516714476
2021-05-04,unaffected,NET,9205,12,0.00041962518469647894
2021-05-04,unaffected,NET,9205,13,0.00045954542849849624
2021-05-04,unaffected,NET,9205,14,0.0004981257712613543
2021-05-04,unaffected,NET,9205,15,0.0005279978127986771
2021-05-04,unaffected,NET,9205,16,0.0005525561768818777
2021-05-04,unaffected,NET,9205,17,0.0005759034238536497
2021-05-04,unaffected,NET,9205,18,0.000601315732083467
2021-05-04,unaffected,NET,9205,19,0.0006423378643352789
2021-05-04,unaffected,NET,9205,20,0.000681147244090728
2021-05-04,unaffected,NET,9205,21,0.0007004800959770356
2021-05-04,unaffected,NET,9205,22,0.00070933755386681
2021-05-04,unaffected,NET,9205,23,0.0007173911409995962
2021-05-04,unaffected,NET,9205,24,0.0007283727910968403
2021-05-04,unaffected,ASYM,9201,1,6.412585368046284e-07
2021-05-04,unaffected,ASYM,9201,2,1.6761522836074424e-06
2021-05-04,unaffected,ASYM,9201,3,2.662499944030229e-06
2021-05-04,unaffected,ASYM,9201,4,4.153773670153723e-06
2021-05-04,unaffected,ASYM,9201,5,6.291697947937792e-06
2021-05-04,unaffected,ASYM,9201,6,8.518791336156964e-06
2021-05-04,unaffected,ASYM,9201,7,1.1464407387856748e-05
2021-05-04,unaffected,ASYM,9201,8,1.642936495992146e-05
2021-05-04,unaffected,ASYM,9201,9,2.223028782788345e-05
2021-05-04,unaffected,ASYM,9201,10,2.878606763382481e-05
2021-05-04,unaffected,ASYM,9201,11,3.639672962974663e-05
2021-05-04,unaffected,ASYM,9201,12,4.4397974448166e-05
2021-05-04,unaffected,ASYM,9201,13,5.2189288467504764e-05
2021-05-04,unaffected,ASYM,9201,14,6.195548231549231e-05
2021-05-04,unaffected,ASYM,9201,15,7.363122188155287e-05
2021-05-04,unaffected,ASYM,9201,16,8.385026364564166e-05
2021-05-04,unaffected,ASYM,9201,17,9.514549521538958e-05
2021-05-04,unaffected,ASYM,9201,18,0.00011674488529229949
2021-05-04,unaffected,ASYM,9201,19,0.00014058768849223316
2021-05-04,unaffected,ASYM,9201,20,0.00017105750165260423
2021-05-04,unaffected,ASYM,9201,21,0.0001790069300734312
2021-05-04,unaffected,ASYM,9201,22,0.00017879332580098326
2021-05-04,unaffected,ASYM,9201,23,0.00018114396322147273
2021-05-04,unaffected,ASYM,9201,24,0.0001852456479408148
2021-05-04,unaffected,ASYM,9202,1,5.084360210891801e-07
2021-05-04,unaffected,ASYM,9202,2,1.145772666843286e-06
2021-05-04,unaffected,ASYM,9202,3,1.6219529264028667e-06
2021-05-04,unaffected,ASYM,9202,4,2.5297921709016184e-06
2021-05-04,unaffected,ASYM,9202,5,3.9560884102538196e-06
2021-05-04,unaffected,ASYM,9202,6,5.454328852054778e-06
2021-05-04,unaffected,ASYM,9202,7,7.467692845397447e-06
2021-05-04,unaffected,ASYM,9202,8,9.358243569646522e-06
2021-05-04,unaffected,ASYM,9202,9,1.1327780966039422e-05
2021-05-04,unaffected,ASYM,9202,10,1.3356060136849668e-05
2021-05-04,unaffected,ASYM,9202,11,1.5455847023064433e-05
2021-05-04,unaffected,ASYM,9202,12,1.7589658212913248e-05
2021-05-04,unaffected,ASYM,9202,13,2.0374576166711453e-05
2021-05-04,unaffected,ASYM,9202,14,2.3606009959997353e-05
2021-05-04,unaffected,ASYM,9202,15,2.7195402415201726e-05
2021-05-04,unaffected,ASYM,9202,16,3.064956027812928e-05
2021-05-04,unaffected,ASYM,9202,17,3.4458796937597404e-05
2021-05-04,unaffected,ASYM,9202,18,3.92695928831063e-05
2021-05-04,unaffected,ASYM,9202,19,4.793807156364824e-05
2021-05-04,unaffected,ASYM,9202,20,6.114973255048484e-05
2021-05-04,unaffected,ASYM,9202,21,6.856899866576334e-05
2021-05-04,unaffected,ASYM,9202,22,7.263155093756682e-05
2021-05-04,unaffected,ASYM,9202,23,7.776646067613588e-05
2021-05-04,unaffected,ASYM,9202,24,8.493560756013961e-05
2021-05-04,unaffected,ASYM,9203,1,9.884210242831241e-07
2021-05-04,unaffected,ASYM,9203,2,3.0513205734662225e-06
2021-05-04,unaffected,ASYM,9203,3,5.793457027461233e-06
2021-05-04,unaffected,ASYM,9203,4,9.421688115597118e-06
2021-05-04,unaffected,ASYM,9203,5,1.4340059310521555e-05
2021-05-04,unaffected,ASYM,9203,6,1.9805412169638966e-05
2021-05-04,unaffected,ASYM,9203,7,2.594575257228757e-05
2021-05-04,unaffected,ASYM,9203,8,3.870261484750554e-05
2021-05-04,unaffected,ASYM,9203,9,5.3811895091510416e-05
2021-05-04,unaffected,ASYM,9203,10,6.909100276090708e-05
2021-05-04,unaffected,ASYM,9203,11,8.257958509192884e-05
2021-05-04,unaffected,ASYM,9203,12,9.414662535911344e-05
2021-05-04,unaffected,ASYM,9203,13,0.00010184340374111307
2021-05-04,unaffected,ASYM,9203,14,0.00010914720457859285
2021-05-04,unaffected,ASYM,9203,15,0.00011545063927283332
2021-05-04,unaffected,ASYM,9203,16,0.00011440363038399187
2021-05-04,unaffected,ASYM,9203,17,0.00011525457756762626
2021-05-04,unaffected,ASYM,9203,18,0.00014295706951435093
2021-05-04,unaffected,ASYM,9203,19,0.00016929641396431778
2021-05-04,unaffected,ASYM,9203,20,0.0001978826085765212
2021-05-04,unaffected,ASYM,9203,21,0.00019801464072676458
2021-05-04,unaffected,ASYM,9203,22,0.00018366204035619876
2021-05-04,unaffected,ASYM,9203,23,0.00017296823879710572
2021-05-04,unaffected,ASYM,9203,24,0.0001661941719091876
2021-05-04,unaffected,ASYM,9204,1,1.1806400514817954e-06
2021-05-04,unaffected,ASYM,9204,2,3.855364110311055e-06
2021-05-04,unaffected,ASYM,9204,3,7.591329278719064e-06
2021-05-04,unaffected,ASYM,9204,4,1.2798026107690552e-05
2021-05-04,unaffected,ASYM,9204,5,1.9871965881574822e-05
2021-05-04,unaffected,ASYM,9204,6,2.784147800792805e-05
2021-05-04,unaffected,ASYM,9204,7,3.7206917464823456e-05
2021-05-04,unaffected,ASYM,9204,8,5.258587954267327e-05
2021-05-04,unaffected,ASYM,9204,9,7.103769898107328e-05
2021-05-04,unaffected,ASYM,9204,10,9.1060033159243e-05
2021-05-04,unaffected,ASYM,9204,11,0.00011107093852335213
2021-05-04,unaffected,ASYM,9204,12,0.00013159218709636874
2021-05-04,unaffected,ASYM,9204,13,0.00015099895616095226
2021-05-04,unaffected,ASYM,9204,14,0.00017268248256309255
2021-05-04,unaffected,ASYM,9204,15,0.00019560367489222514
2021-05-04,unaffected,ASYM,9204,16,0.00021645948965567894
2021-05-04,unaffected,ASYM,9204,17,0.0002385542078340998
2021-05-04,unaffected,ASYM,9204,18,0.00027798161613300557
2021-05-04,unaffected,ASYM,9204,19,0.00033511769966042596
2021-05-04,unaffected,ASYM,9204,20,0.00042110805969289446
2021-05-04,unaffected,ASYM,9204,21,0.0004536596786004123
2021-05-04,unaffected,ASYM,9204,22,0.0004661618471974808
2021-05-04,unaffected,ASYM,9204,23,0.0004773975086294813
2021-05-04,unaffected,ASYM,9204,24,0.0004919155233195996
2021-05-04,unaffected,ASYM,9205,1,4.777101207628328e-07
2021-05-04,unaffected,ASYM,9205,2,9.797833895924306e-07
2021-05-04,unaffected,ASYM,9205,3,1.2020031214003013e-06
2021-05-04,unaffected,ASYM,9205,4,1.6479382532006088e-06
2021-05-04,unaffected,ASYM,9205,5,2.2515822371849475e-06
2021-05-04,unaffected,ASYM,9205,6,2.572848915748312e-06
2021-05-04,unaffected,ASYM,9205,7,3.3859672945817774e-06
2021-05-04,unaffected,ASYM,9205,8,3.819876153041085e-06
2021-05-04,unaffected,ASYM,9205,9,4.274849614373508e-06
2021-05-04,unaffected,ASYM,9205,10,4.812313316817524e-06
2021-05-04,unaffected,ASYM,9205,11,5.473840467190753e-06
2021-05-04,unaffected,ASYM,9205,12,6.1541466214616555e-06
2021-05-04,unaffected,ASYM,9205,13,8.19150189913492e-06
2021-05-04,unaffected,ASYM,9205,14,9.371675037531807e-06
2021-05-04,unaffected,ASYM,9205,15,1.0627304486195341e-05
2021-05-04,unaffected,ASYM,9205,16,1.2047409863832982e-05
2021-05-04,unaffected,ASYM,9205,17,1.3782556493769073e-05
2021-05-04,unaffected,ASYM,9205,18,1.648329887208813e-05
2021-05-04,unaffected,ASYM,9205,19,2.044323519126786e-05
2021-05-04,unaffected,ASYM,9205,20,2.6275687188888365e-05
2021-05-04,unaffected,ASYM,9205,21,2.910634680003486e-05
2021-05-04,unaffected,ASYM,9205,22,3.146280573185012e-05
2021-05-04,unaffected,ASYM,9205,23,3.397299651133078e-05
2021-05-04,unaffected,ASYM,9205,24,3.698359786482182e-05
2021-05-04,unaffected,PERSISTENCE,0,1,3.791619077226799e-07
2021-05-04,unaffected,PERSISTENCE,0,2,7.530690348491316e-07
2021-05-04,unaffected,PERSISTENCE,0,3,5.759008164945692e-07
2021-05-04,unaffected,PERSISTENCE,0,4,7.318340764288368e-07
2021-05-04,unaffected,PERSISTENCE,0,5,1.0268489356069637e-06
2021-05-04,unaffected,PERSISTENCE,0,6,8.562932426950454e-07
2021-05-04,unaffected,PERSISTENCE,0,7,1.017068290915498e-06
2021-05-04,unaffected,PERSISTENCE,0,8,1.1040987983058793e-06
2021-05-04,unaffected,PERSISTENCE,0,9,8.501684160065909e-07
2021-05-04,unaffected,PERSISTENCE,0,10,1.0264835357869014e-06
2021-05-04,unaffected,PERSISTENCE,0,11,1.3413348673558563e-06
2021-05-04,unaffected,PERSISTENCE,0,12,1.0851928585917158e-06
2021-05-04,unaffected,PERSISTENCE,0,13,1.2715016278618508e-06
2021-05-04,unaffected,PERSISTENCE,0,14,1.342121150602188e-06
2021-05-04,unaffected,PERSISTENCE,0,15,1.122866376089391e-06
2021-05-04,unaffected,PERSISTENCE,0,16,1.251800118558094e-06
2021-05-04,unaffected,PERSISTENCE,0,17,1.4308230337974963e-06
2021-05-04,unaffected,PERSISTENCE,0,18,1.2634964017306172e-06
2021-05-04,unaffected,PERSISTENCE,0,19,1.4565073760929013e-06
2021-05-04,unaffected,PERSISTENCE,0,20,1.6153233301325814e-06
2021-05-04,unaffected,PERSISTENCE,0,21,1.355343603878734e-06
2021-05-04,unaffected,PERSISTENCE,0,22,1.3439501477697334e-06
2021-05-04,unaffected,PERSISTENCE,0,23,1.5310371533004729e-06
2021-05-04,unaffected,PERSISTENCE,0,24,1.1826344730602337e-06
2021-06-21,all,NET,9201,1,4.139073685504334e-05
2021-06-21,all,NET,9201,2,0.00011399916441662505
2021-06-21,all,NET,9201,3,0.0002017031183035579
2021-06-21,all,NET,9201,4,0.00021728595160474932
2021-06-21,all,NET,9201,5,0.0002904033970855561
2021-06-21,all,NET,9201,6,0.000257742190247601
2021-06-21,all,NET,9201,7,0.0002809082249221198
2021-06-21,all,NET,9201,8,0.00037399173319523337
2021-06-21,all,NET,9201,9,0.0004387216511896822
2021-06-21,all,NET,9201,10,0.00039829571494105217
2021-06-21,all,NET,9201,11,0.0004616727378168443
2021-06-21,all,NET,9201,12,0.00040427270359522647
2021-06-21,all,NET,9201,13,0.00040309495992512593
2021-06-21,all,NET,9201,14,0.0004970852389891725
2021-06-21,all,NET,9201,15,0.0005553737318562284
2021-06-21,all,NET,9201,16,0.0005237953613957741
2021-06-21,all,NET,9201,17,0.0005715907329377724
2021-06-21,all,NET,9201,18,0.0004988467319237458
2021-06-21,all,NET,9201,19,0.0004888827080468252
2021-06-21,all,NET,9201,20,0.0005839128899834034
2021-06-21,all,NET,9201,21,0.000632435417037202
2021-06-21,all,NET,9201,22,0.0005956702044270567
2021-06-21,all,NET,9201,23,0.0006377071177293987
2021-06-21,all,NET,9201,24,0.000519052211728641
2021-06-21,all,NET,9202,1,4.102113969772787e-05
2021-06-21,all,NET,9202,2,0.00011378081121683219
2021-06-21,all,NET,9202,3,0.00019977401718300318
2021-06-21,all,NET,9202,4,0.00021502425042622218
2021-06-21,all,NET,9202,5,0.0002858258493989645
2021-06-21,all,NET,9202,6,0.00025447405188958283
2021-06-21,all,NET,9202,7,0.0002745852381426305
2021-06-21,all,NET,9202,8,0.0003668231682478627
2021-06-21,all,NET,9202,9,0.0004268100679104461
2021-06-21,all,NET,9202,10,0.0003764562972805309
2021-06-21,all,NET,9202,11,0.0004313540735303733
2021-06-21,all,NET,9202,12,0.0003692356440600886
2021-06-21,all,NET,9202,13,0.0003624765031103066
2021-06-21,all,NET,9202,14,0.00046308687832016175
2021-06-21,all,NET,9202,15,0.0005181005029440641
2021-06-21,all,NET,9202,16,0.0004662472956368335
2021-06-21,all,NET,9202,17,0.000507375855859782
2021-06-21,all,NET,9202,18,0.00041820256183902393
2021-06-21,all,NET,9202,19,0.00039820598603532945
2021-06-21,all,NET,9202,20,0.000494379500044033
2021-06-21,all,NET,9202,21,0.0005571624029504137
2021-06-21,all,NET,9202,22,0.000512595994250101
2021-06-21,all,NET,9202,23,0.0005593458607049377
2021-06-21,all,NET,9202,24,0.00043935829525786453
2021-06-21,all,NET,9203,1,4.178124723055331e-05
2021-06-21,all,NET,9203,2,0.00011600599002572477
2021-06-21,all,NET,9203,3,0.0002038106586211056
2021-06-21,all,NET,9203,4,0.00022325946464256592
2021-06-21,all,NET,9203,5,0.0002978629060146753
2021-06-21,all,NET,9203,6,0.0002735286778487711
2021-06-21,all,NET,9203,7,0.0002994822960977133
2021-06-21,all,NET,9203,8,0.000395860036927286
2021-06-21,all,NET,9203,9,0.0004630412354013283
2021-06-21,all,NET,9203,10,0.0004263298676974183
2021-06-21,all,NET,9203,11,0.0004916235262637762
2021-06-21,all,NET,9203,12,0.0004465394323570942
2021-06-21,all,NET,9203,13,0.00044731346483171085
2021-06-21,all,NET,9203,14,0.0005490650928672391
2021-06-21,all,NET,9203,15,0.0006077841320622328
2021-06-21,all,NET,9203,16,0.0005802034935987998
2021-06-21,all,NET,9203,17,0.0006285418120598518
2021-06-21,all,NET,9203,18,0.0005503201602121724
2021-06-21,all,NET,9203,19,0.0005360259069129335
2021-06-21,all,NET,9203,20,0.0006347111469424152
2021-06-21,all,NET,9203,21,0.0006895932325967788
2021-06-21,all,NET,9203,22,0.0006471817535385419
2021-06-21,all,NET,9203,23,0.0006814324344950609
2021-06-21,all,NET,9203,24,0.0005566768074918134
2021-06-21,all,NET,9204,1,4.1157438926184236e-05
2021-06-21,all,NET,9204,2,0.00011139913397930455
2021-06-21,all,NET,9204,3,0.00019675832467619107
2021-06-21,all,NET,9204,4,0.00021376725148480015
2021-06-21,all,NET,9204,5,0.00028335491872186273
2021-06-21,all,NET,9204,6,0.0002572634464325659
2021-06-21,all,NET,9204,7,0.00027946823218974085
2021-06-21,all,NET,9204,8,0.0003706235839356427
2021-06-21,all,NET,9204,9,0.0004305766495215391
2021-06-21,all,NET,9204,10,0.0003903426899773491
2021-06-21,all,NET,9204,11,0.0004535833768497138
2021-06-21,all,NET,9204,12,0.0004122145488349808
2021-06-21,all,NET,9204,13,0.00041864412527093834
2021-06-21,all,NET,9204,14,0.0005278638838767478
2021-06-21,all,NET,9204,15,0.0005898258037374346
2021-06-21,all,NET,9204,16,0.000558493739001924
2021-06-21,all,NET,9204,17,0.0006123942613914521
2021-06-21,all,NET,9204,18,0.0005474457325368038
2021-06-21,all,NET,9204,19,0.0005477612617742506
2021-06-21,all,NET,9204,20,0.0006539370734018956
2021-06-21,all,NET,9204,21,0.0007133429036852935
2021-06-21,all,NET,9204,22,0.0006920250200006639
2021-06-21,all,NET,9204,23,0.00074366576042549
2021-06-21,all,NET,9204,24,0.0006418052538260829
2021-06-21,all,NET,9205,1,4.101555841136579e-05
2021-06-21,all,NET,9205,2,0.00011085891974682727
2021-06-21,all,NET,9205,3,0.00019687303074808054
2021-06-21,all,NET,9205,4,0.0002134906939869867
2021-06-21,all,NET,9205,5,0.0002822712435780172
2021-06-21,all,NET,9205,6,0.00025656851559673126
2021-06-21,all,NET,9205,7,0.0002796633784091601
2021-06-21,all,NET,9205,8,0.00037008128351105434
2021-06-21,all,NET,9205,9,0.0004315669323365701
2021-06-21,all,NET,9205,10,0.0003835596707380522
2021-06-21,all,NET,9205,11,0.0004420889205255099
2021-06-21,all,NET,9205,12,0.0004022271496856386
2021-06-21,all,NET,9205,13,0.00040906142742303355
2021-06-21,all,NET,9205,14,0.0005170584062656618
