variant,model,seed,group,company,mse_path,mse_1h,mse_6h,mse_24h,out_of_bounds_fraction
output_clip_01,ASYM,5102.0,492,7,0.0011812907393957143,0.0007083500499444619,0.0012204140158571402,0.0012200543330940416,0.0
output_clip_01,ASYM,5102.0,1087,22,3.54891238899913e-05,2.8162355894832263e-05,3.591661823499092e-05,3.562024353497621e-05,0.0
output_clip_01,ASYM,5102.0,1113,22,4.792721562581064e-05,4.05274079580901e-05,4.88013438480036e-05,4.480298683004714e-05,0.0
output_clip_01,ASYM,5102.0,1219,23,1.0119749459067939e-05,7.294942343303871e-06,9.908260529452213e-06,1.0610538274104353e-05,0.0
output_clip_01,ASYM,5102.0,1231,23,2.426296422041591e-05,1.3005866987184517e-05,2.3913798214292233e-05,2.601883154761662e-05,0.0
output_clip_01,ASYM,5102.0,1319,25,0.0006112261157499555,0.00039308050972414486,0.0006028064568166863,0.0006378950217205032,0.0
output_clip_01,ASYM,5102.0,1348,25,0.00032776457871011,0.0002875370965350117,0.000336301627696815,0.00032370741335721256,0.0
output_clip_01,ASYM,5102.0,1389,26,5.121451085077544e-05,2.745218467818362e-05,4.952089468925993e-05,5.591518017246509e-05,0.0
output_clip_01,ASYM,5102.0,1498,27,0.00010247868899472487,4.6402908328753746e-05,9.62825093893683e-05,0.00011652211840514208,0.0
output_clip_01,ASYM,5102.0,1603,28,2.320239271680953e-05,1.1151327573666789e-05,2.202755680470822e-05,2.6215254148271095e-05,0.0
output_clip_01,ASYM,5102.0,1635,28,3.1890681370301e-05,1.8670633268397416e-05,2.9309592832554602e-05,3.616681291053206e-05,0.0
output_clip_01,ASYM,5102.0,1926,36,0.00013157642352307653,6.158219733739813e-05,0.00013204194043005024,0.00014261233046267006,0.0
output_clip_01,ASYM,5102.0,1962,37,1.732405099416786e-05,1.5251766296837933e-05,1.8900839579659324e-05,1.5253117250923871e-05,0.0
output_clip_01,ASYM,5102.0,2001,37,0.0001065300366600939,0.00010379075786822859,0.00010598299352272495,0.00010782086864783546,0.0
output_clip_01,ASYM,5102.0,2055,38,0.00023690478894883207,0.0002239693802536299,0.0002340801248030039,0.00024204437656611785,0.0
output_clip_01,ASYM,5102.0,2075,38,7.424835603837893e-05,5.4484035213542506e-05,7.41779863277801e-05,7.728382844541187e-05,0.0
output_clip_01,ASYM,5102.0,2242,41,5.011033054477466e-05,2.9875693478458764e-05,4.892991183334187e-05,5.456141126904696e-05,0.0
output_clip_01,ASYM,5102.0,2512,42,0.00011801106689533009,8.6581591407306e-05,0.00012076173854634591,0.00011586913713160365,0.0
output_clip_01,ASYM,5102.0,2543,43,4.686971859735247e-05,3.6843368408851826e-05,4.7564800950266215e-05,4.6857097249866026e-05,0.0
output_clip_01,ASYM,5103.0,42,2,0.00020635446245241868,0.0001365293977257802,0.00020364758468485435,0.00022355980620595835,0.0
output_clip_01,ASYM,5103.0,46,2,0.00023982404874532166,0.00011948263677372962,0.00022858165739824231,0.0002689758056660228,0.0
output_clip_01,ASYM,5103.0,117,3,4.3875964581721337e-05,3.752306575684389e-05,4.430651194419267e-05,4.562896280012709e-05,0.0
output_clip_01,ASYM,5103.0,199,4,1.70098897212266e-05,1.414108627744255e-05,1.797033452144093e-05,1.7925047460332636e-05,0.0
output_clip_01,ASYM,5103.0,250,4,5.824759309783218e-06,3.1041981699737646e-06,6.577284240896195e-06,6.524638180373235e-06,0.0
output_clip_01,ASYM,5103.0,492,7,0.0011997639145593984,0.0008240673197566393,0.001230728846880997,0.0012384196293560947,0.0
output_clip_01,ASYM,5103.0,1087,22,3.676687779623131e-05,2.8630794136971252e-05,3.7933540180743835e-05,3.74405019614137e-05,0.0
output_clip_01,ASYM,5103.0,1113,22,4.8392559659391855e-05,4.071670904475254e-05,4.9446211546497124e-05,4.558957937736099e-05,0.0
output_clip_01,ASYM,5103.0,1219,23,1.0142043265471074e-05,7.114329635774295e-06,1.003254143032278e-05,1.0644845677090123e-05,0.0
output_clip_01,ASYM,5103.0,1231,23,2.5259462351857134e-05,1.3333888574789377e-05,2.594883659743965e-05,2.7257117047981232e-05,0.0
output_clip_01,ASYM,5103.0,1319,25,0.0006100036353675162,0.0003953250013183609,0.0006032340623986768,0.0006369180482272447,0.0
output_clip_01,ASYM,5103.0,1348,25,0.00032174411363887517,0.0002831871274365639,0.00032400456283330733,0.0003232663351569557,0.0
output_clip_01,ASYM,5103.0,1389,26,5.2137630324915587e-05,2.7593877461779646e-05,5.094246400470214e-05,5.787258885286309e-05,0.0
output_clip_01,ASYM,5103.0,1498,27,0.00010289375791420547,4.610754552519653e-05,9.544176965763616e-05,0.000118735945575289,0.0
output_clip_01,ASYM,5103.0,1603,28,2.3097355562842054e-05,1.1119550867234847e-05,2.1905332922540926e-05,2.6439970961285727e-05,0.0
output_clip_01,ASYM,5103.0,1635,28,3.172178644759452e-05,1.8728848637909715e-05,2.9232374077607514e-05,3.615235217308864e-05,0.0
output_clip_01,ASYM,5103.0,1926,36,0.00013293415594450058,6.268297547260792e-05,0.00013295140578478912,0.00014547865898695,0.0
output_clip_01,ASYM,5103.0,1962,37,1.810350481739548e-05,1.5569359228984998e-05,2.017030410005848e-05,1.631920572499415e-05,0.0
output_clip_01,ASYM,5103.0,2001,37,0.00010715438814173545,0.00010695151465798286,0.00010658553298271961,0.00010858187273001515,0.0
output_clip_01,ASYM,5103.0,2055,38,0.00023853187233687268,0.00022271698803705877,0.00023596488845524643,0.000245726122744558,0.0
output_clip_01,ASYM,5103.0,2075,38,7.541269035495082e-05,5.424862121424647e-05,7.54760780505422e-05,7.903733145493511e-05,0.0
output_clip_01,ASYM,5103.0,2242,41,5.116614412551783e-05,3.0215382528944628e-05,5.058395379243611e-05,5.555948683728252e-05,0.0
output_clip_01,ASYM,5103.0,2512,42,0.0001178305517044619,8.466841742823108e-05,0.00012081881519269942,0.00011648905584179506,0.0
output_clip_01,ASYM,5103.0,2543,43,4.701499124574574e-05,3.67022970317978e-05,4.793553175396614e-05,4.697630072058059e-05,0.0
output_clip_01,ASYM,5104.0,42,2,0.0001872867219591052,0.00013528930579122985,0.00018504652141815514,0.000201300405712575,0.0
output_clip_01,ASYM,5104.0,46,2,0.00022324872569692194,0.00011825070174366628,0.00021257291094903787,0.00024888895638654196,0.0
output_clip_01,ASYM,5104.0,117,3,4.1376641363450045e-05,3.67520601320985e-05,4.129262394801371e-05,4.252361519869223e-05,0.0
output_clip_01,ASYM,5104.0,199,4,1.64456158861063e-05,1.394640823153481e-05,1.6198475173568742e-05,1.733481510144323e-05,0.0
output_clip_01,ASYM,5104.0,250,4,4.454710253319149e-06,2.6847895915311203e-06,4.448677800787826e-06,4.7637302647296845e-06,0.0
output_clip_01,ASYM,5104.0,492,7,0.0011867392026712596,0.0008687317889597988,0.0012057423915030016,0.0012155105132307042,0.0
output_clip_01,ASYM,5104.0,1087,22,3.489956580517749e-05,2.7854555162078016e-05,3.548008764547255e-05,3.483290060756457e-05,0.0
output_clip_01,ASYM,5104.0,1113,22,4.7888477979055776e-05,4.0744342518451164e-05,4.901414455218388e-05,4.4410218185721094e-05,0.0
output_clip_01,ASYM,5104.0,1219,23,1.0269516895656712e-05,7.425253755980394e-06,1.009730324723973e-05,1.074184618579608e-05,0.0
output_clip_01,ASYM,5104.0,1231,23,2.383139142783796e-05,1.3069430928830009e-05,2.3743328584469397e-05,2.5251383183964098e-05,0.0
output_clip_01,ASYM,5104.0,1319,25,0.0006153353547272289,0.0003940133181360866,0.0006042562528563177,0.000642829965215679,0.0
output_clip_01,ASYM,5104.0,1348,25,0.00032693404594789173,0.00027160710605968945,0.0003362997263343631,0.0003248113129328492,0.0
output_clip_01,ASYM,5104.0,1389,26,5.1230816247329265e-05,2.7869140260189738e-05,4.9798686759975426e-05,5.564976207621727e-05,0.0
output_clip_01,ASYM,5104.0,1498,27,0.00010352833016922452,4.6299888466764676e-05,9.745109636934915e-05,0.00011783444617174504,0.0
output_clip_01,ASYM,5104.0,1603,28,2.333727262746135e-05,1.1099993733467943e-05,2.222743312733768e-05,2.637076841977383e-05,0.0
output_clip_01,ASYM,5104.0,1635,28,3.2458649183043686e-05,1.9116484287916713e-05,2.998670106749708e-05,3.665725364299556e-05,0.0
output_clip_01,ASYM,5104.0,1926,36,0.00013231393242033255,6.222340126599873e-05,0.00013428628429214097,0.00014236954417778494,0.0
output_clip_01,ASYM,5104.0,1962,37,1.701789626961296e-05,1.4918722723875558e-05,1.871621962415384e-05,1.4788308687610407e-05,0.0
output_clip_01,ASYM,5104.0,2001,37,0.0001069944847071981,9.82030748761867e-05,0.00010713011770576428,0.00010831346939766434,0.0
output_clip_01,ASYM,5104.0,2055,38,0.0002382558458449698,0.00022179451765339385,0.00023638315686198602,0.00024291375809014403,0.0
output_clip_01,ASYM,5104.0,2075,38,7.466276564288656e-05,5.4683956976493354e-05,7.425862232032069e-05,7.7259521910412e-05,0.0
output_clip_01,ASYM,5104.0,2242,41,5.05626335704729e-05,3.0326353218577485e-05,4.9237886633964405e-05,5.491348343912878e-05,0.0
output_clip_01,ASYM,5104.0,2512,42,0.00011787974882187305,8.323028606048003e-05,0.00012076781012978908,0.00011622495783762497,0.0
output_clip_01,ASYM,5104.0,2543,43,4.7001943595894305e-05,3.660915885210309e-05,4.777207860988453e-05,4.709692015685177e-05,0.0
output_clip_01,ASYM,5105.0,42,2,0.00018503068402345,0.00012973658834500177,0.00018087669005640309,0.00020006467132023555,0.0
output_clip_01,ASYM,5105.0,46,2,0.0002219748060769283,0.00011722712530532054,0.00021050592591498058,0.00024640981702424633,0.0
output_clip_01,ASYM,5105.0,117,3,4.131574872435726e-05,3.589186429635252e-05,4.123892284421308e-05,4.2448044851679646e-05,0.0
output_clip_01,ASYM,5105.0,199,4,1.6097687593405727e-05,1.3057600786261085e-05,1.591249657178967e-05,1.677337823787554e-05,0.0
output_clip_01,ASYM,5105.0,250,4,4.933132874407905e-06,2.947886230649521e-06,5.120774726854289e-06,5.150003826101611e-06,0.0
output_clip_01,ASYM,5105.0,492,7,0.001173854958190088,0.0006935857871677464,0.001209057261010631,0.0012151560098196525,0.0
output_clip_01,ASYM,5105.0,1087,22,3.513038492453845e-05,2.776387528476971e-05,3.577414636789125e-05,3.520924037929059e-05,0.0
output_clip_01,ASYM,5105.0,1113,22,4.765134422277428e-05,3.9867241587488075e-05,4.871797097950991e-05,4.4490372740856764e-05,0.0
output_clip_01,ASYM,5105.0,1219,23,1.008900339596113e-05,7.4284019083160064e-06,9.875194615401029e-06,1.0553422307619994e-05,0.0
output_clip_01,ASYM,5105.0,1231,23,2.4302753784537605e-05,1.305801545910691e-05,2.4404537784097794e-05,2.5726041942460827e-05,0.0
output_clip_01,ASYM,5105.0,1319,25,0.000614659615178208,0.00038503054428024,0.0006124709420423746,0.0006405618619097299,0.0
output_clip_01,ASYM,5105.0,1348,25,0.000322440650739753,0.0002602841349533482,0.0003302428503925877,0.00032274902104733596,0.0
output_clip_01,ASYM,5105.0,1389,26,5.107990754040365e-05,2.832424695900663e-05,4.967611722672358e-05,5.5600280610486795e-05,0.0
output_clip_01,ASYM,5105.0,1498,27,0.00010129091506875673,4.586562413558622e-05,9.568479202119062e-05,0.00011543342949456042,0.0
output_clip_01,ASYM,5105.0,1603,28,2.3027836605451092e-05,1.129570990958796e-05,2.1904803681707663e-05,2.6017625412341332e-05,0.0
output_clip_01,ASYM,5105.0,1635,28,3.179103262834715e-05,1.8556714332811547e-05,2.937678107594042e-05,3.6050755116608614e-05,0.0
output_clip_01,ASYM,5105.0,1926,36,0.00013205921798603083,6.390849066408713e-05,0.00013319044216749692,0.0001422161905678658,0.0
output_clip_01,ASYM,5105.0,1962,37,1.718203015200882e-05,1.4987224754575593e-05,1.8914314074877412e-05,1.5016721352095225e-05,0.0
output_clip_01,ASYM,5105.0,2001,37,0.00010664615590663996,0.0001008255299670828,0.00010648190507397852,0.00010794066519661116,0.0
output_clip_01,ASYM,5105.0,2055,38,0.00023626461736123253,0.0002196290471484807,0.00023426673373495413,0.0002420196028179884,0.0
output_clip_01,ASYM,5105.0,2075,38,7.372223364972072e-05,5.278251965348989e-05,7.326974666011729e-05,7.706850927397037e-05,0.0
output_clip_01,ASYM,5105.0,2242,41,5.036038252908721e-05,3.021302484231015e-05,4.96507051937966e-05,5.41154770894833e-05,0.0
output_clip_01,ASYM,5105.0,2512,42,0.00011789560504671513,8.822117031345276e-05,0.00012043853686877344,0.00011579194952803312,0.0
output_clip_01,ASYM,5105.0,2543,43,4.6776780606209454e-05,3.744629603390922e-05,4.7379900878362856e-05,4.68636251199645e-05,0.0
output_clip_01,PERSISTENCE,,42,2,0.00032797168457235614,0.00016950903650942705,0.0003211899901776055,0.0003530225657974513,0.0
output_clip_01,PERSISTENCE,,46,2,0.00037061661148038525,0.00013912270656480353,0.0003197457730921714,0.0004305298875241171,0.0
output_clip_01,PERSISTENCE,,117,3,7.839667792312524e-05,4.889749408556618e-05,7.869132903384028e-05,8.007783880491032e-05,0.0
output_clip_01,PERSISTENCE,,199,4,2.7591244851283458e-05,1.8396891781482445e-05,2.651865778749883e-05,2.8713021734278918e-05,0.0
output_clip_01,PERSISTENCE,,250,4,7.175614732013437e-06,3.2854144346233692e-06,6.654566238433761e-06,8.123040404490095e-06,0.0
output_clip_01,PERSISTENCE,,492,7,0.002187238721281143,0.0007869420287088892,0.0023097046747971185,0.002389146736525843,0.0
output_clip_01,PERSISTENCE,,1087,22,6.709596610720961e-05,3.7900397353521376e-05,6.914942141546022e-05,6.78565991319117e-05,0.0
output_clip_01,PERSISTENCE,,1113,22,9.31666174194932e-05,5.4715479803233596e-05,9.638868861507664e-05,9.018031237796912e-05,0.0
output_clip_01,PERSISTENCE,,1219,23,1.833745482829713e-05,8.743626063053305e-06,1.7889241627079372e-05,1.9991568106939078e-05,0.0
output_clip_01,PERSISTENCE,,1231,23,4.1522378652338495e-05,1.5111784390592875e-05,3.886146029027711e-05,4.800469137256636e-05,0.0
output_clip_01,PERSISTENCE,,1319,25,0.001094960234420989,0.00048688847528703753,0.0010046321794604696,0.0012296206396911439,0.0
output_clip_01,PERSISTENCE,,1348,25,0.0005920404493969146,0.00037297656026141936,0.0005958769784410972,0.0006064301266634482,0.0
output_clip_01,PERSISTENCE,,1389,26,8.290528605155583e-05,3.174555375027123e-05,7.906366984147418e-05,9.489933491245815e-05,0.0
output_clip_01,PERSISTENCE,,1498,27,0.0001522235866396281,5.317989017385907e-05,0.00013136500591930797,0.00019168177085572227,0.0
output_clip_01,PERSISTENCE,,1603,28,3.271920662822521e-05,1.4046307426569035e-05,2.6971254856973612e-05,4.1647170596129314e-05,0.0
output_clip_01,PERSISTENCE,,1635,28,4.846773310371869e-05,2.4270889205577937e-05,4.424443336167041e-05,5.6432366954302174e-05,0.0
output_clip_01,PERSISTENCE,,1926,36,0.00022260510984331808,7.087282484392314e-05,0.0001886006424917786,0.0002708502877302708,0.0
output_clip_01,PERSISTENCE,,1962,37,3.3841721175186616e-05,1.9403307631788028e-05,3.5803556723306415e-05,3.210128654411346e-05,0.0
output_clip_01,PERSISTENCE,,2001,37,0.0002053373535859741,0.0001734430499864385,0.00020207299997867902,0.0002117931420867659,0.0
output_clip_01,PERSISTENCE,,2055,38,0.00043672892601805504,0.00032398734609678835,0.0004281616931013326,0.0004744822469515181,0.0
output_clip_01,PERSISTENCE,,2075,38,0.00012981693725636225,7.185992341269332e-05,0.00013040080869187394,0.0001496113464250984,0.0
output_clip_01,PERSISTENCE,,2242,41,8.486569889167544e-05,3.653323424376693e-05,7.602710752914115e-05,0.00010320339253988353,0.0
output_clip_01,PERSISTENCE,,2512,42,0.00022740932875566332,0.00010447122705319434,0.00023490661258113155,0.00023345222100558274,0.0
output_clip_01,PERSISTENCE,,2543,43,8.997489015907991e-05,4.728018031434255e-05,9.092182679747592e-05,9.397918517140957e-05,0.0
