n,mu,v,A,B,C,abc_residual,mean_delta,rank,U_unc,R_unc,identity_residual_unc,U_box,R_box,identity_residual_box,boundary_status,n_active_bounds,sigma2,sigma,sse,closure_ratio,closure_pass,interior_unc,mean_flow_interrupt,mean_flow_restore,c_common,rms_delivered_treatment,balanced_lo,balanced_hi,balanced_share,rho_box,median_one_customer_fraction,n_unique_counties,G_plugin,Gamma_plugin,noise_threshold,Gamma_cap,Gamma_near_closure,n_eff_kish,fold,design,query_event,query_county,query_physical_hour,query_y,k,n_source_rows,n_source_events
200,0.07319523749608224,0.028828736200803427,0.8877958040007468,0.03418627899291131,0.03900895850317095,-6.938893903907228e-18,0.002184109013267394,2,0.0020017597590629393,-0.004493031875151304,4.336808689942018e-19,0.002199179585988652,0.0,-0.0001458988993717175,R_at_0,1,0.0013243182589716231,0.0363911838083295,0.26221501527638136,0.9999999999999998,False,False,0.0020382101138956767,0.0,0.0,0.0,1.0,1.0,0.0,inf,2.4837932490499493e-05,117,0.0,0.0,0.0,306.499776486245,,200.0,0,active48,2021-06-21,39035,1624287600,0.004136739125643969,200,231301,20
200,0.01919217234804153,0.0024934309300624724,0.9644774257134163,0.0028617704094994023,0.01633040193854213,-4.336808689942018e-19,0.003627688588903741,2,0.003517016932489742,-0.009283516649510704,4.336808689942018e-19,0.0036742041866937663,0.0,-2.4000362202897165e-05,R_at_0,1,0.00046290611457247723,0.021515253067823238,0.09165541068535049,0.9999999999999999,False,False,0.0036036882267008437,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.923568878251658e-05,127,0.0,0.0,0.0,69.81076077892529,,200.0,0,active48,2021-06-21,39125,1624240800,0.004446690247599798,200,231301,20
200,0.013794418056431198,0.004190704512067006,0.9767921543687201,0.004380990481582601,0.009413427574848598,-8.673617379884035e-19,0.00034960391531149487,2,-0.000646135544050228,-0.07153809544621556,0.0,4.32830567377488e-05,0.0,-0.0003069179231531468,R_at_0,1,0.0001258265476528255,0.011217243317893462,0.024913656435259453,0.21526686821139485,False,False,4.268599215834806e-05,0.0,0.0,0.0,1.0,1.0,0.0,inf,4.9571993849795074e-05,124,0.0,0.0,0.0,426.2089930394906,,200.0,0,active48,2021-06-21,39163,1624338000,0.016927606048441055,200,231301,20
200,0.015627485064791887,0.0027956760152794908,0.9717849241751458,0.0030398943047297844,0.012587590760062104,-4.336808689942018e-19,-0.00023216173433660234,2,-0.0015879489963170354,-0.08516863764313966,-2.981555974335137e-19,0.0,0.0,0.00023216173433660234,U_at_0+R_at_0,2,0.00014774611448427547,0.012155085951332285,0.029253730667886543,0.08021883710417088,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.4650000000000001,0.0,2.8930999566035007e-05,119,0.0,0.0,0.0,243.3944258211921,,200.0,0,active48,2021-06-21,42015,1624341600,0.0,200,231301,20
200,0.010850431817072789,0.0016526244635029386,0.9800694926999743,0.0017703563341198842,0.009080075482952905,0.0,0.0005083307258225607,2,0.00042341908646504456,-0.008249065179545888,-4.336808689942018e-19,0.0004998444165584533,0.0,-1.3909837025119455e-05,R_at_0,1,8.092172780136147e-05,0.008995650493508598,0.016022502104669573,1.0000000000000009,False,False,0.0004944208887974412,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.283209665769256e-05,147,0.0,0.0,0.0,260.47267633352374,,200.0,0,active48,2021-06-21,42027,1624280400,0.0,200,231301,20
200,0.04083063607253608,0.014506447438332,0.9345123161353477,0.016173588280419884,0.024657047792116193,-1.734723475976807e-18,-0.0010173536610583586,2,-0.0007075093348211386,0.008296034913672723,-4.336808689942018e-19,0.0,0.009374650937500445,0.0006345807003222187,U_at_0,1,1.5922998869306618e-05,0.003990363250295218,0.0031527537761227103,0.9999999999999996,False,False,0.0,0.00038277296073613987,0.0,0.0,0.0,0.0,0.325,0.0,2.239307858197519e-05,130,0.0,0.0,0.0,12186.000401212936,,200.0,0,active48,2021-06-21,42029,1624341600,0.001996445789334682,200,231301,20
200,0.005452144919613476,0.0004780586204041217,0.9896034946654015,0.0005077845046285888,0.004944360414984886,0.0,-0.00012451721955327662,2,-3.210978745877204e-05,0.016980931481849038,2.710505431213761e-20,0.0,0.01729358844675752,3.0230069161401297e-05,U_at_0,1,1.0805723855113491e-05,0.0032872060864986077,0.0021395333233124713,1.0000000000000002,False,False,0.0,9.428715039187532e-05,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,3.458868214485438e-05,140,0.0,0.0,0.0,558.82532814101,,200.0,0,active48,2021-06-21,42065,1624359600,0.0,200,231301,20
200,0.008125711062656317,0.0009265837295979811,0.9847411887845591,0.0009926109098717564,0.007133100152784563,-1.0842021724855044e-19,-0.00019605177376508178,2,0.0004837477764211378,0.08317656760328804,3.2526065174565133e-19,0.0004837477764211378,0.08317656760328804,3.2526065174565133e-19,interior,0,3.636342698427281e-05,0.006030209530710588,0.007199958542886017,0.1696410775343778,False,True,0.0004798169817627372,0.0006758687555278186,0.0004837477764211378,0.0004767965914249761,0.0028995253793517458,0.011498084553476768,0.07500000000000001,0.005815914149383761,2.8068599657563083e-05,155,2.1844574473900884e-07,1.2014585139815708,0.006609776769891837,323.450460552238,,200.0,0,active48,2021-06-21,42079,1624240800,0.0,200,231301,20
200,0.007233580062984435,0.0005403809625979679,0.9861255455171566,0.0005927056431255739,0.006640874419858863,-1.0842021724855044e-19,-0.0010653905927726177,2,-0.0005614343376555527,0.07023042959712633,0.0,0.0,0.07652092973764421,0.0005118703210213617,U_at_0,1,2.787953526006434e-05,0.0052801075045934755,0.00552014798149274,1.0,False,False,0.0,0.000553520271751256,0.0,0.0,0.0,0.0,0.365,0.0,5.840268776860632e-05,136,0.0,0.0,0.0,245.6927347115201,,200.0,0,active48,2021-06-21,42131,1624366800,0.00021791239921551536,200,231301,20
200,0.021959450572464935,0.006129758983030592,0.962693075307545,0.006611976452475122,0.015347474119989813,-1.734723475976807e-18,0.003214764745453021,2,0.003294519146046423,0.0003373750277269394,2.168404344971009e-18,0.003294519146046423,0.0003373750277269394,2.168404344971009e-18,interior,0,0.00022322213968857603,0.014940620458621389,0.044197983658338054,0.9954120561067067,False,True,0.003222173315698777,7.408570245753713e-06,0.0003373750277269394,0.00032685531065381623,0.8300064769608377,0.951291525332231,0.0,9.765154132015075,2.6376177036900272e-05,135,7.247386411098647e-10,0.0006493429747792665,0.00038072001289920777,356.5564499950737,,200.0,0,active48,2021-06-21,45019,1624392000,9.129685354523942e-06,200,231301,20
200,0.009399991979537206,0.0017285916802737959,0.9830169675704148,0.0018169515294891598,0.007583040450048046,2.168404344971009e-19,0.0010438595476029479,2,0.00043320653566722363,-0.0653963483410062,2.168404344971009e-19,0.0009376771309011358,0.0,-0.00011499657421167823,R_at_0,1,0.00015928758534888339,0.012620918562009795,0.03153894189907891,0.9999999999999998,False,False,0.0009288629733912696,0.0,0.0,0.0,1.0,1.0,0.0,inf,2.1653053056913556e-05,106,0.0,0.0,0.0,137.99377276552988,,200.0,0,active48,2021-06-21,47021,1624269600,0.0,200,231301,20
200,0.01140953957820814,0.0014036235358119498,0.9787147219727823,0.0015338011291986479,0.009875738449009491,0.0,0.0020429373047997374,2,0.002022495244205459,-0.0038141591806995683,-4.336808689942018e-19,0.00206098208580068,0.0,-5.47007567697818e-06,R_at_0,1,0.00027502161948417763,0.0165837757909403,0.05445428065786717,1.0000000000000002,False,False,0.0020374672291227592,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.8830427523007026e-05,157,0.0,0.0,0.0,65.18350339197978,,200.0,0,active48,2021-06-21,47035,1624222800,0.0008906702293475841,200,231301,20
200,0.008227353128828135,0.0011389367686080922,0.9847519198504582,0.0012066261081145303,0.007020727020713606,-2.168404344971009e-19,-0.0006980704016245053,2,-0.000249543217680032,0.054766126731381655,-1.0842021724855044e-19,0.0,0.056218088361765776,0.00023554433644459508,U_at_0,1,2.661943661857537e-05,0.0051594027385517575,0.005270648450477923,0.9999999999999999,False,False,0.0,0.00046252606517991024,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,2.854475235756051e-05,126,0.0,0.0,0.0,543.1051621855478,,200.0,0,active48,2021-06-21,47057,1624226400,0.0,200,231301,20
200,0.007517273000103709,0.0003038814994343747,0.985325844892585,0.00036039089279246293,0.0071568821073112465,0.0,-0.0010950623251014017,2,-7.317209001842117e-05,0.13601212695688067,2.168404344971009e-19,0.0,0.13746522699986366,6.169868572219908e-05,U_at_0,1,1.287518987622506e-05,0.0035882014821112065,0.002549287595492562,1.0000000000000002,False,False,0.0,0.0010333636393792026,0.0,0.0,0.0,0.0,0.16500000000000004,0.0,4.232087688856913e-05,125,0.0,0.0,0.0,299.4199660503038,,200.0,0,active48,2021-06-21,47067,1624363200,0.07318192245927965,200,231301,20
200,0.009247425546413286,0.0009868680506400444,0.9825775318370499,0.0010723829298765015,0.008175042616536784,2.168404344971009e-19,0.00131132979598416,2,0.0009318005429908707,-0.04197341272882714,-4.336808689942018e-19,0.0012810192323070382,0.0,-4.215669365140477e-05,R_at_0,1,7.161999962482942e-05,0.008462860014488567,0.014180759925716225,1.0000000000000002,False,False,0.0012691731023327553,0.0,0.0,0.0,1.0,1.0,0.0,inf,4.5962461798126755e-05,114,0.0,0.0,0.0,175.29436626263322,,200.0,0,active48,2021-06-21,47123,1624352400,0.0011780495079033702,200,231301,20
200,0.020647064242054387,0.0029325665499936966,0.9620647393277004,0.0033588678118092173,0.017288196430245165,0.0,0.0036176298531588047,2,0.0028169054805579252,-0.041598417622606035,0.0,0.003564424421486518,0.0,-0.00012680033168866638,R_at_0,1,0.0006917210547003603,0.026300590386916418,0.13696076883067135,1.0,False,False,0.0034908295214701383,0.0,0.0,0.0,1.0,1.0,0.0,inf,2.3254160355558453e-05,132,0.0,0.0,0.0,55.0836356444417,,200.0,0,active48,2021-06-21,51059,1624302000,0.0005752056220485809,200,231301,20
200,0.005543001698077764,0.0002933671584973728,0.9892380886301667,0.00032409202632226576,0.005218909671755499,0.0,-0.00040840660741735,2,6.803557206925564e-05,0.08588578610037026,1.6263032587282567e-19,6.803557206925564e-05,0.08588578610037026,1.6263032587282567e-19,interior,0,1.0029648910151158e-05,0.0031669620948396524,0.0019858704842099294,0.751129205703977,False,True,6.765845077774606e-05,0.00047606505819509595,6.803557206925564e-05,6.732168369026564e-05,0.0003959248566209828,0.0015818205802246546,0.17500000000000002,0.0007921633504028943,4.232087688856913e-05,149,4.190011644457347e-09,0.08355250880649616,0.0009154246713364619,369.6025398871567,,200.0,0,active48,2021-06-21,54009,1624377600,0.004057883888698042,200,231301,20
200,0.0013353611740115352,3.635035518049902e-05,0.9973674111966225,3.813354464555649e-05,0.0012972276293659788,6.776263578034403e-21,0.0010085524535300274,2,0.0006737021147536364,-0.251430085700831,0.0,0.0010007250857906093,0.0,-9.163697164842315e-06,R_at_0,1,6.432554056429987e-05,0.008020320477655482,0.012736457031731374,1.0,False,False,0.000999388756365185,0.0,0.0,0.0,1.0,1.0,0.0,inf,2.1335609131640708e-05,141,0.0,0.0,0.0,7.082393515622118,,200.0,0,active48,2021-06-21,54077,1624222800,0.0,200,231301,20
200,0.008732205928730509,0.00029477150154094185,0.9829066110644615,0.0003710229219226981,0.00836118300680781,-5.421010862427522e-20,-0.0005660900844011059,2,0.0006386878072336634,0.13733078994761816,0.0,0.0006386878072336634,0.13733078994761816,0.0,interior,0,3.0543274787828114e-05,0.005526597035050422,0.006047568407989966,0.30894862460973166,False,True,0.0006331106537767297,0.0011992007381778356,0.0006386878072336634,0.0006279166101331809,0.0023199679846440378,0.009215731333628852,0.155,0.004650725503561706,5.3176379202755975e-05,110,3.240872929340825e-07,2.122151571404095,0.008050929051160276,122.73478075820964,,200.0,0,active48,2021-06-21,54085,1624330800,0.014756135445790618,200,231301,20
200,0.011212798405123589,0.0012065123580945723,0.9789066423959213,0.0013322392061685144,0.009880559198955073,-2.168404344971009e-19,-0.00018806307424124667,2,6.092434440245352e-05,0.022144720459657128,0.0,6.092434440245352e-05,0.022144720459657128,0.0,interior,0,2.3484025668173347e-06,0.001532449857847667,0.0004649837082298323,0.6095148861357041,False,True,6.0241212010704485e-05,0.00024830428625195115,6.092434440245352e-05,5.970827464518777e-05,0.001373705583712432,0.005472270469351728,0.065,0.002751190493167184,3.048853036360175e-05,138,3.3614858961502056e-09,0.28627850638963054,0.0008199373020115874,6560.36443953783,,200.0,0,active48,2021-06-21,54091,1624266000,0.0,200,231301,20
200,0.06358674306523518,0.02544252846874945,0.9023123162319233,0.029485802362393686,0.03410094070284149,0.0,-0.0023780016374232537,2,-0.0014341812236063679,0.016277218755008118,4.336808689942018e-19,0.0,0.017935879023507562,0.0012375175063063372,U_at_0,1,7.27159843782256e-05,0.008527366790412244,0.014397764906888669,1.0000000000000002,False,False,0.0,0.0011404841311169166,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,5.862602524656785e-05,162,0.0,0.0,0.0,4847.117069577213,,200.0,0,active48,2021-06-21,54109,1624298400,0.00896091515729266,200,231301,20
200,0.0032580983750061274,0.0003180778300218794,0.9938124962850309,0.00032869303504309697,0.0029294053399630295,0.0,-0.00023871924818745407,2,6.49780026276044e-05,0.09314806097274937,-8.131516293641283e-20,6.49780026276044e-05,0.09314806097274937,-8.131516293641283e-20,interior,0,5.68966615993025e-06,0.002385302110830041,0.0011265538996661896,0.6482499737106948,False,True,6.476629790283227e-05,0.0003034855460902864,6.49780026276044e-05,6.459618702332282e-05,0.00034866719849631193,0.0013932114925411963,0.11500000000000002,0.0006975776194269233,2.4725974243731185e-05,88,4.085785972426042e-09,0.14362129016287065,0.0009039674742407541,703.1567895920465,,200.0,0,active48,2021-08-11,01071,1628874000,0.0,200,231301,20
200,0.00129829308565925,4.93833739128519e-05,0.9974544827675308,5.1068938849122515e-05,0.0012472241468101275,6.776263578034403e-21,-0.00041261299340480294,2,0.00020922425267639003,0.47875600551702174,-5.421010862427522e-20,0.0,0.25,8.803972198999046e-05,U_at_0+R_at_cap,2,1.5252556265918079e-05,0.003905452120551227,0.0030200061406517797,0.496813891040627,False,False,0.0,0.0003245732714148125,0.0,0.0,0.0,0.0,0.49000000000000005,0.0,3.73137835646768e-05,106,0.0,0.0,0.0,40.5746748962652,,200.0,0,active48,2021-08-11,04013,1628740800,0.00024308168040546686,200,231301,20
200,0.012605022388394407,0.0024434622533972944,0.9773923040660205,0.0026023488428092187,0.010002673545585188,0.0,-0.0007862263430078908,2,6.374009981639218e-05,0.06736703603326348,-1.0842021724855044e-19,6.374009981639218e-05,0.06736703603326348,-1.0842021724855044e-19,interior,0,2.2782138629640983e-05,0.004773063861885883,0.004510863448668915,0.8619961003118051,False,True,6.293665443116807e-05,0.000849162997439059,6.374009981639218e-05,6.245194042855681e-05,0.00047285707974054915,0.0018887489939612542,0.16,0.000946161558672695,3.723699041414365e-05,112,3.814745768496897e-09,0.033488917177719874,0.0008734696066260002,1371.678217857523,,200.0,0,active48,2021-08-11,17063,1628791200,0.00016248273620927777,200,231301,20
200,0.030070950570431656,0.007135059320771547,0.9478974202481173,0.008039321388980891,0.02203162918145076,-2.6020852139652106e-18,-0.0014450661379603253,2,-0.0002511879473281922,0.03995323154704256,-2.168404344971009e-19,0.0,0.04064160802095364,0.00022293435205936966,U_at_0,1,6.56401228020792e-05,0.008101859218850893,0.012996744314811681,0.9999999999999999,False,False,0.0,0.0012221317859009556,0.0,0.0,0.0,0.0,0.27,0.0,2.2262233469092493e-05,116,0.0,0.0,0.0,1433.4312723805288,,200.0,0,active48,2021-08-11,17073,1628820000,7.772302622374904e-06,200,231301,20
200,0.014860854013656331,0.002979624766342645,0.9734787617210451,0.0032004697483578506,0.011660384265298482,-4.336808689942018e-19,0.00025105516267244407,2,0.00033605270195364385,0.00538350683366199,-1.6263032587282567e-19,0.00033605270195364385,0.00538350683366199,-1.6263032587282567e-19,interior,0,0.00013793645328262803,0.011744635085119845,0.02731141774996035,0.6107474107565153,False,True,0.000331058671809016,8.000350913657207e-05,0.00033605270195364385,0.00032812211682459625,0.030266657045616468,0.11098884432155628,0.04,0.06242263868829396,3.90761258358411e-05,116,8.870858090262368e-08,0.12862238921115687,0.00421209166335738,277.3741935252825,,200.0,0,active48,2021-08-11,17089,1628794800,0.007805120681685724,200,231301,20
200,0.004159419511419866,0.0004338324040027349,0.992132294151835,0.00045113317467471517,0.003708286336745151,0.0,-2.996240065778756e-05,2,-5.445694488209554e-05,-0.0058344763923437225,-1.0164395367051604e-20,0.0,0.0,2.996240065778756e-05,U_at_0+R_at_0,2,1.3472961227383638e-06,0.0011607308571492203,0.000266764632302196,0.38169406930507527,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.47500000000000003,0.0,2.7919433642651404e-05,140,0.0,0.0,0.0,4056.947187548171,,200.0,0,active48,2021-08-11,17097,1628852400,0.0030975770589926114,200,231301,20
200,0.0037861305493261453,0.0005998281391846104,0.9930419018250689,0.0006141629237211511,0.0031719676256049944,1.0842021724855044e-19,-0.00016945013477970877,2,-4.6462395434886655e-05,0.032530217971879924,2.710505431213761e-20,0.0,0.032770182333835496,4.537794633858625e-05,U_at_0,1,4.6030940093428323e-07,0.0006784610533658385,9.114126138498808e-05,1.0000000000000002,False,False,0.0,0.00012407218844112252,0.0,0.0,0.0,0.0,0.43000000000000005,0.0,3.4475625732607044e-05,131,0.0,0.0,0.0,16402.85439752368,,200.0,0,active48,2021-08-11,17097,1628874000,0.004301438885413319,200,231301,20
200,0.003834411201703958,0.00020308792616258804,0.9925489682320184,0.00021779063542634084,0.003616620566277617,2.710505431213761e-20,-0.00021815522154169614,2,-3.623681080269612e-05,0.04747987317879528,-2.710505431213761e-20,0.0,0.04808161987441786,3.379051969915666e-05,U_at_0,1,2.7570807274665397e-06,0.001660445942349988,0.0005459019840383749,0.9999999999999999,False,False,0.0,0.00018436470184253947,0.0,0.0,0.0,0.0,0.24000000000000002,0.0,3.923568878251658e-05,145,0.0,0.0,0.0,927.6682505377499,,200.0,0,active48,2021-08-11,17111,1628863200,0.010591696745909915,200,231301,20
200,0.02803454395490633,0.010769905417157258,0.9554867531621042,0.011555841071916833,0.016478702882989495,0.0,-0.0007715118218191726,2,-0.0004758041881604111,0.011023777935634544,-1.0842021724855044e-19,0.0,0.01170227773486005,0.00044344380228871687,U_at_0,1,3.299239061427289e-05,0.005743900296338098,0.006532493341626033,0.9999999999999999,False,False,0.0,0.00032806801953045575,0.0,0.0,0.0,0.0,0.25,0.0,3.176115610608226e-05,115,0.0,0.0,0.0,4270.546415085467,,200.0,0,active48,2021-08-11,17131,1628791200,0.0,200,231301,20
200,0.03648009752618004,0.007154058834643051,0.9355246612978025,0.008484856350162658,0.02799524117601738,0.0,-0.0003676915000788418,2,0.0005636262538771529,0.02496584918920882,0.0,0.0005636262538771529,0.02496584918920882,0.0,interior,0,0.00034039163947901976,0.018449705674590578,0.06739754461684591,0.2529137468497473,False,True,0.0005430651131673989,0.0009107566132462407,0.0005636262538771529,0.0005311318584250662,0.011161949308801553,0.04320116944493043,0.1,0.022575889552387964,4.708760053860004e-05,116,2.6784925474522075e-07,0.15737710547484218,0.00731914277419454,280.8202330512985,,200.0,0,active48,2021-08-11,17187,1628733600,0.0012932047966141547,200,231301,20
200,0.031479756568543744,0.005827389893316207,0.9438588518298435,0.00681836496693098,0.024661391601612764,8.673617379884035e-19,-0.0022709684218170786,2,-0.00022954808091389504,0.06507821793826216,0.0,0.0,0.0659084719863033,0.00019618576788356596,U_at_0,1,0.00027692952653825715,0.01664119967244721,0.05483204625457492,1.0,False,False,0.0,0.0020747826539335127,0.0,0.0,0.0,0.0,0.135,0.0,2.5988325204673428e-05,128,0.0,0.0,0.0,278.68126491639424,,200.0,0,active48,2021-08-11,17197,1628812800,1.363010617852713e-05,200,231301,20
200,0.050499426498395186,0.01700288291159335,0.9185542219914699,0.01955307498826017,0.030946351510135025,0.0,0.0002600574645204698,2,0.001159112831485469,0.016644165924434063,1.0842021724855044e-19,0.001159112831485469,0.016644165924434063,1.0842021724855044e-19,interior,0,5.922106143150722e-05,0.007695522167566488,0.01172577016343843,0.1339743345594409,False,True,0.0011005782982485216,0.0008405208337280517,0.001159112831485469,0.001085003039292016,0.03364873192311259,0.12225386509319452,0.060000000000000005,0.06964078805438136,2.652379184128163e-05,139,1.1683122364164925e-06,3.9455970837932957,0.01528602130324626,3907.0735998892897,,200.0,0,active48,2021-08-11,18049,1628859600,0.0,200,231301,20
200,0.031213188677073234,0.009051094945264983,0.9475989807385091,0.010025358092655557,0.021187830584417675,0.0,-0.00023519225839344041,2,-5.966296554136924e-05,0.005683224680689084,0.0,0.0,0.005809317813160887,5.386492540616718e-05,U_at_0,1,1.7808900391140477e-05,0.004220059287633348,0.0035261622774458144,1.0,False,False,0.0,0.00018132733298727323,0.0,0.0,0.0,0.0,0.30500000000000005,0.0,2.4837932490499493e-05,147,0.0,0.0,0.0,6704.238317815047,,200.0,0,active48,2021-08-11,18073,1628856000,0.0,200,231301,20
200,0.026292690561667446,0.005442083638706916,0.9535480080923436,0.006133389215678512,0.020159301345988933,0.0,0.0005660595500579361,2,0.000702830012546955,0.00449901352523152,0.0,0.000702830012546955,0.00449901352523152,0.0,interior,0,0.00019818487196647842,0.014077814886070864,0.03924060464936273,0.7052454605627448,False,True,0.000684350720509605,0.00011829117045166897,0.000702830012546955,0.0006738973690803302,0.07245030083237612,0.2380588889654092,0.07,0.15621869296576235,4.0591065224424404e-05,132,1.1552001759856641e-07,0.116578037922194,0.004806662409584564,359.9665630236665,,200.0,0,active48,2021-08-11,18085,1628730000,0.006457360530842959,200,231301,20
200,0.025293340205727856,0.005532348969241818,0.9555854216165487,0.006172102028004507,0.019121238177723345,-8.673617379884035e-19,-0.00010808163838073542,2,-0.0010301943637259165,-0.035426545546662115,0.0,0.0,0.0,0.00010808163838073542,U_at_0+R_at_0,2,0.00016163537934033693,0.012713590340275123,0.03200380510938671,0.0568792958104995,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,0.0,3.586543289577505e-05,109,0.0,0.0,0.0,447.72736313462525,,200.0,0,active48,2021-08-11,18151,1628798400,0.019003931847968544,200,231301,20
200,0.06568049577502048,0.031201653288851806,0.9041545892640631,0.03551558081410429,0.030164914960916205,-1.3877787807814457e-17,-0.0012615984841978923,2,-0.00041318080376801886,0.013330526667538775,0.0,0.0,0.013681458949186712,0.00036299347748971827,U_at_0,1,0.00019801547611283645,0.014071797188448832,0.03920706427034162,1.0,False,False,0.0,0.0008986050067081741,0.0,0.0,0.0,0.0,0.375,0.0,4.638003803163119e-05,169,0.0,0.0,0.0,2178.440960688447,,200.0,0,active48,2021-08-11,18183,1628877600,0.0,200,231301,20
200,0.0446013367026256,0.009722645855036727,0.9225092516854464,0.011711925090697704,0.032889411611927905,-3.469446951953614e-18,0.0006722100920111316,2,0.0037886201806763054,0.06608395133984755,9.75781955236954e-19,0.0037886201806763054,0.06608395133984755,9.75781955236954e-19,interior,0,0.0016704740462594537,0.04087143313194992,0.33075386115937183,0.10236065058177503,False,True,0.0036196426563595997,0.002947432564348467,0.0037886201806763054,0.003530624788765954,0.02786640979754427,0.10286611153521638,0.10500000000000001,0.05733041235976803,3.500186162246414e-05,94,1.1915665896706677e-05,1.4266208952349049,0.04881734506649594,78.86494724836957,,200.0,0,active48,2021-08-11,26019,1628780400,0.008603780313837375,200,231301,20
200,0.04515127596304928,0.009771488770075706,0.9215075745650685,0.011810126491167139,0.03334114947188213,0.0,-0.0016885005408844354,2,0.0008226916842242976,0.05479461195884068,6.505213034913027e-19,0.0008226916842242976,0.05479461195884068,6.505213034913027e-19,interior,0,0.00022264705017776274,0.014921362209187295,0.044084115935197024,0.5180096625477045,False,True,0.0007855461049573806,0.0024740466458418155,0.0008226916842242976,0.0007658704628027824,0.007451113222150259,0.029152790656824114,0.065,0.015014098189841507,4.2173628998666626e-05,120,5.599901694484679e-07,0.5030294980341022,0.010582912353869968,595.3260618918334,,200.0,0,active48,2021-08-11,26023,1628730000,0.0,200,231301,20
200,0.07392129953470676,0.02750715592803452,0.8851289153835209,0.03297151445293436,0.04094978508177241,0.0,-0.0034129933592153953,2,-0.0005137865026742181,0.039733968977685656,-4.336808689942018e-19,0.0,0.04037207878888216,0.0004286368302236559,U_at_0,1,0.0002957360165323193,0.017196976959114624,0.05855573127339922,0.9999999999999999,False,False,0.0,0.0029843565289917394,0.0,0.0,0.0,0.0,0.26,0.0,4.548142083958703e-05,141,0.0,0.0,0.0,1313.5449982234477,,200.0,0,active48,2021-08-11,26033,1628791200,0.0069956105972722995,200,231301,20
200,0.05141725719068252,0.01735642764866581,0.9171656476043135,0.020000161985678604,0.031417095205003916,0.0,0.000123189906442665,2,0.00044403873247501213,0.005796061256570869,-8.131516293641283e-20,0.00044403873247501213,0.005796061256570869,-8.131516293641283e-20,interior,0,6.661815859209066e-05,0.008161994767952908,0.013190395401233951,0.17128144557328845,False,True,0.00042120747876471976,0.00029801757232205485,0.00044403873247501213,0.00041520153122892454,0.036892055815280746,0.13286341022377124,0.08000000000000002,0.07661042780933605,2.6459383119078233e-05,126,1.711072997312447e-07,0.5136956750154295,0.005849911105841605,3550.8305791905955,,200.0,0,active48,2021-08-11,26075,1628856000,0.2550079679290855,200,231301,20
200,0.028996586562685788,0.0056208238627900855,0.9484684527697058,0.006461625895077415,0.022534960667608375,-8.673617379884035e-19,-0.0014419977710490928,2,-0.00036766315300909596,0.0374180454701644,2.168404344971009e-19,0.0,0.03870027301266275,0.00031982195463784455,U_at_0,1,2.5765353454580764e-05,0.005075958377940146,0.005101539984006991,1.0000000000000002,False,False,0.0,0.0011221758164112483,0.0,0.0,0.0,0.0,0.295,0.0,3.8608547932512256e-05,155,0.0,0.0,0.0,2875.087022460505,,200.0,0,active48,2021-08-11,26077,1628877600,0.012789041184092976,200,231301,20
200,0.025715628653304953,0.004344745821522163,0.953574782071947,0.005006039378556842,0.020709589274748114,0.0,-0.0021135045753812084,2,0.001460563031700875,0.13752369651206678,0.0,0.001460563031700875,0.13752369651206678,0.0,interior,0,0.00026447513946738785,0.016262691642756677,0.052366077614542796,0.4261517173285603,False,True,0.00142300373515291,0.0035365083105341187,0.001460563031700875,0.0013987601333700116,0.005282173621817768,0.020799101097743012,0.15500000000000003,0.01062044628485332,2.1335609131640708e-05,117,1.8514445972361296e-06,1.4000897029222885,0.0192428926995716,215.34499134207059,,200.0,0,active48,2021-08-11,36121,1628733600,0.0,200,231301,20
200,0.015007854328981524,0.004497141704201581,0.9747066687377984,0.004722377395761511,0.010285476933220013,0.0,7.3492618965112e-05,2,0.00019735083141585673,0.008055541936310659,4.0657581468206416e-20,0.00019735083141585673,0.008055541936310659,4.0657581468206416e-20,interior,0,4.0919379796783045e-05,0.006396825759451562,0.008102037199763042,0.23309869274355188,False,True,0.00019438901888626416,0.00012089639992115212,0.00019735083141585673,0.00019324849896755798,0.012101151029963795,0.046708909417921676,0.13,0.024498765319101678,2.528020795689441e-05,132,3.708974108694415e-08,0.18128202954757408,0.002723591051789683,1409.4303050448777,,200.0,0,active48,2021-08-11,36121,1628827200,0.0,200,231301,20
200,0.012716299783338209,0.0011496676556384557,0.9758787723691417,0.0013113719358181831,0.011404927847520029,-2.168404344971009e-19,-0.0009091857824727134,2,-7.382504341396945e-05,0.06576594879731386,0.0,0.0,0.06640800104083014,6.47217332252816e-05,U_at_0,1,3.241714410665532e-05,0.005693605545404012,0.006418594533117753,1.0,False,False,0.0,0.0008444640492474318,0.0,0.0,0.0,0.0,0.28,0.0,3.844074497139732e-05,144,0.0,0.0,0.0,454.26753824924873,,200.0,0,active48,2021-08-11,39089,1628726400,0.01281348419456433,200,231301,20
