event,design,family,n_counties_panel,observed_hour_share,active48_available,active48_reason,active48_peak_hour,active48_peak_footprint,active48_t_start,active48_t_end,n,mu,v,A,B,C,abc_residual,mean_delta,rank,U_unc,R_unc,identity_residual_unc,U_box,R_box,identity_residual_box,boundary_status,n_active_bounds,sigma2,sigma,sse,closure_ratio,closure_pass,interior_unc,mean_flow_interrupt,mean_flow_restore,c_common,rms_delivered_treatment,balanced_lo,balanced_hi,balanced_share,rho_box,median_one_customer_fraction,n_unique_counties,G_plugin,Gamma_plugin,noise_threshold,Gamma_cap,Gamma_near_closure,n_eff_kish,status
2022-06-17,active48,convective,356,0.9915730337078652,True,,48,0.11797752808988764,24,71,16944,0.00962393979807959,0.0017473620205238384,0.9825921026416002,0.0018399822377608986,0.0077839575603186936,-2.8189256484623115e-18,0.0008326472107410988,2.0,0.0014182375103146897,0.05942901547130104,2.2768245622195593e-18,0.0014182375103146897,0.05942901547130104,2.2768245622195593e-18,interior,0.0,0.00034044313352222567,0.018451101146604386,5.7677875681335475,0.42126723001561533,False,True,0.0014045884778960429,0.0005719412671549418,0.0014182375103146897,0.0013959839183643496,0.011791499092523573,0.045554527848728425,0.05217186024551465,0.023864395179145664,4.934616333580064e-05,353.0,1.9101487854616757e-06,95.06891998674915,0.17990431073451973,5531.730372376196,,16944.0,ok
2022-07-23,full,convective,186,0.9976958525345622,True,,70,0.043010752688172046,46,93,30989,0.0038365162432030656,0.0004239197790959488,0.992765606149576,0.0004386386359803098,0.003397877607222757,8.131516293641283e-19,-9.98536703209285e-07,2.0,0.00029784527357789187,0.07759673182108343,-4.1462262768098e-19,0.00029784527357789187,0.07759673182108343,-4.1462262768098e-19,interior,0.0,6.343890128109366e-05,0.007964854128048652,1.9657812339972494,0.0016798964925351,True,True,0.00029670258534784906,0.00029770112205105875,0.00029784527357789187,0.0002958142652793853,0.00191551074883088,0.007618264393324971,0.052728387492335986,0.0038383739442099264,4.069222409234798e-05,186.0,8.573501406116768e-08,41.88033362950643,0.051544566646170624,13036.736391819537,43.62662499207962,30989.0,ok
2022-07-23,active48,convective,186,0.9976958525345622,True,,70,0.043010752688172046,46,93,8881,0.0104251117478497,0.0011751076361257162,0.98043356709538,0.00128379059108087,0.00914132115676883,-1.951563910473908e-18,0.00011538772571754765,2.0,0.0008356410490073141,0.06825266617593209,1.3417001884508117e-18,0.0008356410490073141,0.06825266617593209,1.3417001884508117e-18,interior,0.0,0.0001633566166456109,0.012781103889946709,1.4504433991963792,0.07500155706068361,False,True,0.0008269293976903225,0.0007115416719727735,0.0008356410490073141,0.0008202210507862095,0.0060844264338235105,0.023901426324882437,0.08805314716811175,0.01224334660939569,4.069222409234798e-05,186.0,6.391797259199177e-07,34.74946569326678,0.07534291702538991,4072.533206163827,,8881.0,ok
2024-01-09,full,winter,240,0.9964285714285714,True,,70,0.23333333333333334,46,93,39936,0.003620994745292802,0.00046732252261028295,0.9932384446349686,0.00048043412555572105,0.0031405606197370817,-7.047314121155779e-19,9.110667848810357e-06,2.0,0.00022160436740972987,0.05846218683034203,4.0149361699853836e-19,0.00022160436740972987,0.05846218683034203,4.0149361699853836e-19,interior,0.0,5.452530347633303e-05,0.007384125098908674,2.1774134690238833,0.021065458666721593,True,True,0.0002208019391598053,0.00021169127131099455,0.00022160436740972987,0.00022020804441452894,0.0018916942018836107,0.007524077048751496,0.05213341346153848,0.0037905589822157765,2.8717100218776596e-05,240.0,4.7768268010886995e-08,34.986940551570115,0.04367692241084281,21538.213654311778,33.061552139863544,39936.0,ok
2024-01-09,active48,winter,240,0.9964285714285714,True,,70,0.23333333333333334,46,93,11472,0.009949433017673823,0.0010084909965561834,0.9812086161785821,0.0011074822139293613,0.00884195080374446,4.336808689942018e-19,2.0523614986855406e-05,2.0,0.000836492710368086,0.0811751248292216,-6.2341624917916505e-19,0.000836492710368086,0.0811751248292216,-6.2341624917916505e-19,interior,0.0,0.00015894010802499695,0.012607145117947876,1.8230430390467152,0.012546403809649588,True,True,0.0008281700821765063,0.0008076464671896515,0.000836492710368086,0.0008215670960462416,0.005125984490073127,0.02019340472207119,0.13162482566248257,0.010304791179907905,2.8685350391555032e-05,239.0,6.371762599855159e-07,45.99019181114577,0.0854967020098076,4636.564695174342,48.03231030598008,11472.0,ok
2024-01-12,full,winter,578,0.9733069698467622,True,,72,0.8096885813148789,48,95,93947,0.003601272810401372,0.0006292064764305985,0.9934396300214777,0.0006421756422855347,0.0029590971681158376,-3.2526065174565133e-18,-2.3556651483715424e-05,2.0,0.00012817789373448764,0.04200541020321704,6.674619624363887e-19,0.00012817789373448764,0.04200541020321704,6.674619624363887e-19,interior,0.0,5.0801409951718104e-05,0.007127510782294061,4.772538457914157,0.08443570144115949,False,True,0.00012771629017088712,0.00015127294165460188,0.00012817789373448764,0.00012741705394907362,0.0015234064622116,0.00606590333980537,0.05024109338243907,0.003051461540653422,6.765899864682003e-05,565.0,1.6097766257268752e-08,29.769584112113414,0.03888877532877099,73204.68415543786,,93947.0,ok
2024-01-12,active48,winter,578,0.9733069698467622,True,,72,0.8096885813148789,48,95,27024,0.0071156442386347656,0.0014171173937466608,0.9872364613094115,0.0014677497866774768,0.005647894451957288,5.204170427930421e-18,0.00010565059216539858,2.0,0.00026580327703885887,0.022241320393352616,-9.75781955236954e-19,0.00026580327703885887,0.022241320393352616,-9.75781955236954e-19,interior,0.0,8.151054686048888e-05,0.009028319160313778,2.2025779972641306,0.25025411953173476,False,True,0.00026391191548198707,0.00015826132331658947,0.00026580327703885887,0.00026278366747003475,0.005939944563440518,0.02334379569674523,0.06002072232089992,0.01195087667179602,6.766357700645238e-05,564.0,6.821414886454578e-08,22.615713302361083,0.04293505745792691,29744.07617533644,,27024.0,ok
2024-05-08,full,convective,236,0.9993946731234867,True,,71,0.1228813559322034,47,94,39388,0.0021551905434276752,0.00020566407020301873,0.9958999278296287,0.00021030891648149883,0.001944881626946176,5.421010862427522e-19,-1.1999399070066886e-07,2.0,0.00018698782174235778,0.08663030835824062,-5.246310317056323e-19,0.00018698782174235778,0.08663030835824062,-5.246310317056323e-19,interior,0.0,3.416738475054519e-05,0.005845287396744936,1.345716615784973,0.0003214500887364881,True,True,0.0001865848273572025,0.0001867048213479037,0.00018698782174235778,0.00018625906326810135,0.0010780651727083969,0.004298358957557762,0.05151315121356757,0.0021584573030620034,3.7168796110091974e-05,236.0,3.419222679715065e-08,39.41663779416657,0.03669827556011549,14879.040777005173,40.358707744406196,39388.0,ok
2024-05-08,active48,convective,236,0.9993946731234867,True,,71,0.1228813559322034,47,94,11328,0.005494784500160577,0.0005858876771831586,0.9896265113335656,0.0006160803338863635,0.004878704166274213,2.168404344971009e-19,2.8401647974487043e-05,2.0,0.00047885697473722604,0.0814998496969394,-1.4907779871675686e-19,0.00047885697473722604,0.0814998496969394,-1.4907779871675686e-19,interior,0.0,9.491580008662467e-05,0.009742474022886829,1.075016351781111,0.030736055384800908,True,True,0.00047622575885464616,0.00044782411088015926,0.00047885697473722604,0.00047416155125644583,0.0029291730082169672,0.011614628266016004,0.0805084745762712,0.005875556538053454,3.7168796110091974e-05,236.0,2.1806634924085118e-07,26.025757586680925,0.04970166601030958,4416.088693510858,24.200009805152067,11328.0,ok
2024-05-26,full,convective,339,0.9495715690405956,True,,75,0.0471976401179941,51,98,53404,0.0167197518363403,0.003969725430940184,0.97080977185973,0.004249275532408989,0.012470476303931307,7.806255641895632e-18,7.289742046013023e-06,2.0,0.00044196864352227545,0.025555959180471547,-9.258070113489503e-19,0.00044196864352227545,0.025555959180471547,-9.258070113489503e-19,interior,0.0,0.00020413719067668515,0.014287658684217129,10.901334256516341,0.00845806925207846,True,True,0.00043457903748313903,0.00042728929543712693,0.00044196864352227545,0.0004308045217498784,0.008572945110501447,0.03343194963454381,0.06345966594262605,0.017294152037150047,5.675507265614007e-05,338.0,1.8248555542198746e-07,47.73975075022361,0.09871908934829078,66858.71127795902,49.4016038468972,53404.0,ok
2024-05-26,active48,convective,339,0.9495715690405956,True,,75,0.0471976401179941,51,98,16224,0.03974332697052188,0.009857546289765023,0.9319504243874077,0.011437078328450834,0.02830624864207103,6.938893903907228e-18,0.0004958000989935009,2.0,0.0015684231994626632,0.025420336479985955,-1.5178830414797062e-18,0.0015684231994626632,0.025420336479985955,-1.5178830414797062e-18,interior,0.0,0.0005981891021547928,0.024457904696739516,9.703823615155049,0.19702929377084719,False,True,0.0015060888434182665,0.001010288744424767,0.0015684231994626632,0.0014769642366487356,0.029926545473925693,0.10984439229269369,0.116370808678501,0.06169954519278376,5.675507265614007e-05,338.0,2.1202166703253993e-06,57.50421586660406,0.18546804376862144,17929.801145085068,,16224.0,ok
2024-06-26,full,convective,230,0.9956521739130435,True,,142,0.20434782608695654,118,165,38243,0.003095227207263057,0.0002829419132525437,0.9941020679301881,0.0002925223447171252,0.0028027048625459323,-8.673617379884035e-19,3.3402251596271492e-06,2.0,0.00034176875781444157,0.10899706486986857,1.102836897325099e-18,0.00034176875781444157,0.10899706486986857,1.102836897325099e-18,interior,0.0,5.855293212325248e-05,0.007651988769153578,2.239122677325298,0.004925993015978537,True,True,0.0003407109058566618,0.00033737068069703355,0.00034176875781444157,0.0003398476042931935,0.001565334698353666,0.006232072953305224,0.05846821640561671,0.0031355776251633816,4.009783872649264e-05,229.0,1.1298036147832067e-07,73.79148758802434,0.06573209234472471,11618.488477931644,74.80155563885307,38243.0,ok
2024-06-26,active48,convective,230,0.9956521739130435,True,,142,0.20434782608695654,118,165,10992,0.0008056340550795969,4.068930435155169e-05,0.9984300702404232,4.1338350582255686e-05,0.0007642957044973411,6.776263578034403e-21,-3.8433459108437854e-06,2.0,0.00020846061463679366,0.26331560370345086,-3.3881317890172014e-21,0.00019826755353348998,0.25,5.426545812906392e-07,R_at_cap,1.0,1.8179717646708023e-05,0.004263768010423177,0.19979509693732117,0.00914149297888351,False,False,0.00019810782244034607,0.00020140851376989922,0.00019826755353348998,0.00019796425146456322,0.0003963779293023451,0.001583628570968147,0.0721433770014556,0.0007930702141339599,4.009783872649264e-05,229.0,3.869282297435216e-08,23.39483584944974,0.020623081974672917,1540.0407614567766,,10992.0,ok
2024-09-27,full,wind,445,0.9971107544141252,True,,65,0.5348314606741573,41,88,74099,0.10141420895432243,0.0505446823380247,0.8580011062072092,0.060829524115855675,0.04058468483846672,-9.020562075079397e-17,0.000554005246594271,2.0,0.0009619131321449606,0.003060283459009364,1.5178830414797062e-18,0.0009619131321449606,0.003060283459009364,1.5178830414797062e-18,interior,0.0,0.0006160110596555396,0.024819570094091872,45.64457148729652,0.4716071334376973,False,True,0.0008643614727657047,0.00031035622617143224,0.0009619131321449606,0.0008803798001704127,0.13581586186363193,0.3859919566570906,0.08870565054859038,0.3143215800200217,4.914004914004914e-05,445.0,5.517100986606407e-07,66.36433869144282,0.20219091621696267,442885.5171625475,,74099.0,ok
2024-09-27,active48,wind,445,0.9971107544141252,True,,65,0.5348314606741573,41,88,21281,0.13799572271803628,0.06377421150223467,0.8068255855546351,0.08281703099070782,0.05517869172732846,-1.3877787807814457e-17,0.00399851485691062,2.0,0.0042368927344029386,-0.0025094632692202338,8.673617379884035e-19,0.004408514585038934,0.0,-0.00019835642814713733,R_at_0,1.0,0.0015771209502555385,0.039712982137527,33.559556700487605,0.9999999999999998,False,False,0.0038001584287634823,0.0,0.0,0.0,1.0,1.0,0.018185235656219163,inf,4.9054623757135876e-05,444.0,0.0,0.0,0.0,66661.1012652936,,21281.0,ok
